Latitude (decimal degrees):	8.629
Longitude (decimal degrees):	-74.211
Elevation (m):	177
Radiation database:	PVGIS-ERA5


Slope: 44 deg. (optimum)
Azimuth: - deg. 
Nominal power of the PV system (c-Si) (kWp):	3.9
System losses (%):	16.0
time,P,Gb(i),Gd(i),Gr(i),H_sun,T2m,WS10m,Int
20180915:0030,0.0,0.0,0.0,0.0,0.0,24.37,0.21,0.0
20180915:0130,0.0,0.0,0.0,0.0,0.0,24.2,0.28,0.0
20180915:0230,0.0,0.0,0.0,0.0,0.0,24.01,0.55,0.0
20180915:0330,0.0,0.0,0.0,0.0,0.0,23.65,0.76,0.0
20180915:0430,0.0,0.0,0.0,0.0,0.0,23.53,0.69,0.0
20180915:0530,0.0,0.0,0.0,0.0,0.0,23.24,0.76,0.0
20180915:0630,0.0,0.0,0.0,0.0,0.0,23.18,0.9,0.0
20180915:0730,0.0,0.0,0.0,0.0,0.0,23.1,0.21,0.0
20180915:0830,0.0,0.0,0.0,0.0,0.0,23.43,0.41,0.0
20180915:0930,0.0,0.0,0.0,0.0,0.0,23.11,0.41,0.0
20180915:1030,0.0,0.0,0.0,0.0,-4.85,22.97,0.28,0.0
20180915:1130,66.72,15.36,19.22,0.67,9.96,23.07,0.28,0.0
20180915:1230,266.23,31.28,69.84,2.53,24.79,23.29,0.34,0.0
20180915:1330,770.73,127.26,133.16,6.15,39.61,23.71,0.48,0.0
20180915:1430,1721.87,363.1,220.13,14.26,54.38,24.48,0.55,0.0
20180915:1530,1861.32,449.09,194.05,18.07,68.99,26.59,0.21,0.0
20180915:1630,1416.53,255.26,225.94,15.6,82.31,27.31,0.48,0.0
20180915:1730,1215.98,159.7,250.68,12.93,78.97,26.95,1.03,0.0
20180915:1830,749.33,94.14,162.33,7.53,64.92,25.93,0.28,0.0
20180915:1930,825.02,137.18,142.68,7.18,50.24,25.51,0.41,0.0
20180915:2030,1001.77,189.04,150.14,7.2,35.45,25.68,0.28,0.0
20180915:2130,613.69,97.84,116.11,4.22,20.62,25.74,0.07,0.0
20180915:2230,53.13,6.77,23.16,0.73,5.79,25.59,0.62,0.0
20180915:2330,0.0,0.0,0.0,0.0,0.0,25.09,0.69,0.0
20180916:0030,0.0,0.0,0.0,0.0,0.0,24.79,0.21,0.0
20180916:0130,0.0,0.0,0.0,0.0,0.0,24.5,0.97,0.0
20180916:0230,0.0,0.0,0.0,0.0,0.0,24.15,0.76,0.0
20180916:0330,0.0,0.0,0.0,0.0,0.0,23.48,0.41,0.0
20180916:0430,0.0,0.0,0.0,0.0,0.0,23.42,0.28,0.0
20180916:0530,0.0,0.0,0.0,0.0,0.0,23.57,0.34,0.0
20180916:0630,0.0,0.0,0.0,0.0,0.0,23.15,0.55,0.0
20180916:0730,0.0,0.0,0.0,0.0,0.0,23.78,0.14,0.0
20180916:0830,0.0,0.0,0.0,0.0,0.0,23.46,0.07,0.0
20180916:0930,0.0,0.0,0.0,0.0,0.0,23.15,0.21,0.0
20180916:1030,0.0,0.0,0.0,0.0,-4.82,23.24,0.48,0.0
20180916:1130,1.54,0.0,6.72,0.22,9.99,23.04,0.62,0.0
