Latitude (decimal degrees):	5.291
Longitude (decimal degrees):	-75.982
Elevation (m):	1925
Radiation database:	PVGIS-ERA5


Slope: 37 deg. (optimum)
Azimuth: - deg. 
Nominal power of the PV system (c-Si) (kWp):	3.9
System losses (%):	16.0
time,P,Gb(i),Gd(i),Gr(i),H_sun,T2m,WS10m,Int
20190313:1030,0.0,0.0,0.0,0.0,0.0,15.59,0.83,0.0
20190313:1130,14.13,0.0,13.36,0.32,3.66,15.95,0.76,0.0
20190313:1230,696.08,101.75,129.21,3.26,18.56,16.21,0.9,0.0
20190313:1330,1736.62,356.85,214.33,7.97,33.42,17.48,0.76,0.0
20190313:1430,2303.99,605.19,180.72,12.38,48.19,19.4,0.55,0.0
20190313:1530,2471.55,656.51,210.29,16.05,62.72,21.49,0.34,0.0
20190313:1630,2581.96,787.47,129.53,19.58,76.25,23.01,0.34,0.0
20190313:1730,2161.47,579.56,168.21,16.73,80.89,23.96,0.48,0.0
20190313:1830,2175.17,527.46,224.05,14.99,69.36,24.23,0.83,0.0
20190313:1930,2331.75,595.88,204.39,13.72,55.1,22.56,1.17,0.0
20190313:2030,2387.69,656.39,170.22,11.6,40.41,22.8,1.03,0.0
20190313:2130,1370.64,327.97,124.84,5.27,25.59,21.48,1.17,0.0
20190313:2230,397.86,83.01,58.88,1.45,10.71,20.53,1.17,0.0
20190313:2330,0.0,0.0,0.0,0.0,-4.2,19.94,0.21,0.0
20190314:0030,0.0,0.0,0.0,0.0,0.0,19.53,0.55,0.0
20190314:0130,0.0,0.0,0.0,0.0,0.0,19.08,0.48,0.0
20190314:0230,0.0,0.0,0.0,0.0,0.0,18.47,0.55,0.0
20190314:0330,0.0,0.0,0.0,0.0,0.0,18.03,0.48,0.0
20190314:0430,0.0,0.0,0.0,0.0,0.0,17.38,0.48,0.0
20190314:0530,0.0,0.0,0.0,0.0,0.0,16.95,0.41,0.0
20190314:0630,0.0,0.0,0.0,0.0,0.0,17.27,0.62,0.0
20190314:0730,0.0,0.0,0.0,0.0,0.0,16.35,0.41,0.0
20190314:0830,0.0,0.0,0.0,0.0,0.0,16.16,0.41,0.0
20190314:0930,0.0,0.0,0.0,0.0,0.0,16.13,0.83,0.0
20190314:1030,0.0,0.0,0.0,0.0,0.0,15.98,0.9,0.0
20190314:1130,20.94,0.0,16.38,0.4,3.77,15.57,0.55,0.0
20190314:1230,571.99,91.21,101.13,2.68,18.68,15.92,0.83,0.0
20190314:1330,1046.28,183.18,157.87,5.28,33.54,17.27,0.69,0.0
20190314:1430,2256.91,500.73,263.82,12.45,48.33,18.56,0.69,0.0
20190314:1530,2485.91,654.9,206.16,15.97,62.9,20.53,0.62,0.0
20190314:1630,1933.16,370.39,287.2,14.09,76.53,22.4,0.62,0.0
20190314:1730,2238.24,499.21,272.19,17.19,81.21,22.7,0.76,0.0
20190314:1830,1742.86,206.12,389.14,12.47,69.45,23.32,0.62,0.0
20190314:1930,889.77,24.3,276.77,6.6,55.12,21.33,0.41,0.0
20190314:2030,679.22,44.97,185.37,4.68,40.41,19.67,0.55,0.0
20190314:2130,271.89,2.37,100.26,2.28,25.57,19.2,0.41,0.0
20190314:2230,105.07,6.4,41.55,0.95,10.68,19.04,0.41,0.0
20190314:2330,0.0,0.0,0.0,0.0,-4.24,17.98,0.41,0.0
20190315:0030,0.0,0.0,0.0,0.0,0.0,17.44,0.34,0.0
20190315:0130,0.0,0.0,0.0,0.0,0.0,16.96,0.48,0.0
20190315:0230,0.0,0.0,0.0,0.0,0.0,16.92,0.48,0.0
20190315:0330,0.0,0.0,0.0,0.0,0.0,16.64,0.48,0.0
20190315:0430,0.0,0.0,0.0,0.0,0.0,16.43,0.55,0.0
20190315:0530,0.0,0.0,0.0,0.0,0.0,15.61,0.83,0.0
20190315:0630,0.0,0.0,0.0,0.0,0.0,15.31,0.83,0.0
20190315:0730,0.0,0.0,0.0,0.0,0.0,15.11,0.62,0.0
20190315:0830,0.0,0.0,0.0,0.0,0.0,15.05,0.69,0.0
20190315:0930,0.0,0.0,0.0,0.0,0.0,14.88,0.69,0.0
20190315:1030,0.0,0.0,0.0,0.0,0.0,14.59,0.69,0.0
20190315:1130,30.8,0.0,20.41,0.49,3.88,14.37,0.62,0.0
20190315:1230,692.5,106.36,122.02,3.16,18.79,14.78,0.76,0.0
20190315:1330,1768.73,358.98,220.25,8.13,33.67,16.77,0.9,0.0
20190315:1430,1958.76,343.76,319.76,11.45,48.47,18.79,0.14,0.0
20190315:1530,1784.09,220.79,386.68,12.26,63.08,21.07,0.21,0.0
20190315:1630,1717.22,202.43,382.52,12.73,76.82,21.58,0.14,0.0
20190315:1730,1676.94,188.09,381.92,12.72,81.52,21.92,0.28,0.0
20190315:1830,1530.91,269.36,246.02,10.58,69.53,21.97,0.14,0.0
20190315:1930,1367.06,176.44,280.91,8.89,55.14,22.27,0.83,0.0
20190315:2030,1232.92,146.75,266.69,7.49,40.4,22.18,0.62,0.0
20190315:2130,593.02,50.89,154.27,3.79,25.55,21.94,0.62,0.0
20190315:2230,176.1,17.64,54.3,1.24,10.65,20.24,0.14,0.0
20190315:2330,0.0,0.0,0.0,0.0,-4.27,19.61,0.41,0.0
20190316:0030,0.0,0.0,0.0,0.0,0.0,18.72,0.62,0.0
20190316:0130,0.0,0.0,0.0,0.0,0.0,18.12,0.55,0.0
20190316:0230,0.0,0.0,0.0,0.0,0.0,18.0,0.48,0.0
20190316:0330,0.0,0.0,0.0,0.0,0.0,17.64,0.62,0.0
20190316:0430,0.0,0.0,0.0,0.0,0.0,16.97,0.62,0.0
20190316:0530,0.0,0.0,0.0,0.0,0.0,16.48,0.62,0.0
20190316:0630,0.0,0.0,0.0,0.0,0.0,16.12,0.62,0.0
20190316:0730,0.0,0.0,0.0,0.0,0.0,15.38,0.48,0.0
20190316:0830,0.0,0.0,0.0,0.0,0.0,15.26,0.48,0.0
20190316:0930,0.0,0.0,0.0,0.0,0.0,15.28,0.55,0.0
20190316:1030,0.0,0.0,0.0,0.0,0.0,15.21,0.55,0.0
20190316:1130,25.95,0.0,18.48,0.45,3.99,15.17,0.55,0.0
20190316:1230,875.88,146.47,139.79,3.67,18.9,15.74,0.69,0.0
20190316:1330,1783.74,414.34,173.6,7.89,33.79,17.41,0.55,0.0
20190316:1430,2408.64,593.84,239.63,13.33,48.61,19.39,0.34,0.0
20190316:1530,2371.41,596.76,232.7,15.52,63.26,21.43,0.21,0.0
20190316:1630,2521.1,723.08,171.43,19.24,77.1,22.65,0.21,0.0
20190316:1730,2430.2,694.4,160.59,19.37,81.83,23.55,0.41,0.0
20190316:1830,2408.18,677.7,165.55,16.75,69.61,24.3,0.76,0.0
20190316:1930,2522.1,714.96,183.8,15.24,55.16,24.18,0.48,0.0
20190316:2030,2196.39,607.0,158.18,10.79,40.39,23.88,0.48,0.0
20190316:2130,1619.35,378.66,166.73,6.33,25.52,23.19,0.9,0.0
20190316:2230,517.21,115.74,64.8,1.62,10.62,22.2,0.97,0.0
20190316:2330,0.0,0.0,0.0,0.0,-4.31,21.01,0.9,0.0
20190317:0030,0.0,0.0,0.0,0.0,0.0,19.51,0.76,0.0
20190317:0130,0.0,0.0,0.0,0.0,0.0,18.37,0.9,0.0
20190317:0230,0.0,0.0,0.0,0.0,0.0,17.76,0.83,0.0
20190317:0330,0.0,0.0,0.0,0.0,0.0,18.05,0.48,0.0
20190317:0430,0.0,0.0,0.0,0.0,0.0,17.62,0.28,0.0
20190317:0530,0.0,0.0,0.0,0.0,0.0,16.61,0.55,0.0
20190317:0630,0.0,0.0,0.0,0.0,0.0,16.79,0.41,0.0
20190317:0730,0.0,0.0,0.0,0.0,0.0,17.04,0.62,0.0
20190317:0830,0.0,0.0,0.0,0.0,0.0,16.96,0.34,0.0
20190317:0930,0.0,0.0,0.0,0.0,0.0,17.0,0.48,0.0
20190317:1030,0.0,0.0,0.0,0.0,0.0,17.04,0.48,0.0
20190317:1130,33.84,0.0,21.8,0.53,4.1,16.8,0.55,0.0
20190317:1230,759.87,116.11,136.05,3.48,19.02,17.06,0.48,0.0
20190317:1330,1475.63,250.23,238.13,7.47,33.91,18.47,0.28,0.0
20190317:1430,2085.97,396.27,317.84,12.12,48.75,20.08,0.28,0.0
20190317:1530,2222.22,383.24,393.06,15.08,63.43,21.7,0.21,0.0
20190317:1630,1918.76,299.23,359.63,14.26,77.37,22.82,0.41,0.0
20190317:1730,1820.16,270.17,346.81,13.81,82.13,22.84,0.9,0.0
20190317:1830,1595.59,182.72,357.95,11.39,69.67,22.91,0.62,0.0
20190317:1930,1747.21,295.45,293.54,10.89,55.16,22.76,1.03,0.0
20190317:2030,1180.29,142.97,251.6,7.14,40.37,22.57,1.1,0.0
20190317:2130,721.18,96.57,147.42,3.94,25.5,21.4,1.1,0.0
20190317:2230,226.5,29.21,59.03,1.35,10.58,20.5,0.55,0.0
20190317:2330,0.0,0.0,0.0,0.0,-4.35,19.67,0.34,0.0
20190318:0030,0.0,0.0,0.0,0.0,0.0,19.08,0.41,0.0
20190318:0130,0.0,0.0,0.0,0.0,0.0,18.29,0.62,0.0
20190318:0230,0.0,0.0,0.0,0.0,0.0,18.23,0.55,0.0
20190318:0330,0.0,0.0,0.0,0.0,0.0,18.04,0.34,0.0
20190318:0430,0.0,0.0,0.0,0.0,0.0,17.54,0.34,0.0
20190318:0530,0.0,0.0,0.0,0.0,0.0,16.85,0.41,0.0
20190318:0630,0.0,0.0,0.0,0.0,0.0,16.55,0.48,0.0
20190318:0730,0.0,0.0,0.0,0.0,0.0,16.64,0.28,0.0
20190318:0830,0.0,0.0,0.0,0.0,0.0,16.45,0.21,0.0
20190318:0930,0.0,0.0,0.0,0.0,0.0,16.19,0.21,0.0
20190318:1030,0.0,0.0,0.0,0.0,0.0,15.89,0.21,0.0
20190318:1130,27.45,0.0,19.15,0.46,4.21,15.97,0.21,0.0
20190318:1230,848.39,147.45,131.84,3.55,19.13,16.4,0.21,0.0
20190318:1330,1312.39,240.48,190.04,6.48,34.04,17.95,0.34,0.0
20190318:1430,1369.1,250.45,197.64,7.83,48.89,18.73,0.76,0.0
20190318:1530,1639.48,251.34,293.92,10.84,63.6,19.76,0.62,0.0
20190318:1630,1452.8,182.11,300.62,10.57,77.64,20.67,0.76,0.0
20190318:1730,1444.14,157.09,324.75,10.83,82.42,21.2,0.76,0.0
20190318:1830,1729.5,264.11,313.28,11.92,69.73,20.67,0.9,0.0
20190318:1930,1071.99,75.66,281.67,7.45,55.17,20.67,0.83,0.0
20190318:2030,637.94,44.86,172.27,4.39,40.35,19.79,0.76,0.0
20190318:2130,109.99,0.0,49.74,1.12,25.47,19.05,0.34,0.0
20190318:2230,12.05,0.0,12.48,0.28,10.55,18.23,0.41,0.0
20190318:2330,0.0,0.0,0.0,0.0,-4.38,17.42,0.14,0.0
20190319:0030,0.0,0.0,0.0,0.0,0.0,17.21,0.62,0.0
20190319:0130,0.0,0.0,0.0,0.0,0.0,17.3,0.55,0.0
20190319:0230,0.0,0.0,0.0,0.0,0.0,17.26,0.83,0.0
20190319:0330,0.0,0.0,0.0,0.0,0.0,17.05,0.55,0.0
20190319:0430,0.0,0.0,0.0,0.0,0.0,16.49,0.69,0.0
20190319:0530,0.0,0.0,0.0,0.0,0.0,16.43,0.55,0.0
20190319:0630,0.0,0.0,0.0,0.0,0.0,15.77,0.69,0.0
20190319:0730,0.0,0.0,0.0,0.0,0.0,15.21,0.76,0.0
20190319:0830,0.0,0.0,0.0,0.0,0.0,15.48,0.55,0.0
20190319:0930,0.0,0.0,0.0,0.0,0.0,15.49,0.76,0.0
20190319:1030,0.0,0.0,0.0,0.0,0.0,16.04,0.69,0.0
20190319:1130,17.32,0.0,14.83,0.36,4.32,16.15,0.55,0.0
20190319:1230,380.26,38.28,96.34,2.35,19.25,16.61,0.62,0.0
20190319:1330,1285.01,202.95,217.59,6.67,34.16,17.11,0.34,0.0
20190319:1430,1493.99,167.9,330.73,9.51,49.03,19.0,0.14,0.0
20190319:1530,2206.24,393.15,365.56,14.72,63.76,19.63,0.28,0.0
20190319:1630,1760.45,238.38,359.08,13.03,77.9,21.34,0.28,0.0
20190319:1730,849.81,58.32,227.37,6.46,82.7,21.14,0.76,0.0
20190319:1830,720.41,4.23,239.44,5.49,69.77,19.26,0.9,0.0
20190319:1930,519.1,13.7,166.01,3.96,55.16,18.8,0.69,0.0
20190319:2030,394.28,6.56,133.99,3.1,40.33,18.18,0.48,0.0
20190319:2130,259.57,0.93,97.26,2.21,25.44,17.91,0.48,0.0
20190319:2230,74.04,2.43,34.47,0.78,10.51,17.41,0.48,0.0
20190319:2330,0.0,0.0,0.0,0.0,-4.42,17.0,0.28,0.0
20190320:0030,0.0,0.0,0.0,0.0,0.0,16.48,0.28,0.0
20190320:0130,0.0,0.0,0.0,0.0,0.0,15.93,0.41,0.0
20190320:0230,0.0,0.0,0.0,0.0,0.0,15.97,0.34,0.0
20190320:0330,0.0,0.0,0.0,0.0,0.0,15.83,0.41,0.0
20190320:0430,0.0,0.0,0.0,0.0,0.0,15.64,0.34,0.0
20190320:0530,0.0,0.0,0.0,0.0,0.0,15.42,0.41,0.0
20190320:0630,0.0,0.0,0.0,0.0,0.0,15.24,0.41,0.0
20190320:0730,0.0,0.0,0.0,0.0,0.0,15.93,0.48,0.0
20190320:0830,0.0,0.0,0.0,0.0,0.0,15.84,0.48,0.0
20190320:0930,0.0,0.0,0.0,0.0,0.0,14.78,0.55,0.0
20190320:1030,0.0,0.0,0.0,0.0,0.0,14.29,0.55,0.0
20190320:1130,28.53,0.0,19.49,0.47,4.43,14.3,0.62,0.0
20190320:1230,741.01,121.12,121.94,3.26,19.36,14.59,0.62,0.0
20190320:1330,1503.58,275.68,216.13,7.33,34.28,16.68,0.41,0.0
20190320:1430,1527.37,250.03,251.62,8.94,49.16,18.16,0.69,0.0
20190320:1530,1856.24,352.73,267.72,12.05,63.93,19.25,0.48,0.0
20190320:1630,1975.94,425.91,240.45,14.47,78.16,20.95,0.62,0.0
20190320:1730,2003.77,386.49,295.19,15.4,82.96,22.07,0.69,0.0
20190320:1830,1937.74,357.69,303.43,13.46,69.81,22.65,0.62,0.0
20190320:1930,1451.33,212.33,272.85,9.24,55.16,21.08,0.41,0.0
20190320:2030,756.06,86.92,168.17,4.77,40.31,20.32,0.14,0.0
20190320:2130,691.38,106.34,127.39,3.59,25.4,19.91,0.21,0.0
20190320:2230,393.59,75.79,64.44,1.52,10.47,19.05,0.14,0.0
20190320:2330,0.0,0.0,0.0,0.0,-4.46,18.65,0.41,0.0
20190321:0030,0.0,0.0,0.0,0.0,0.0,17.78,0.69,0.0
20190321:0130,0.0,0.0,0.0,0.0,0.0,16.84,0.69,0.0
20190321:0230,0.0,0.0,0.0,0.0,0.0,16.34,0.69,0.0
20190321:0330,0.0,0.0,0.0,0.0,0.0,15.63,0.76,0.0
20190321:0430,0.0,0.0,0.0,0.0,0.0,15.54,0.76,0.0
20190321:0530,0.0,0.0,0.0,0.0,0.0,15.02,0.83,0.0
20190321:0630,0.0,0.0,0.0,0.0,0.0,14.81,0.83,0.0
20190321:0730,0.0,0.0,0.0,0.0,0.0,14.88,0.9,0.0
20190321:0830,0.0,0.0,0.0,0.0,0.0,14.48,0.97,0.0
20190321:0930,0.0,0.0,0.0,0.0,0.0,13.97,0.83,0.0
20190321:1030,0.0,0.0,0.0,0.0,0.0,14.53,0.62,0.0
20190321:1130,36.07,0.0,22.47,0.54,4.55,14.01,0.76,0.0
20190321:1230,1016.32,193.98,134.56,3.86,19.48,14.84,0.69,0.0
20190321:1330,1765.53,373.34,205.55,8.1,34.4,17.21,0.9,0.0
20190321:1430,2316.24,598.76,196.05,12.73,49.29,19.03,0.28,0.0
20190321:1530,2349.96,479.59,335.55,15.63,64.08,20.46,0.41,0.0
20190321:1630,2054.28,312.44,390.34,15.3,78.4,21.47,0.62,0.0
20190321:1730,1593.28,197.63,338.56,12.09,83.21,22.14,0.69,0.0
20190321:1830,1585.97,166.4,367.27,11.3,69.84,22.18,0.9,0.0
20190321:1930,1049.36,89.74,259.17,7.16,55.14,20.61,0.97,0.0
20190321:2030,838.53,72.54,207.64,5.46,40.28,19.48,0.62,0.0
20190321:2130,286.56,10.87,96.3,2.26,25.37,19.24,0.21,0.0
20190321:2230,29.34,0.0,20.11,0.45,10.44,18.05,0.14,0.0
20190321:2330,0.0,0.0,0.0,0.0,-4.5,17.37,0.62,0.0
20190322:0030,0.0,0.0,0.0,0.0,0.0,17.04,0.62,0.0
20190322:0130,0.0,0.0,0.0,0.0,0.0,16.28,0.9,0.0
20190322:0230,0.0,0.0,0.0,0.0,0.0,16.41,0.62,0.0
20190322:0330,0.0,0.0,0.0,0.0,0.0,15.85,0.76,0.0
20190322:0430,0.0,0.0,0.0,0.0,0.0,15.36,0.83,0.0
20190322:0530,0.0,0.0,0.0,0.0,0.0,15.36,0.69,0.0
20190322:0630,0.0,0.0,0.0,0.0,0.0,14.87,0.76,0.0
20190322:0730,0.0,0.0,0.0,0.0,0.0,15.75,0.69,0.0
20190322:0830,0.0,0.0,0.0,0.0,0.0,14.51,0.69,0.0
20190322:0930,0.0,0.0,0.0,0.0,0.0,14.29,0.76,0.0
20190322:1030,0.0,0.0,0.0,0.0,0.0,14.49,0.69,0.0
20190322:1130,26.99,0.0,18.9,0.46,4.66,14.98,0.55,0.0
20190322:1230,619.16,94.39,112.33,2.96,19.59,15.65,0.69,0.0
20190322:1330,1081.77,156.96,196.02,5.84,34.52,16.81,0.55,0.0
20190322:1430,1275.35,180.65,240.05,7.79,49.42,18.52,0.21,0.0
20190322:1530,1843.5,277.02,343.02,12.35,64.24,18.79,0.21,0.0
20190322:1630,1496.61,192.76,309.23,11.04,78.64,20.47,0.07,0.0
20190322:1730,1577.42,151.92,380.65,12.01,83.45,21.12,0.28,0.0
20190322:1830,1869.44,263.67,368.31,13.1,69.87,20.79,0.62,0.0
20190322:1930,1400.48,162.35,304.53,9.18,55.13,20.39,0.48,0.0
20190322:2030,856.97,72.96,214.15,5.6,40.25,20.21,0.62,0.0
20190322:2130,635.6,82.2,133.09,3.54,25.33,19.16,0.62,0.0
20190322:2230,196.35,40.69,36.96,0.93,10.39,18.48,0.28,0.0
20190322:2330,0.0,0.0,0.0,0.0,-4.54,17.49,0.48,0.0
20190323:0030,0.0,0.0,0.0,0.0,0.0,16.89,0.34,0.0
20190323:0130,0.0,0.0,0.0,0.0,0.0,16.48,0.48,0.0
20190323:0230,0.0,0.0,0.0,0.0,0.0,16.11,0.69,0.0
20190323:0330,0.0,0.0,0.0,0.0,0.0,16.12,0.62,0.0
20190323:0430,0.0,0.0,0.0,0.0,0.0,16.16,0.41,0.0
20190323:0530,0.0,0.0,0.0,0.0,0.0,15.99,0.55,0.0
20190323:0630,0.0,0.0,0.0,0.0,0.0,15.72,0.62,0.0
20190323:0730,0.0,0.0,0.0,0.0,0.0,15.46,0.62,0.0
20190323:0830,0.0,0.0,0.0,0.0,0.0,15.47,0.55,0.0
20190323:0930,0.0,0.0,0.0,0.0,0.0,15.49,0.55,0.0
20190323:1030,0.0,0.0,0.0,0.0,0.0,15.67,0.41,0.0
20190323:1130,18.79,0.0,15.46,0.37,4.77,15.73,0.34,0.0
20190323:1230,1030.72,207.71,128.25,3.85,19.71,16.08,0.28,0.0
20190323:1330,1852.35,397.18,214.03,8.51,34.64,16.52,0.48,0.0
20190323:1430,2246.9,502.56,267.08,12.7,49.55,18.95,0.28,0.0
20190323:1530,2469.39,614.99,251.44,16.38,64.39,20.66,0.21,0.0
20190323:1630,2448.52,666.13,199.51,18.94,78.87,22.1,0.07,0.0
20190323:1730,2296.76,575.5,233.2,18.55,83.67,23.78,0.21,0.0
20190323:1830,2282.97,495.07,310.49,16.2,69.88,23.83,0.28,0.0
20190323:1930,1572.88,263.7,263.93,9.81,55.1,21.95,0.62,0.0
