Latitude (decimal degrees):	5.320
Longitude (decimal degrees):	-75.393
Elevation (m):	2427
Radiation database:	PVGIS-ERA5


Slope: 38 deg. (optimum)
Azimuth: - deg. 
Nominal power of the PV system (c-Si) (kWp):	3.9
System losses (%):	16.0
time,P,Gb(i),Gd(i),Gr(i),H_sun,T2m,WS10m,Int
20210426:1030,0.0,0.0,0.0,0.0,-5.89,9.49,1.1,0.0
20210426:1130,84.55,0.0,39.29,1.02,8.63,9.51,1.03,0.0
20210426:1230,877.95,131.22,147.06,4.27,23.21,10.27,1.38,0.0
20210426:1330,1839.84,400.22,183.88,8.9,37.78,11.73,1.17,0.0
20210426:1430,1873.49,400.44,198.7,10.93,52.28,13.51,1.24,0.0
20210426:1530,2189.26,489.59,223.05,14.8,66.47,14.79,1.24,0.0
20210426:1630,1887.31,355.92,256.98,14.38,79.04,16.22,1.17,0.0
20210426:1730,1770.08,275.48,304.95,13.62,78.88,16.69,0.62,0.0
20210426:1830,2349.73,469.8,333.61,16.76,66.25,16.64,0.07,0.0
20210426:1930,1542.46,189.35,322.01,10.4,52.04,17.46,0.0,0.0
20210426:2030,1118.31,132.26,234.18,6.95,37.54,16.61,0.07,0.0
20210426:2130,335.99,28.44,91.84,2.41,22.97,15.41,0.28,0.0
20210426:2230,67.64,0.0,33.97,0.88,8.4,13.08,0.0,0.0
20210426:2330,0.0,0.0,0.0,0.0,-6.13,12.16,0.14,0.0
20210427:0030,0.0,0.0,0.0,0.0,0.0,11.7,0.21,0.0
