Latitude (decimal degrees):	4.487
Longitude (decimal degrees):	-75.733
Elevation (m):	1236
Radiation database:	PVGIS-ERA5


Slope: 43 deg. (optimum)
Azimuth: - deg. 
Nominal power of the PV system (c-Si) (kWp):	3.9
System losses (%):	16.0
time,P,Gb(i),Gd(i),Gr(i),H_sun,T2m,WS10m,Int
20180915:0930,0.0,0.0,0.0,0.0,0.0,13.8,0.34,0.0
20180915:1030,0.0,0.0,0.0,0.0,-6.64,13.05,0.48,0.0
20180915:1130,544.97,129.27,52.93,1.62,8.29,13.88,0.34,0.0
20180915:1230,957.53,195.64,111.46,4.92,23.24,14.23,0.62,0.0
20180915:1330,1612.11,344.9,174.67,10.04,38.19,16.28,0.97,0.0
20180915:1430,1670.01,340.48,195.59,12.56,53.14,16.15,1.17,0.0
20180915:1530,1722.95,296.49,262.59,15.39,68.09,17.62,1.1,0.0
20180915:1630,1328.79,241.14,187.15,13.54,82.97,18.99,1.24,0.0
20180915:1730,1113.73,102.49,259.74,11.24,81.82,18.8,1.24,0.0
20180915:1830,1329.83,141.8,290.12,12.33,66.93,18.33,1.1,0.0
20180915:1930,1183.53,134.11,251.36,10.14,51.98,18.7,1.03,0.0
20180915:2030,1147.99,190.46,181.9,7.99,37.02,17.57,0.69,0.0
20180915:2130,596.21,103.4,96.0,3.7,22.07,17.22,0.9,0.0
20180915:2230,239.66,48.85,41.51,1.2,7.13,16.43,0.55,0.0
20180915:2330,0.0,0.0,0.0,0.0,0.0,15.93,0.62,0.0
20180916:0030,0.0,0.0,0.0,0.0,0.0,15.49,0.14,0.0
20180916:0130,0.0,0.0,0.0,0.0,0.0,15.48,0.28,0.0
20180916:0230,0.0,0.0,0.0,0.0,0.0,14.25,0.69,0.0
20180916:0330,0.0,0.0,0.0,0.0,0.0,13.85,0.69,0.0
20180916:0430,0.0,0.0,0.0,0.0,0.0,13.56,0.69,0.0
20180916:0530,0.0,0.0,0.0,0.0,0.0,13.51,0.69,0.0
20180916:0630,0.0,0.0,0.0,0.0,0.0,13.09,0.76,0.0
20180916:0730,0.0,0.0,0.0,0.0,0.0,15.07,0.41,0.0
20180916:0830,0.0,0.0,0.0,0.0,0.0,14.72,0.34,0.0
20180916:0930,0.0,0.0,0.0,0.0,0.0,13.45,0.48,0.0
20180916:1030,0.0,0.0,0.0,0.0,-6.58,13.3,0.69,0.0
20180916:1130,154.27,30.35,32.01,1.01,8.36,13.24,0.76,0.0
20180916:1230,710.67,140.93,90.75,3.95,23.31,14.45,0.48,0.0
20180916:1330,977.4,148.83,170.23,7.22,38.26,17.55,0.28,0.0
20180916:1430,1313.62,187.75,238.98,10.85,53.21,17.45,0.48,0.0
20180916:1530,1713.13,316.63,241.19,15.29,68.15,17.7,0.76,0.0
20180916:1630,1774.97,275.99,304.9,18.17,82.97,18.88,1.1,0.0
20180916:1730,1831.79,269.8,335.06,18.67,81.65,20.12,1.17,0.0
20180916:1830,1959.46,367.15,286.56,17.61,66.8,20.78,0.97,0.0
20180916:1930,1885.81,318.88,311.6,15.08,51.86,19.49,0.48,0.0
20180916:2030,1663.12,335.01,218.85,10.79,36.91,20.38,0.41,0.0
20180916:2130,1208.63,253.81,142.33,5.92,21.95,19.9,0.97,0.0
20180916:2230,441.44,102.03,51.89,1.42,7.01,18.73,1.03,0.0
20180916:2330,0.0,0.0,0.0,0.0,0.0,16.63,0.69,0.0
20180917:0030,0.0,0.0,0.0,0.0,0.0,15.72,0.76,0.0
20180917:0130,0.0,0.0,0.0,0.0,0.0,15.12,1.03,0.0
20180917:0230,0.0,0.0,0.0,0.0,0.0,14.43,1.17,0.0
20180917:0330,0.0,0.0,0.0,0.0,0.0,13.69,1.38,0.0
20180917:0430,0.0,0.0,0.0,0.0,0.0,13.16,1.45,0.0
20180917:0530,0.0,0.0,0.0,0.0,0.0,12.65,1.52,0.0
20180917:0630,0.0,0.0,0.0,0.0,0.0,12.1,1.72,0.0
20180917:0730,0.0,0.0,0.0,0.0,0.0,12.04,1.66,0.0
20180917:0830,0.0,0.0,0.0,0.0,0.0,11.84,1.72,0.0
20180917:0930,0.0,0.0,0.0,0.0,0.0,11.34,1.79,0.0
20180917:1030,0.0,0.0,0.0,0.0,-6.52,11.07,1.86,0.0
20180917:1130,1099.1,261.93,83.27,2.43,8.43,10.9,1.86,0.0
20180917:1230,2030.18,521.47,130.03,8.33,23.38,13.32,1.38,0.0
20180917:1330,2704.39,789.47,141.7,16.07,38.33,17.98,0.76,0.0
20180917:1430,2777.27,856.23,121.71,21.31,53.28,20.17,0.48,0.0
20180917:1530,2744.9,837.38,133.67,25.87,68.21,22.19,0.55,0.0
20180917:1630,2230.92,649.54,113.55,24.71,82.95,23.58,0.62,0.0
20180917:1730,2528.1,778.42,100.52,28.01,81.47,23.92,0.83,0.0
20180917:1830,2669.51,808.18,129.21,24.48,66.67,23.55,0.9,0.0
20180917:1930,2503.81,698.07,173.07,18.8,51.74,21.58,0.55,0.0
20180917:2030,2024.02,527.83,152.8,11.93,36.79,21.43,0.9,0.0
20180917:2130,1284.86,295.87,127.07,5.91,21.84,20.53,0.76,0.0
20180917:2230,676.1,175.39,52.6,1.51,6.89,19.42,0.28,0.0
20180917:2330,0.0,0.0,0.0,0.0,0.0,18.65,0.76,0.0
20180918:0030,0.0,0.0,0.0,0.0,0.0,17.79,0.55,0.0
20180918:0130,0.0,0.0,0.0,0.0,0.0,16.66,0.76,0.0
20180918:0230,0.0,0.0,0.0,0.0,0.0,16.4,0.83,0.0
20180918:0330,0.0,0.0,0.0,0.0,0.0,15.81,0.9,0.0
20180918:0430,0.0,0.0,0.0,0.0,0.0,15.54,0.9,0.0
20180918:0530,0.0,0.0,0.0,0.0,0.0,15.12,1.03,0.0
20180918:0630,0.0,0.0,0.0,0.0,0.0,14.65,1.1,0.0
20180918:0730,0.0,0.0,0.0,0.0,0.0,13.85,1.31,0.0
20180918:0830,0.0,0.0,0.0,0.0,0.0,14.04,1.24,0.0
20180918:0930,0.0,0.0,0.0,0.0,0.0,14.08,1.45,0.0
20180918:1030,0.0,0.0,0.0,0.0,-6.46,14.43,1.24,0.0
20180918:1130,544.74,124.53,57.23,1.72,8.49,14.14,1.24,0.0
20180918:1230,1520.44,315.98,174.11,7.34,23.44,15.59,0.9,0.0
20180918:1330,2097.02,468.73,233.02,13.2,38.4,18.38,0.62,0.0
20180918:1430,2177.52,449.62,281.49,16.94,53.34,19.48,0.9,0.0
20180918:1530,2292.02,518.69,253.89,20.76,68.26,20.59,1.1,0.0
20180918:1630,2366.13,537.73,270.29,25.6,82.91,22.21,1.03,0.0
20180918:1730,2284.55,580.88,201.83,24.5,81.27,23.86,0.97,0.0
20180918:1830,2569.14,674.73,221.02,23.4,66.54,24.34,1.24,0.0
20180918:1930,2159.46,479.14,271.6,16.92,51.62,24.34,0.48,0.0
20180918:2030,1637.75,310.27,229.34,10.7,36.67,20.83,1.38,0.0
20180918:2130,1239.05,250.22,158.29,6.21,21.72,20.09,0.55,0.0
20180918:2230,266.15,52.82,47.07,1.31,6.76,19.31,0.55,0.0
20180918:2330,0.0,0.0,0.0,0.0,0.0,18.45,0.48,0.0
20180919:0030,0.0,0.0,0.0,0.0,0.0,16.62,1.31,0.0
20180919:0130,0.0,0.0,0.0,0.0,0.0,16.18,1.24,0.0
20180919:0230,0.0,0.0,0.0,0.0,0.0,15.79,0.9,0.0
20180919:0330,0.0,0.0,0.0,0.0,0.0,15.07,0.83,0.0
20180919:0430,0.0,0.0,0.0,0.0,0.0,14.27,1.24,0.0
20180919:0530,0.0,0.0,0.0,0.0,0.0,14.02,0.97,0.0
20180919:0630,0.0,0.0,0.0,0.0,0.0,13.66,1.03,0.0
20180919:0730,0.0,0.0,0.0,0.0,0.0,13.53,0.9,0.0
20180919:0830,0.0,0.0,0.0,0.0,0.0,13.08,1.24,0.0
20180919:0930,0.0,0.0,0.0,0.0,0.0,13.06,1.38,0.0
20180919:1030,0.0,0.0,0.0,0.0,-6.39,13.44,1.59,0.0
20180919:1130,861.48,212.41,63.8,2.04,8.55,13.33,1.66,0.0
20180919:1230,1511.12,332.32,151.92,7.02,23.51,15.57,1.31,0.0
20180919:1330,2373.14,573.8,221.62,14.46,38.46,17.82,1.1,0.0
20180919:1430,2555.44,683.37,196.18,19.48,53.4,20.29,0.83,0.0
20180919:1530,2729.73,803.77,162.78,25.76,68.3,22.0,0.48,0.0
20180919:1630,2296.29,640.9,155.63,25.63,82.85,23.44,0.28,0.0
20180919:1730,2329.79,637.51,171.95,25.38,81.06,23.16,0.28,0.0
20180919:1830,2552.63,702.92,207.44,23.72,66.39,22.91,0.07,0.0
20180919:1930,2451.53,617.41,247.03,18.91,51.49,23.32,0.41,0.0
20180919:2030,2167.13,596.73,159.3,13.02,36.55,23.53,0.14,0.0
20180919:2130,1347.54,312.53,136.49,6.2,21.59,22.42,0.62,0.0
20180919:2230,858.74,225.96,60.36,1.67,6.64,20.48,0.83,0.0
20180919:2330,0.0,0.0,0.0,0.0,0.0,19.01,0.34,0.0
20180920:0030,0.0,0.0,0.0,0.0,0.0,17.8,0.48,0.0
20180920:0130,0.0,0.0,0.0,0.0,0.0,16.73,0.62,0.0
20180920:0230,0.0,0.0,0.0,0.0,0.0,15.87,0.9,0.0
20180920:0330,0.0,0.0,0.0,0.0,0.0,15.23,1.1,0.0
20180920:0430,0.0,0.0,0.0,0.0,0.0,15.1,0.97,0.0
20180920:0530,0.0,0.0,0.0,0.0,0.0,14.09,1.24,0.0
20180920:0630,0.0,0.0,0.0,0.0,0.0,13.77,1.31,0.0
20180920:0730,0.0,0.0,0.0,0.0,0.0,13.76,1.31,0.0
20180920:0830,0.0,0.0,0.0,0.0,0.0,13.63,1.38,0.0
20180920:0930,0.0,0.0,0.0,0.0,0.0,13.55,1.59,0.0
20180920:1030,0.0,0.0,0.0,0.0,-6.33,13.7,1.72,0.0
20180920:1130,1337.84,345.2,79.62,2.69,8.62,14.03,1.93,0.0
20180920:1230,2047.31,551.54,110.6,8.35,23.57,15.41,1.59,0.0
20180920:1330,2702.55,790.44,142.67,16.16,38.52,18.78,0.83,0.0
20180920:1430,2897.2,914.17,117.48,22.49,53.45,21.14,0.62,0.0
20180920:1530,2687.26,827.26,123.91,25.39,68.33,23.08,0.55,0.0
20180920:1630,2448.22,743.11,113.16,27.74,82.76,24.27,0.48,0.0
20180920:1730,2532.26,791.61,104.12,28.3,80.84,25.11,0.48,0.0
20180920:1830,2605.06,788.61,125.63,23.75,66.25,23.93,0.83,0.0
20180920:1930,2208.01,616.46,159.34,16.77,51.36,24.29,0.0,0.0
20180920:2030,2416.88,694.25,161.24,14.46,36.42,23.59,0.28,0.0
20180920:2130,1698.39,430.99,144.44,7.3,21.47,23.26,0.48,0.0
20180920:2230,1100.98,299.42,67.15,1.89,6.52,21.82,0.97,0.0
20180920:2330,0.0,0.0,0.0,0.0,0.0,19.9,0.55,0.0
20180921:0030,0.0,0.0,0.0,0.0,0.0,18.53,0.48,0.0
20180921:0130,0.0,0.0,0.0,0.0,0.0,16.98,0.69,0.0
20180921:0230,0.0,0.0,0.0,0.0,0.0,15.82,0.97,0.0
20180921:0330,0.0,0.0,0.0,0.0,0.0,15.07,1.24,0.0
20180921:0430,0.0,0.0,0.0,0.0,0.0,14.57,1.31,0.0
20180921:0530,0.0,0.0,0.0,0.0,0.0,13.89,1.52,0.0
20180921:0630,0.0,0.0,0.0,0.0,0.0,13.74,1.59,0.0
20180921:0730,0.0,0.0,0.0,0.0,0.0,13.58,1.59,0.0
20180921:0830,0.0,0.0,0.0,0.0,0.0,13.54,1.93,0.0
20180921:0930,0.0,0.0,0.0,0.0,0.0,13.68,1.93,0.0
20180921:1030,0.0,0.0,0.0,0.0,-6.27,13.58,2.07,0.0
20180921:1130,1229.65,307.94,82.12,2.61,8.68,13.86,2.07,0.0
20180921:1230,2233.19,579.4,147.77,9.27,23.63,14.92,1.59,0.0
20180921:1330,2543.35,721.74,146.42,15.17,38.58,18.95,0.9,0.0
20180921:1430,2819.78,838.53,163.53,21.96,53.5,20.85,0.48,0.0
20180921:1530,2841.68,884.09,131.96,27.12,68.35,22.25,0.48,0.0
20180921:1630,2563.52,789.17,113.7,29.24,82.66,23.98,0.48,0.0
20180921:1730,2527.79,774.71,115.7,28.0,80.61,25.05,0.62,0.0
20180921:1830,2441.29,641.25,213.27,22.24,66.1,25.36,0.97,0.0
20180921:1930,2411.56,691.91,150.82,18.03,51.23,24.14,0.69,0.0
20180921:2030,2272.12,619.93,164.43,13.4,36.3,23.85,0.97,0.0
20180921:2130,1737.62,459.51,123.48,7.14,21.35,22.88,1.03,0.0
20180921:2230,898.63,236.43,64.03,1.69,6.4,21.37,0.83,0.0
20180921:2330,0.0,0.0,0.0,0.0,0.0,19.7,0.41,0.0
20180922:0030,0.0,0.0,0.0,0.0,0.0,18.0,0.55,0.0
20180922:0130,0.0,0.0,0.0,0.0,0.0,16.88,0.55,0.0
20180922:0230,0.0,0.0,0.0,0.0,0.0,15.56,0.83,0.0
20180922:0330,0.0,0.0,0.0,0.0,0.0,14.77,1.17,0.0
20180922:0430,0.0,0.0,0.0,0.0,0.0,14.13,1.24,0.0
20180922:0530,0.0,0.0,0.0,0.0,0.0,13.79,1.24,0.0
20180922:0630,0.0,0.0,0.0,0.0,0.0,13.64,1.45,0.0
20180922:0730,0.0,0.0,0.0,0.0,0.0,13.61,1.24,0.0
20180922:0830,0.0,0.0,0.0,0.0,0.0,13.94,1.03,0.0
20180922:0930,0.0,0.0,0.0,0.0,0.0,13.61,1.17,0.0
20180922:1030,0.0,0.0,0.0,0.0,-6.21,13.69,1.38,0.0
20180922:1130,907.75,216.69,74.27,2.25,8.74,13.47,1.45,0.0
20180922:1230,1436.82,285.19,175.74,7.17,23.69,15.47,1.17,0.0
20180922:1330,2171.36,504.75,222.5,13.53,38.64,18.66,0.83,0.0
20180922:1430,2421.8,591.5,241.69,18.76,53.55,20.24,0.55,0.0
20180922:1530,2554.09,655.15,233.73,23.75,68.37,21.25,0.55,0.0
20180922:1630,2184.91,523.57,226.86,23.75,82.53,23.0,0.41,0.0
20180922:1730,2108.61,497.72,224.66,22.26,80.36,23.32,0.41,0.0
20180922:1830,1923.31,398.11,251.09,17.23,65.94,22.9,0.76,0.0
20180922:1930,1582.7,326.29,204.63,12.27,51.09,22.64,0.28,0.0
20180922:2030,1231.92,227.4,181.4,8.37,36.17,22.07,0.55,0.0
20180922:2130,1048.39,201.32,145.37,5.52,21.23,20.88,0.76,0.0
20180922:2230,461.65,103.99,57.63,1.44,6.27,20.08,0.48,0.0
20180922:2330,0.0,0.0,0.0,0.0,0.0,18.84,0.34,0.0
20180923:0030,0.0,0.0,0.0,0.0,0.0,17.6,0.48,0.0
20180923:0130,0.0,0.0,0.0,0.0,0.0,16.43,0.62,0.0
20180923:0230,0.0,0.0,0.0,0.0,0.0,15.58,0.9,0.0
20180923:0330,0.0,0.0,0.0,0.0,0.0,15.3,1.1,0.0
20180923:0430,0.0,0.0,0.0,0.0,0.0,14.64,1.24,0.0
20180923:0530,0.0,0.0,0.0,0.0,0.0,14.49,1.17,0.0
20180923:0630,0.0,0.0,0.0,0.0,0.0,14.25,1.1,0.0
20180923:0730,0.0,0.0,0.0,0.0,0.0,13.97,1.24,0.0
20180923:0830,0.0,0.0,0.0,0.0,0.0,13.72,1.45,0.0
20180923:0930,0.0,0.0,0.0,0.0,0.0,13.51,1.52,0.0
20180923:1030,0.0,0.0,0.0,0.0,-6.15,13.49,1.66,0.0
20180923:1130,921.65,218.21,76.89,2.3,8.8,13.6,1.66,0.0
20180923:1230,1570.68,350.0,149.95,7.18,23.75,14.05,1.31,0.0
20180923:1330,2170.51,514.68,217.09,13.56,38.69,19.66,0.76,0.0
20180923:1430,2436.51,607.86,229.94,18.81,53.59,20.06,0.55,0.0
20180923:1530,2542.93,650.95,234.38,23.67,68.38,21.76,0.62,0.0
20180923:1630,2390.08,626.09,203.97,26.39,82.38,22.48,0.34,0.0
20180923:1730,2169.82,479.35,267.75,22.87,80.11,23.2,0.41,0.0
20180923:1830,2123.97,445.76,284.4,19.26,65.78,22.85,0.41,0.0
20180923:1930,2136.17,459.15,272.99,16.46,50.96,22.56,0.62,0.0
20180923:2030,1590.01,290.73,241.19,10.66,36.04,22.58,0.83,0.0
20180923:2130,568.26,77.32,117.75,4.05,21.1,21.63,0.97,0.0
20180923:2230,78.23,7.06,31.4,0.95,6.15,20.05,0.69,0.0
20180923:2330,0.0,0.0,0.0,0.0,0.0,18.77,0.14,0.0
20180924:0030,0.0,0.0,0.0,0.0,0.0,18.26,0.21,0.0
20180924:0130,0.0,0.0,0.0,0.0,0.0,17.64,0.41,0.0
20180924:0230,0.0,0.0,0.0,0.0,0.0,16.3,0.62,0.0
20180924:0330,0.0,0.0,0.0,0.0,0.0,16.03,0.83,0.0
20180924:0430,0.0,0.0,0.0,0.0,0.0,15.01,1.03,0.0
20180924:0530,0.0,0.0,0.0,0.0,0.0,14.86,0.97,0.0
20180924:0630,0.0,0.0,0.0,0.0,0.0,14.36,1.1,0.0
20180924:0730,0.0,0.0,0.0,0.0,0.0,14.51,1.24,0.0
20180924:0830,0.0,0.0,0.0,0.0,0.0,14.13,1.31,0.0
20180924:0930,0.0,0.0,0.0,0.0,0.0,13.97,1.45,0.0
20180924:1030,0.0,0.0,0.0,0.0,-6.09,13.68,1.72,0.0
20180924:1130,924.19,209.03,87.4,2.45,8.86,14.22,2.0,0.0
20180924:1230,1885.77,445.79,163.34,8.32,23.81,15.34,1.38,0.0
20180924:1330,2411.99,634.37,187.27,14.71,38.74,18.94,0.69,0.0
20180924:1430,2662.31,716.09,226.86,20.94,53.63,20.53,0.21,0.0
20180924:1530,2454.45,650.32,205.9,22.9,68.39,22.38,0.41,0.0
20180924:1630,2281.2,557.76,233.22,24.96,82.22,23.24,0.34,0.0
20180924:1730,2240.55,508.27,268.71,23.72,79.85,23.68,0.41,0.0
20180924:1830,2012.59,360.15,333.17,18.55,65.61,24.41,0.55,0.0
20180924:1930,1546.04,258.94,258.64,12.46,50.82,22.83,0.62,0.0
20180924:2030,1095.52,161.52,202.83,8.11,35.92,21.63,0.34,0.0
20180924:2130,557.33,74.41,116.97,4.01,20.98,20.48,0.14,0.0
20180924:2230,165.78,33.77,34.17,0.98,6.03,19.63,0.0,0.0
20180924:2330,0.0,0.0,0.0,0.0,0.0,19.0,0.14,0.0
20180925:0030,0.0,0.0,0.0,0.0,0.0,17.79,0.41,0.0
20180925:0130,0.0,0.0,0.0,0.0,0.0,16.39,0.83,0.0
20180925:0230,0.0,0.0,0.0,0.0,0.0,15.51,0.97,0.0
20180925:0330,0.0,0.0,0.0,0.0,0.0,14.99,1.17,0.0
