Latitude (decimal degrees):	6.488
Longitude (decimal degrees):	-75.502
Elevation (m):	2410
Radiation database:	PVGIS-ERA5


Slope: 42 deg. (optimum)
Azimuth: - deg. 
Nominal power of the PV system (c-Si) (kWp):	3.9
System losses (%):	16.0
time,P,Gb(i),Gd(i),Gr(i),H_sun,T2m,WS10m,Int
20200320:0030,0.0,0.0,0.0,0.0,0.0,17.3,0.14,0.0
20200320:0130,0.0,0.0,0.0,0.0,0.0,16.59,0.0,0.0
20200320:0230,0.0,0.0,0.0,0.0,0.0,15.65,0.41,0.0
20200320:0330,0.0,0.0,0.0,0.0,0.0,15.13,0.41,0.0
20200320:0430,0.0,0.0,0.0,0.0,0.0,14.34,0.48,0.0
20200320:0530,0.0,0.0,0.0,0.0,0.0,13.98,0.41,0.0
20200320:0630,0.0,0.0,0.0,0.0,0.0,14.09,0.34,0.0
20200320:0730,0.0,0.0,0.0,0.0,0.0,13.56,0.55,0.0
20200320:0830,0.0,0.0,0.0,0.0,0.0,13.36,0.55,0.0
20200320:0930,0.0,0.0,0.0,0.0,0.0,13.04,0.55,0.0
20200320:1030,0.0,0.0,0.0,0.0,0.0,12.79,0.69,0.0
20200320:1130,316.86,88.82,23.81,0.72,4.9,12.83,0.34,0.0
20200320:1230,734.46,180.26,57.69,3.12,19.79,13.4,0.14,0.0
20200320:1330,1725.76,403.58,158.04,9.71,34.67,14.8,0.07,0.0
20200320:1430,1830.71,466.69,133.46,12.57,49.48,16.3,0.07,0.0
20200320:1530,1633.56,298.91,237.28,13.9,64.13,17.69,0.14,0.0
20200320:1630,1453.07,262.54,211.25,13.9,77.97,18.18,0.21,0.0
20200320:1730,1191.04,171.79,218.13,11.82,81.73,18.91,0.07,0.0
20200320:1830,1959.23,397.11,256.43,17.46,69.02,17.88,0.07,0.0
20200320:1930,1785.51,364.22,224.45,13.68,54.5,18.85,0.62,0.0
20200320:2030,1956.3,459.9,189.48,12.09,39.72,18.27,0.55,0.0
20200320:2130,1304.69,304.13,121.5,6.23,24.86,18.18,0.41,0.0
20200320:2230,712.87,167.38,69.43,2.2,9.97,17.14,0.28,0.0
20200320:2330,0.0,0.0,0.0,0.0,-4.93,16.37,0.34,0.0
20200321:0030,0.0,0.0,0.0,0.0,0.0,14.76,0.76,0.0
20200321:0130,0.0,0.0,0.0,0.0,0.0,13.92,0.76,0.0
20200321:0230,0.0,0.0,0.0,0.0,0.0,13.21,0.76,0.0
20200321:0330,0.0,0.0,0.0,0.0,0.0,12.57,0.76,0.0
20200321:0430,0.0,0.0,0.0,0.0,0.0,12.3,0.76,0.0
20200321:0530,0.0,0.0,0.0,0.0,0.0,12.14,0.76,0.0
20200321:0630,0.0,0.0,0.0,0.0,0.0,11.49,0.76,0.0
20200321:0730,0.0,0.0,0.0,0.0,0.0,11.82,0.9,0.0
20200321:0830,0.0,0.0,0.0,0.0,0.0,11.66,0.76,0.0
20200321:0930,0.0,0.0,0.0,0.0,0.0,11.5,0.83,0.0
20200321:1030,0.0,0.0,0.0,0.0,0.0,11.03,0.76,0.0
20200321:1130,694.46,183.39,42.15,1.13,5.02,11.63,0.62,0.0
20200321:1230,1820.09,467.39,115.61,6.62,19.92,11.72,0.48,0.0
20200321:1330,2293.29,616.9,139.02,12.23,34.8,14.44,0.69,0.0
20200321:1430,2327.25,555.69,222.7,16.38,49.63,16.24,0.55,0.0
20200321:1530,2255.33,543.27,212.64,18.93,64.31,17.71,0.48,0.0
20200321:1630,1553.51,272.75,237.28,14.98,78.25,18.96,0.28,0.0
20200321:1730,2175.71,490.13,242.8,22.38,81.99,18.83,0.28,0.0
20200321:1830,1480.83,237.13,251.4,13.38,69.07,19.82,0.28,0.0
20200321:1930,1946.18,391.7,255.72,15.02,54.5,19.25,0.69,0.0
20200321:2030,1478.09,312.34,171.53,9.51,39.71,18.25,0.28,0.0
20200321:2130,1263.11,281.31,131.2,6.23,24.84,17.87,0.21,0.0
20200321:2230,662.28,160.94,60.06,2.01,9.94,16.92,0.07,0.0
20200321:2330,0.0,0.0,0.0,0.0,-4.96,16.38,0.34,0.0
20200322:0030,0.0,0.0,0.0,0.0,0.0,15.68,0.28,0.0
20200322:0130,0.0,0.0,0.0,0.0,0.0,15.21,0.07,0.0
20200322:0230,0.0,0.0,0.0,0.0,0.0,14.95,0.14,0.0
20200322:0330,0.0,0.0,0.0,0.0,0.0,14.72,0.21,0.0
20200322:0430,0.0,0.0,0.0,0.0,0.0,14.31,0.41,0.0
20200322:0530,0.0,0.0,0.0,0.0,0.0,13.87,0.48,0.0
20200322:0630,0.0,0.0,0.0,0.0,0.0,13.22,0.41,0.0
20200322:0730,0.0,0.0,0.0,0.0,0.0,13.21,0.14,0.0
20200322:0830,0.0,0.0,0.0,0.0,0.0,12.91,0.21,0.0
20200322:0930,0.0,0.0,0.0,0.0,0.0,12.76,0.21,0.0
20200322:1030,0.0,0.0,0.0,0.0,0.0,12.52,0.14,0.0
20200322:1130,818.59,219.0,45.7,1.25,5.14,12.22,0.14,0.0
20200322:1230,1711.02,419.33,130.81,6.52,20.04,12.24,0.21,0.0
20200322:1330,2303.26,601.76,163.67,12.54,34.93,15.36,0.62,0.0
20200322:1430,2402.32,635.29,169.1,16.63,49.77,16.6,0.69,0.0
20200322:1530,2462.81,566.85,271.45,21.04,64.48,18.34,0.62,0.0
20200322:1630,2526.22,681.5,182.37,25.52,78.52,20.09,0.76,0.0
20200322:1730,2352.04,613.18,186.45,24.73,82.25,21.58,0.9,0.0
20200322:1830,2447.71,657.13,184.96,22.16,69.11,22.54,0.97,0.0
20200322:1930,2489.22,697.61,169.35,18.99,54.5,22.9,0.76,0.0
20200322:2030,1849.54,453.8,172.03,11.6,39.68,23.11,0.62,0.0
20200322:2130,1873.53,497.92,132.34,8.34,24.81,21.92,0.83,0.0
20200322:2230,1024.29,269.6,68.82,2.52,9.91,20.5,0.97,0.0
20200322:2330,0.0,0.0,0.0,0.0,-4.99,18.72,1.03,0.0
20200323:0030,0.0,0.0,0.0,0.0,0.0,17.32,0.48,0.0
20200323:0130,0.0,0.0,0.0,0.0,0.0,16.04,0.0,0.0
20200323:0230,0.0,0.0,0.0,0.0,0.0,15.19,0.55,0.0
20200323:0330,0.0,0.0,0.0,0.0,0.0,15.26,0.21,0.0
20200323:0430,0.0,0.0,0.0,0.0,0.0,14.66,0.28,0.0
20200323:0530,0.0,0.0,0.0,0.0,0.0,13.85,0.41,0.0
20200323:0630,0.0,0.0,0.0,0.0,0.0,13.6,0.41,0.0
20200323:0730,0.0,0.0,0.0,0.0,0.0,13.7,0.14,0.0
20200323:0830,0.0,0.0,0.0,0.0,0.0,13.44,0.21,0.0
20200323:0930,0.0,0.0,0.0,0.0,0.0,13.35,0.14,0.0
20200323:1030,0.0,0.0,0.0,0.0,0.0,13.01,0.14,0.0
20200323:1130,918.26,242.62,53.86,1.4,5.26,12.73,0.07,0.0
20200323:1230,2058.13,533.3,142.05,7.65,20.16,12.77,0.14,0.0
20200323:1330,2490.72,701.38,143.52,13.57,35.06,17.95,0.83,0.0
20200323:1430,2563.25,713.13,148.93,17.68,49.91,16.33,0.83,0.0
20200323:1530,2526.22,658.87,192.99,21.25,64.65,18.29,1.03,0.0
20200323:1630,2223.88,522.71,221.69,21.95,78.79,19.72,0.9,0.0
20200323:1730,2137.17,482.21,233.71,22.0,82.49,20.39,0.83,0.0
20200323:1830,2074.42,471.61,225.58,18.51,69.15,21.28,0.83,0.0
20200323:1930,2035.53,467.24,218.64,15.54,54.49,21.64,0.83,0.0
20200323:2030,2048.28,495.99,198.84,12.82,39.66,21.57,0.62,0.0
20200323:2130,1166.82,250.24,135.51,6.03,24.78,21.37,0.69,0.0
20200323:2230,813.62,203.18,68.37,2.28,9.88,19.91,0.34,0.0
20200323:2330,0.0,0.0,0.0,0.0,-5.03,18.62,0.62,0.0
20200324:0030,0.0,0.0,0.0,0.0,0.0,17.25,0.62,0.0
20200324:0130,0.0,0.0,0.0,0.0,0.0,16.94,0.48,0.0
20200324:0230,0.0,0.0,0.0,0.0,0.0,15.83,0.55,0.0
20200324:0330,0.0,0.0,0.0,0.0,0.0,15.23,0.34,0.0
20200324:0430,0.0,0.0,0.0,0.0,0.0,14.6,0.28,0.0
20200324:0530,0.0,0.0,0.0,0.0,0.0,14.24,0.21,0.0
20200324:0630,0.0,0.0,0.0,0.0,0.0,13.88,0.14,0.0
20200324:0730,0.0,0.0,0.0,0.0,0.0,14.08,0.14,0.0
20200324:0830,0.0,0.0,0.0,0.0,0.0,13.73,0.14,0.0
20200324:0930,0.0,0.0,0.0,0.0,0.0,13.77,0.28,0.0
20200324:1030,0.0,0.0,0.0,0.0,0.0,13.7,0.28,0.0
20200324:1130,566.64,156.55,32.29,0.99,5.38,13.76,0.34,0.0
20200324:1230,1195.08,292.27,89.53,4.78,20.29,13.7,0.28,0.0
20200324:1330,1501.81,365.15,119.76,8.41,35.18,16.68,0.62,0.0
20200324:1430,1972.89,472.29,171.98,13.71,50.05,16.16,0.69,0.0
20200324:1530,2079.89,462.11,226.14,17.47,64.81,18.46,0.9,0.0
20200324:1630,2174.9,449.07,276.95,21.38,79.04,19.66,1.03,0.0
20200324:1730,1834.1,348.47,256.33,18.51,82.71,20.42,1.1,0.0
20200324:1830,1545.62,296.54,207.28,13.62,69.17,19.86,1.1,0.0
20200324:1930,1614.34,339.34,190.3,12.3,54.48,19.53,0.69,0.0
20200324:2030,1494.99,262.52,225.48,10.15,39.63,19.02,1.1,0.0
20200324:2130,1311.39,303.7,121.25,6.2,24.74,18.11,1.03,0.0
20200324:2230,561.56,133.16,56.66,1.86,9.84,17.44,0.62,0.0
20200324:2330,0.0,0.0,0.0,0.0,-5.06,16.9,0.41,0.0
20200325:0030,0.0,0.0,0.0,0.0,0.0,16.16,0.21,0.0
20200325:0130,0.0,0.0,0.0,0.0,0.0,15.54,0.28,0.0
20200325:0230,0.0,0.0,0.0,0.0,0.0,15.03,0.21,0.0
20200325:0330,0.0,0.0,0.0,0.0,0.0,14.66,0.21,0.0
20200325:0430,0.0,0.0,0.0,0.0,0.0,14.35,0.34,0.0
20200325:0530,0.0,0.0,0.0,0.0,0.0,13.87,0.48,0.0
20200325:0630,0.0,0.0,0.0,0.0,0.0,13.7,0.41,0.0
20200325:0730,0.0,0.0,0.0,0.0,0.0,13.9,0.41,0.0
20200325:0830,0.0,0.0,0.0,0.0,0.0,13.8,0.34,0.0
20200325:0930,0.0,0.0,0.0,0.0,0.0,13.57,0.28,0.0
20200325:1030,0.0,0.0,0.0,0.0,0.0,13.34,0.21,0.0
20200325:1130,947.75,252.93,52.83,1.44,5.5,13.21,0.28,0.0
20200325:1230,1568.41,382.57,121.03,6.13,20.41,13.42,0.34,0.0
20200325:1330,2323.59,621.59,150.77,12.65,35.31,15.84,0.76,0.0
20200325:1430,2652.77,730.52,170.38,18.57,50.18,17.74,1.03,0.0
20200325:1530,2827.52,839.33,137.05,24.33,64.97,19.32,1.03,0.0
20200325:1630,2231.61,573.88,173.38,22.27,79.29,21.09,1.17,0.0
20200325:1730,1985.48,449.11,209.29,20.36,82.92,21.52,1.31,0.0
20200325:1830,2187.49,593.18,134.41,19.21,69.19,21.17,1.45,0.0
20200325:1930,2398.36,673.35,140.19,17.8,54.46,21.41,1.24,0.0
20200325:2030,2059.87,519.74,168.43,12.49,39.6,21.13,1.31,0.0
20200325:2130,1031.72,234.66,102.37,5.13,24.71,19.17,0.83,0.0
20200325:2230,473.59,113.13,50.11,1.67,9.81,18.18,0.69,0.0
20200325:2330,0.0,0.0,0.0,0.0,-5.09,17.36,0.62,0.0
20200326:0030,0.0,0.0,0.0,0.0,0.0,16.52,0.14,0.0
20200326:0130,0.0,0.0,0.0,0.0,0.0,16.07,0.07,0.0
20200326:0230,0.0,0.0,0.0,0.0,0.0,15.77,0.0,0.0
20200326:0330,0.0,0.0,0.0,0.0,0.0,15.55,0.21,0.0
20200326:0430,0.0,0.0,0.0,0.0,0.0,15.28,0.34,0.0
20200326:0530,0.0,0.0,0.0,0.0,0.0,14.76,0.07,0.0
20200326:0630,0.0,0.0,0.0,0.0,0.0,14.56,0.14,0.0
20200326:0730,0.0,0.0,0.0,0.0,0.0,14.64,0.0,0.0
20200326:0830,0.0,0.0,0.0,0.0,0.0,14.26,0.14,0.0
20200326:0930,0.0,0.0,0.0,0.0,0.0,14.02,0.07,0.0
20200326:1030,0.0,0.0,0.0,0.0,0.0,13.85,0.14,0.0
20200326:1130,905.14,233.51,59.97,1.5,5.63,13.97,0.34,0.0
20200326:1230,1670.67,417.42,122.29,6.46,20.53,14.4,0.48,0.0
20200326:1330,2355.31,646.48,139.26,12.81,35.43,16.77,0.9,0.0
20200326:1430,2550.28,687.32,180.92,18.01,50.31,18.38,0.83,0.0
20200326:1530,2676.67,735.25,189.81,23.14,65.12,19.67,0.76,0.0
20200326:1630,2195.39,565.78,173.91,22.1,79.53,21.11,0.76,0.0
20200326:1730,1782.82,310.65,283.33,18.18,83.12,21.84,0.9,0.0
20200326:1830,1693.11,357.39,201.35,14.98,69.21,21.86,1.17,0.0
20200326:1930,1860.82,440.13,175.06,13.9,54.44,21.46,1.38,0.0
20200326:2030,1230.61,255.44,144.81,8.0,39.57,20.51,1.66,0.0
20200326:2130,893.97,196.72,95.94,4.62,24.67,19.21,1.24,0.0
20200326:2230,517.56,131.66,45.2,1.62,9.77,18.51,0.76,0.0
20200326:2330,0.0,0.0,0.0,0.0,-5.12,17.99,0.34,0.0
20200327:0030,0.0,0.0,0.0,0.0,0.0,17.45,0.0,0.0
20200327:0130,0.0,0.0,0.0,0.0,0.0,16.78,0.0,0.0
20200327:0230,0.0,0.0,0.0,0.0,0.0,16.1,0.21,0.0
20200327:0330,0.0,0.0,0.0,0.0,0.0,15.58,0.14,0.0
20200327:0430,0.0,0.0,0.0,0.0,0.0,15.11,0.14,0.0
20200327:0530,0.0,0.0,0.0,0.0,0.0,14.78,0.14,0.0
20200327:0630,0.0,0.0,0.0,0.0,0.0,14.5,0.21,0.0
20200327:0730,0.0,0.0,0.0,0.0,0.0,13.98,0.07,0.0
20200327:0830,0.0,0.0,0.0,0.0,0.0,13.63,0.14,0.0
20200327:0930,0.0,0.0,0.0,0.0,0.0,12.72,0.07,0.0
20200327:1030,0.0,0.0,0.0,0.0,0.0,11.98,0.14,0.0
20200327:1130,886.08,224.55,60.33,1.47,5.75,11.7,0.21,0.0
20200327:1230,1983.29,504.59,141.01,7.52,20.65,13.07,0.41,0.0
20200327:1330,2539.27,689.19,168.74,14.02,35.55,16.0,0.69,0.0
20200327:1430,2837.22,806.31,173.72,20.17,50.44,17.85,0.9,0.0
20200327:1530,2535.38,702.84,158.9,21.62,65.27,19.83,1.03,0.0
20200327:1630,2310.77,589.64,188.15,23.29,79.76,21.16,1.17,0.0
20200327:1730,2301.49,645.61,129.68,24.48,83.29,22.18,1.24,0.0
20200327:1830,2207.51,540.93,206.8,19.78,69.21,23.02,1.24,0.0
20200327:1930,2619.58,702.86,201.96,19.84,54.42,23.31,1.66,0.0
20200327:2030,2299.14,639.18,141.04,13.72,39.54,23.31,1.72,0.0
20200327:2130,1098.56,244.91,116.75,5.54,24.64,22.32,1.79,0.0
20200327:2230,864.36,231.21,55.2,2.14,9.73,20.63,1.45,0.0
20200327:2330,0.0,0.0,0.0,0.0,-5.16,19.4,1.31,0.0
20200328:0030,0.0,0.0,0.0,0.0,0.0,17.86,0.76,0.0
20200328:0130,0.0,0.0,0.0,0.0,0.0,17.14,0.55,0.0
20200328:0230,0.0,0.0,0.0,0.0,0.0,16.98,0.34,0.0
20200328:0330,0.0,0.0,0.0,0.0,0.0,16.5,0.21,0.0
20200328:0430,0.0,0.0,0.0,0.0,0.0,15.76,0.28,0.0
20200328:0530,0.0,0.0,0.0,0.0,0.0,15.29,0.21,0.0
20200328:0630,0.0,0.0,0.0,0.0,0.0,14.82,0.21,0.0
20200328:0730,0.0,0.0,0.0,0.0,0.0,14.54,0.07,0.0
20200328:0830,0.0,0.0,0.0,0.0,0.0,14.41,0.21,0.0
20200328:0930,0.0,0.0,0.0,0.0,0.0,14.32,0.48,0.0
20200328:1030,0.0,0.0,0.0,0.0,0.0,14.22,0.62,0.0
20200328:1130,777.62,194.39,58.44,1.42,5.87,13.54,0.76,0.0
20200328:1230,1624.55,377.3,145.41,6.6,20.77,13.87,0.55,0.0
20200328:1330,2096.13,494.8,195.3,11.91,35.67,16.41,0.9,0.0
20200328:1430,2614.61,713.04,180.2,18.55,50.57,17.96,0.76,0.0
20200328:1530,2403.05,590.29,224.98,20.61,65.41,19.9,0.9,0.0
20200328:1630,1988.64,399.56,263.66,19.74,79.98,21.16,1.03,0.0
20200328:1730,2382.42,607.86,199.64,25.32,83.44,21.42,1.1,0.0
20200328:1830,2055.94,410.91,283.35,18.56,69.21,22.24,0.97,0.0
20200328:1930,2150.34,540.56,182.53,16.09,54.39,22.51,1.45,0.0
20200328:2030,1829.17,409.92,198.89,11.54,39.5,22.23,1.45,0.0
20200328:2130,1368.02,341.47,107.0,6.25,24.6,21.45,1.52,0.0
20200328:2230,766.69,212.74,42.55,1.87,9.7,20.28,1.24,0.0
20200328:2330,0.0,0.0,0.0,0.0,-5.19,19.0,1.03,0.0
20200329:0030,0.0,0.0,0.0,0.0,0.0,17.53,0.83,0.0
20200329:0130,0.0,0.0,0.0,0.0,0.0,16.68,0.55,0.0
20200329:0230,0.0,0.0,0.0,0.0,0.0,16.47,0.34,0.0
20200329:0330,0.0,0.0,0.0,0.0,0.0,15.93,0.28,0.0
20200329:0430,0.0,0.0,0.0,0.0,0.0,15.4,0.21,0.0
20200329:0530,0.0,0.0,0.0,0.0,0.0,14.92,0.14,0.0
20200329:0630,0.0,0.0,0.0,0.0,0.0,14.58,0.14,0.0
20200329:0730,0.0,0.0,0.0,0.0,0.0,14.94,0.14,0.0
20200329:0830,0.0,0.0,0.0,0.0,0.0,14.68,0.14,0.0
20200329:0930,0.0,0.0,0.0,0.0,0.0,14.7,0.48,0.0
20200329:1030,0.0,0.0,0.0,0.0,0.0,13.39,0.9,0.0
20200329:1130,567.84,149.58,38.3,1.1,5.99,12.7,0.97,0.0
20200329:1230,1259.68,273.34,126.83,5.47,20.89,13.35,0.9,0.0
20200329:1330,1972.35,506.16,133.98,10.79,35.79,15.91,1.1,0.0
20200329:1430,2493.8,648.67,180.76,17.36,50.69,17.0,1.38,0.0
20200329:1530,2419.84,598.06,205.13,20.32,65.55,18.41,1.59,0.0
20200329:1630,2155.19,527.84,179.65,21.28,80.19,20.07,1.86,0.0
20200329:1730,2077.61,503.02,182.0,21.47,83.57,20.98,1.66,0.0
20200329:1830,1337.18,269.27,165.66,11.77,69.2,21.34,1.59,0.0
20200329:1930,1938.9,486.15,150.57,14.2,54.35,19.88,1.38,0.0
20200329:2030,1733.04,465.37,103.1,10.17,39.46,20.14,1.1,0.0
20200329:2130,919.15,214.93,86.48,4.56,24.56,19.54,0.9,0.0
20200329:2230,728.0,196.74,45.69,1.85,9.66,18.73,0.55,0.0
20200329:2330,0.0,0.0,0.0,0.0,-5.22,17.83,0.28,0.0
20200330:0030,0.0,0.0,0.0,0.0,0.0,16.89,0.48,0.0
20200330:0130,0.0,0.0,0.0,0.0,0.0,16.04,0.62,0.0
20200330:0230,0.0,0.0,0.0,0.0,0.0,15.24,0.76,0.0
20200330:0330,0.0,0.0,0.0,0.0,0.0,14.91,0.69,0.0
20200330:0430,0.0,0.0,0.0,0.0,0.0,14.44,0.69,0.0
20200330:0530,0.0,0.0,0.0,0.0,0.0,14.2,0.69,0.0
20200330:0630,0.0,0.0,0.0,0.0,0.0,13.8,0.62,0.0
20200330:0730,0.0,0.0,0.0,0.0,0.0,13.99,0.41,0.0
20200330:0830,0.0,0.0,0.0,0.0,0.0,13.4,0.69,0.0
20200330:0930,0.0,0.0,0.0,0.0,0.0,13.32,0.69,0.0
20200330:1030,0.0,0.0,0.0,0.0,0.0,13.46,0.76,0.0
20200330:1130,230.46,59.19,27.11,0.8,6.11,13.36,0.76,0.0
20200330:1230,1077.81,237.21,106.47,4.79,21.0,13.54,0.62,0.0
20200330:1330,1694.23,354.12,192.79,10.06,35.9,15.79,0.97,0.0
20200330:1430,1553.78,277.99,223.29,11.58,50.81,16.48,0.9,0.0
20200330:1530,1799.84,344.94,241.58,15.28,65.68,17.71,0.97,0.0
