Latitude (decimal degrees):	8.479
Longitude (decimal degrees):	-75.884
Elevation (m):	41
Radiation database:	PVGIS-ERA5


Slope: 43 deg. (optimum)
Azimuth: - deg. 
Nominal power of the PV system (c-Si) (kWp):	3.9
System losses (%):	16.0
time,P,Gb(i),Gd(i),Gr(i),H_sun,T2m,WS10m,Int
20200822:0730,0.0,0.0,0.0,0.0,0.0,24.41,1.17,0.0
20200822:0830,0.0,0.0,0.0,0.0,0.0,24.13,1.24,0.0
20200822:0930,0.0,0.0,0.0,0.0,0.0,24.11,1.03,0.0
20200822:1030,0.0,0.0,0.0,0.0,0.0,23.82,0.83,0.0
20200822:1130,358.82,78.61,53.07,1.48,7.47,24.13,0.28,0.0
20200822:1230,895.93,163.87,140.64,5.26,22.08,24.59,0.07,0.0
20200822:1330,1343.84,262.02,192.34,9.17,36.74,25.69,0.62,0.0
20200822:1430,1679.18,336.92,234.32,13.3,51.41,26.55,1.03,0.0
20200822:1530,1948.75,393.18,277.29,17.88,66.07,27.45,1.24,0.0
20200822:1630,1906.94,275.28,384.19,20.14,80.45,28.26,1.31,0.0
20200822:1730,2011.43,347.53,354.84,22.05,83.27,28.96,1.1,0.0
20200822:1830,2202.85,594.44,190.47,21.26,69.14,29.64,0.55,0.0
20200822:1930,2059.52,588.74,138.09,16.4,54.51,30.2,0.76,0.0
20200822:2030,1774.5,444.12,165.0,11.56,39.83,29.94,1.93,0.0
20200822:2130,1087.97,226.07,142.58,6.15,25.17,28.29,2.0,0.0
20200822:2230,134.9,21.1,38.22,1.23,10.55,27.13,1.52,0.0
20200822:2330,0.0,0.0,0.0,0.0,-3.99,26.39,0.9,0.0
20200823:0030,0.0,0.0,0.0,0.0,0.0,26.12,0.69,0.0
20200823:0130,0.0,0.0,0.0,0.0,0.0,25.81,0.69,0.0
20200823:0230,0.0,0.0,0.0,0.0,0.0,25.37,0.62,0.0
20200823:0330,0.0,0.0,0.0,0.0,0.0,25.2,1.24,0.0
20200823:0430,0.0,0.0,0.0,0.0,0.0,24.9,1.03,0.0
20200823:0530,0.0,0.0,0.0,0.0,0.0,24.67,0.83,0.0
20200823:0630,0.0,0.0,0.0,0.0,0.0,24.49,0.69,0.0
20200823:0730,0.0,0.0,0.0,0.0,0.0,24.33,0.9,0.0
20200823:0830,0.0,0.0,0.0,0.0,0.0,24.24,1.45,0.0
20200823:0930,0.0,0.0,0.0,0.0,0.0,23.96,1.31,0.0
20200823:1030,0.0,0.0,0.0,0.0,0.0,23.77,1.31,0.0
20200823:1130,472.01,110.04,56.72,1.57,7.5,23.55,1.17,0.0
20200823:1230,1167.86,234.98,158.4,6.17,22.12,24.34,0.48,0.0
20200823:1330,1557.25,341.11,188.34,10.12,36.79,25.69,0.55,0.0
20200823:1430,1682.87,329.6,248.1,13.54,51.49,26.75,0.55,0.0
20200823:1530,1239.32,150.12,274.53,12.04,66.16,27.62,0.28,0.0
20200823:1630,1596.86,213.05,336.89,16.88,80.62,28.11,0.69,0.0
20200823:1730,1403.56,154.77,328.72,15.12,83.37,28.82,0.62,0.0
20200823:1830,1883.77,320.2,335.6,18.22,69.12,28.85,0.97,0.0
20200823:1930,1568.99,265.22,278.08,13.53,54.46,30.02,0.97,0.0
20200823:2030,1418.19,254.32,238.07,10.6,39.76,30.07,0.55,0.0
20200823:2130,523.41,63.48,125.14,4.35,25.08,29.85,0.07,0.0
20200823:2230,235.16,37.67,55.88,1.74,10.45,28.86,0.97,0.0
20200823:2330,0.0,0.0,0.0,0.0,-4.11,26.81,1.66,0.0
20200824:0030,0.0,0.0,0.0,0.0,0.0,25.87,1.72,0.0
20200824:0130,0.0,0.0,0.0,0.0,0.0,25.48,1.24,0.0
20200824:0230,0.0,0.0,0.0,0.0,0.0,25.31,0.62,0.0
20200824:0330,0.0,0.0,0.0,0.0,0.0,24.79,0.69,0.0
20200824:0430,0.0,0.0,0.0,0.0,0.0,24.31,0.55,0.0
20200824:0530,0.0,0.0,0.0,0.0,0.0,24.13,0.21,0.0
20200824:0630,0.0,0.0,0.0,0.0,0.0,23.93,1.03,0.0
20200824:0730,0.0,0.0,0.0,0.0,0.0,24.7,0.41,0.0
20200824:0830,0.0,0.0,0.0,0.0,0.0,24.17,1.17,0.0
20200824:0930,0.0,0.0,0.0,0.0,0.0,24.1,1.24,0.0
20200824:1030,0.0,0.0,0.0,0.0,0.0,23.95,0.83,0.0
20200824:1130,27.76,3.54,16.11,0.51,7.52,23.87,1.03,0.0
20200824:1230,246.98,8.18,87.35,2.77,22.16,24.0,1.31,0.0
20200824:1330,896.32,102.44,198.94,7.37,36.84,24.46,1.59,0.0
20200824:1430,1005.08,132.36,205.21,8.76,51.56,25.42,1.38,0.0
20200824:1530,1436.01,207.36,277.26,13.47,66.26,26.34,1.17,0.0
20200824:1630,1447.98,188.8,304.62,15.19,80.78,27.23,0.76,0.0
20200824:1730,1354.89,194.47,267.21,14.54,83.45,28.28,0.9,0.0
20200824:1830,1705.01,362.39,217.47,15.94,69.09,28.94,1.79,0.0
20200824:1930,1396.63,228.01,245.21,11.9,54.39,29.45,2.41,0.0
20200824:2030,778.89,86.53,180.17,6.75,39.68,28.06,2.83,0.0
20200824:2130,174.25,3.18,69.45,2.19,24.99,26.84,2.07,0.0
20200824:2230,33.84,0.22,22.16,0.69,10.34,26.23,1.52,0.0
20200824:2330,0.0,0.0,0.0,0.0,-4.23,25.75,1.79,0.0
20200825:0030,0.0,0.0,0.0,0.0,0.0,25.29,1.52,0.0
20200825:0130,0.0,0.0,0.0,0.0,0.0,24.88,1.38,0.0
20200825:0230,0.0,0.0,0.0,0.0,0.0,24.42,1.45,0.0
20200825:0330,0.0,0.0,0.0,0.0,0.0,24.16,1.31,0.0
20200825:0430,0.0,0.0,0.0,0.0,0.0,23.99,0.62,0.0
20200825:0530,0.0,0.0,0.0,0.0,0.0,23.81,0.76,0.0
20200825:0630,0.0,0.0,0.0,0.0,0.0,23.65,1.1,0.0
20200825:0730,0.0,0.0,0.0,0.0,0.0,23.83,1.03,0.0
20200825:0830,0.0,0.0,0.0,0.0,0.0,23.82,1.1,0.0
20200825:0930,0.0,0.0,0.0,0.0,0.0,23.85,1.1,0.0
20200825:1030,0.0,0.0,0.0,0.0,0.0,23.81,0.9,0.0
20200825:1130,165.09,32.35,36.4,1.1,7.55,23.7,0.28,0.0
20200825:1230,606.14,82.31,126.98,4.4,22.2,24.09,0.9,0.0
20200825:1330,1344.5,212.11,237.64,9.74,36.9,24.76,1.45,0.0
20200825:1430,1351.85,185.8,267.49,11.51,51.63,25.91,1.72,0.0
20200825:1530,1375.68,206.73,253.94,12.79,66.35,26.8,2.07,0.0
20200825:1630,1580.42,252.37,281.8,16.48,80.94,27.38,1.59,0.0
20200825:1730,1634.52,218.9,342.87,17.61,83.52,28.07,0.9,0.0
20200825:1830,1999.77,387.44,319.73,19.44,69.05,28.63,0.34,0.0
20200825:1930,2027.14,389.19,304.0,16.56,54.33,29.34,3.03,0.0
20200825:2030,1348.58,199.62,255.4,10.33,39.6,29.36,3.52,0.0
20200825:2130,423.15,36.22,117.5,3.92,24.89,28.37,2.9,0.0
20200825:2230,74.19,2.26,35.79,1.12,10.23,27.35,2.21,0.0
20200825:2330,0.0,0.0,0.0,0.0,-4.35,26.6,2.14,0.0
20200826:0030,0.0,0.0,0.0,0.0,0.0,25.86,2.34,0.0
20200826:0130,0.0,0.0,0.0,0.0,0.0,25.29,2.0,0.0
20200826:0230,0.0,0.0,0.0,0.0,0.0,24.92,2.21,0.0
20200826:0330,0.0,0.0,0.0,0.0,0.0,24.69,2.21,0.0
20200826:0430,0.0,0.0,0.0,0.0,0.0,24.34,1.72,0.0
20200826:0530,0.0,0.0,0.0,0.0,0.0,23.84,1.24,0.0
20200826:0630,0.0,0.0,0.0,0.0,0.0,23.5,1.1,0.0
20200826:0730,0.0,0.0,0.0,0.0,0.0,23.24,1.38,0.0
20200826:0830,0.0,0.0,0.0,0.0,0.0,23.04,0.9,0.0
20200826:0930,0.0,0.0,0.0,0.0,0.0,23.02,0.9,0.0
20200826:1030,0.0,0.0,0.0,0.0,0.0,22.77,1.03,0.0
20200826:1130,368.71,88.23,45.27,1.34,7.58,22.53,0.97,0.0
20200826:1230,858.94,165.7,123.96,4.89,22.24,23.65,0.55,0.0
20200826:1330,1286.71,242.43,190.2,8.89,36.96,25.04,0.76,0.0
20200826:1430,1611.57,318.19,225.61,12.76,51.7,25.97,1.24,0.0
20200826:1530,1629.51,263.66,290.69,15.22,66.44,27.07,1.17,0.0
20200826:1630,1498.77,166.51,344.53,15.75,81.09,27.8,1.24,0.0
20200826:1730,1589.74,164.7,379.2,16.99,83.57,28.11,1.38,0.0
20200826:1830,1825.9,301.85,325.9,17.48,69.0,28.54,1.52,0.0
20200826:1930,2071.49,541.86,200.16,16.91,54.26,29.03,0.0,0.0
20200826:2030,1947.91,542.54,143.13,12.53,39.51,29.17,0.48,0.0
20200826:2130,1255.25,290.82,138.33,6.58,24.79,29.22,1.24,0.0
20200826:2230,436.86,100.89,58.0,1.86,10.12,28.77,1.38,0.0
20200826:2330,0.0,0.0,0.0,0.0,-4.48,28.09,1.31,0.0
20200827:0030,0.0,0.0,0.0,0.0,0.0,27.21,1.24,0.0
20200827:0130,0.0,0.0,0.0,0.0,0.0,26.58,1.45,0.0
20200827:0230,0.0,0.0,0.0,0.0,0.0,25.98,1.66,0.0
20200827:0330,0.0,0.0,0.0,0.0,0.0,25.59,1.66,0.0
20200827:0430,0.0,0.0,0.0,0.0,0.0,25.25,1.52,0.0
20200827:0530,0.0,0.0,0.0,0.0,0.0,24.75,1.45,0.0
20200827:0630,0.0,0.0,0.0,0.0,0.0,24.5,0.76,0.0
20200827:0730,0.0,0.0,0.0,0.0,0.0,23.99,0.76,0.0
20200827:0830,0.0,0.0,0.0,0.0,0.0,23.91,0.69,0.0
20200827:0930,0.0,0.0,0.0,0.0,0.0,24.16,0.48,0.0
20200827:1030,0.0,0.0,0.0,0.0,0.0,24.34,0.34,0.0
20200827:1130,269.15,66.31,36.26,1.12,7.6,23.85,0.55,0.0
20200827:1230,1039.96,226.44,123.57,5.34,22.28,24.4,0.48,0.0
20200827:1330,1992.57,482.75,202.12,12.42,37.01,25.53,0.97,0.0
20200827:1430,1997.88,460.95,229.84,15.57,51.77,26.78,0.9,0.0
20200827:1530,2064.87,458.11,261.44,19.11,66.53,27.6,0.83,0.0
20200827:1630,1759.22,347.35,259.83,18.82,81.23,28.4,0.69,0.0
20200827:1730,1875.57,425.55,225.92,20.85,83.59,28.8,0.62,0.0
20200827:1830,2104.95,541.9,200.48,20.1,68.95,29.4,0.69,0.0
20200827:1930,1903.29,503.62,154.81,14.98,54.18,29.68,1.31,0.0
20200827:2030,1954.68,544.23,129.4,12.23,39.43,29.55,1.86,0.0
20200827:2130,1550.97,403.82,118.82,7.25,24.69,28.13,2.55,0.0
20200827:2230,548.82,143.97,49.15,1.79,10.0,27.6,2.41,0.0
20200827:2330,0.0,0.0,0.0,0.0,-4.61,27.02,2.07,0.0
20200828:0030,0.0,0.0,0.0,0.0,0.0,26.44,1.31,0.0
20200828:0130,0.0,0.0,0.0,0.0,0.0,26.05,1.17,0.0
20200828:0230,0.0,0.0,0.0,0.0,0.0,25.75,1.45,0.0
20200828:0330,0.0,0.0,0.0,0.0,0.0,25.63,1.59,0.0
20200828:0430,0.0,0.0,0.0,0.0,0.0,25.25,1.72,0.0
20200828:0530,0.0,0.0,0.0,0.0,0.0,25.04,1.59,0.0
20200828:0630,0.0,0.0,0.0,0.0,0.0,24.83,1.59,0.0
20200828:0730,0.0,0.0,0.0,0.0,0.0,24.27,1.1,0.0
20200828:0830,0.0,0.0,0.0,0.0,0.0,23.92,1.1,0.0
20200828:0930,0.0,0.0,0.0,0.0,0.0,23.82,1.31,0.0
20200828:1030,0.0,0.0,0.0,0.0,0.0,23.7,1.24,0.0
20200828:1130,202.7,37.55,43.49,1.29,7.63,23.59,0.9,0.0
20200828:1230,589.9,117.48,86.15,3.57,22.33,24.0,0.55,0.0
20200828:1330,493.07,35.3,138.34,4.76,37.07,24.55,1.45,0.0
20200828:1430,749.94,75.34,178.68,6.95,51.84,24.97,2.28,0.0
20200828:1530,1181.06,89.99,305.15,11.57,66.62,25.55,2.21,0.0
20200828:1630,1586.78,177.88,360.2,16.59,81.36,26.59,1.38,0.0
20200828:1730,1422.07,178.6,308.25,15.28,83.6,27.68,0.55,0.0
20200828:1830,1388.66,258.42,218.75,13.3,68.89,28.31,0.14,0.0
20200828:1930,1647.22,331.51,233.3,13.54,54.11,29.19,1.38,0.0
20200828:2030,1750.25,427.75,167.33,11.28,39.33,28.8,2.21,0.0
20200828:2130,1420.38,335.68,144.95,7.1,24.59,28.25,2.07,0.0
20200828:2230,649.34,159.61,66.69,2.15,9.89,28.1,2.07,0.0
20200828:2330,0.0,0.0,0.0,0.0,-4.74,27.41,1.79,0.0
20200829:0030,0.0,0.0,0.0,0.0,0.0,26.64,1.45,0.0
20200829:0130,0.0,0.0,0.0,0.0,0.0,25.98,1.52,0.0
20200829:0230,0.0,0.0,0.0,0.0,0.0,25.53,1.45,0.0
20200829:0330,0.0,0.0,0.0,0.0,0.0,25.22,1.66,0.0
20200829:0430,0.0,0.0,0.0,0.0,0.0,24.97,1.72,0.0
20200829:0530,0.0,0.0,0.0,0.0,0.0,24.69,1.59,0.0
20200829:0630,0.0,0.0,0.0,0.0,0.0,24.41,1.52,0.0
20200829:0730,0.0,0.0,0.0,0.0,0.0,24.68,0.48,0.0
20200829:0830,0.0,0.0,0.0,0.0,0.0,24.28,0.62,0.0
20200829:0930,0.0,0.0,0.0,0.0,0.0,24.17,0.76,0.0
20200829:1030,0.0,0.0,0.0,0.0,0.0,24.06,1.24,0.0
20200829:1130,348.77,91.95,35.85,1.16,7.67,23.95,1.1,0.0
20200829:1230,493.96,59.01,115.09,3.93,22.37,24.46,0.9,0.0
20200829:1330,1752.75,443.14,152.09,10.76,37.12,25.1,0.76,0.0
20200829:1430,2000.58,442.02,252.26,15.81,51.9,26.3,0.62,0.0
20200829:1530,1433.89,270.98,217.43,13.33,66.7,27.68,0.62,0.0
20200829:1630,1777.31,389.26,220.36,19.03,81.48,28.16,0.9,0.0
20200829:1730,2032.3,534.55,170.25,22.82,83.58,29.23,1.1,0.0
20200829:1830,2175.37,593.99,170.27,20.62,68.82,29.97,1.17,0.0
20200829:1930,2143.26,580.03,162.95,16.73,54.02,30.2,2.14,0.0
20200829:2030,1686.38,443.81,119.75,10.4,39.24,28.42,3.52,0.0
20200829:2130,1611.84,440.37,99.15,7.2,24.48,28.22,3.52,0.0
20200829:2230,928.31,251.68,64.64,2.4,9.77,28.27,2.48,0.0
20200829:2330,0.0,0.0,0.0,0.0,-4.88,27.54,2.0,0.0
20200830:0030,0.0,0.0,0.0,0.0,0.0,26.62,2.41,0.0
20200830:0130,0.0,0.0,0.0,0.0,0.0,26.1,2.48,0.0
20200830:0230,0.0,0.0,0.0,0.0,0.0,25.53,2.48,0.0
20200830:0330,0.0,0.0,0.0,0.0,0.0,25.07,2.34,0.0
20200830:0430,0.0,0.0,0.0,0.0,0.0,24.68,2.21,0.0
20200830:0530,0.0,0.0,0.0,0.0,0.0,24.11,1.66,0.0
20200830:0630,0.0,0.0,0.0,0.0,0.0,23.87,0.9,0.0
20200830:0730,0.0,0.0,0.0,0.0,0.0,23.7,2.07,0.0
20200830:0830,0.0,0.0,0.0,0.0,0.0,23.4,2.0,0.0
20200830:0930,0.0,0.0,0.0,0.0,0.0,23.4,2.0,0.0
20200830:1030,0.0,0.0,0.0,0.0,0.0,23.22,2.14,0.0
20200830:1130,484.37,109.81,60.11,1.66,7.7,23.1,2.0,0.0
20200830:1230,1336.99,285.28,160.41,6.63,22.42,23.49,1.17,0.0
20200830:1330,2033.88,470.29,227.23,12.85,37.18,25.43,1.24,0.0
20200830:1430,2105.64,440.24,284.57,16.61,51.97,26.71,1.59,0.0
20200830:1530,2235.96,451.64,326.74,20.79,66.78,27.81,1.59,0.0
20200830:1630,2065.6,426.54,290.26,22.29,81.58,28.78,1.38,0.0
20200830:1730,1804.96,381.05,243.87,19.91,83.54,29.47,0.9,0.0
20200830:1830,1820.78,369.55,270.33,17.56,68.74,29.88,0.41,0.0
20200830:1930,1605.99,304.24,245.84,13.33,53.93,29.06,1.38,0.0
20200830:2030,1191.65,188.82,218.91,9.16,39.14,28.98,1.1,0.0
20200830:2130,915.95,152.59,162.26,5.96,24.37,28.84,1.24,0.0
20200830:2230,279.39,54.83,53.04,1.64,9.64,28.55,1.31,0.0
20200830:2330,0.0,0.0,0.0,0.0,-5.01,27.68,1.31,0.0
20200831:0030,0.0,0.0,0.0,0.0,0.0,26.88,1.66,0.0
20200831:0130,0.0,0.0,0.0,0.0,0.0,26.22,1.72,0.0
20200831:0230,0.0,0.0,0.0,0.0,0.0,25.88,1.59,0.0
20200831:0330,0.0,0.0,0.0,0.0,0.0,25.31,1.59,0.0
20200831:0430,0.0,0.0,0.0,0.0,0.0,24.93,1.59,0.0
20200831:0530,0.0,0.0,0.0,0.0,0.0,24.51,1.17,0.0
20200831:0630,0.0,0.0,0.0,0.0,0.0,24.06,1.03,0.0
20200831:0730,0.0,0.0,0.0,0.0,0.0,23.65,0.9,0.0
20200831:0830,0.0,0.0,0.0,0.0,0.0,23.13,1.1,0.0
20200831:0930,0.0,0.0,0.0,0.0,0.0,22.76,1.17,0.0
20200831:1030,0.0,0.0,0.0,0.0,-6.93,22.5,1.17,0.0
20200831:1130,1011.09,264.85,72.59,2.14,7.73,22.35,1.1,0.0
20200831:1230,1997.5,566.81,120.6,8.38,22.46,24.01,0.55,0.0
20200831:1330,2437.97,740.57,128.65,14.75,37.23,26.39,0.62,0.0
20200831:1430,2480.29,759.4,133.56,19.24,52.04,27.79,0.55,0.0
20200831:1530,2431.16,757.88,123.17,23.13,66.85,28.77,0.28,0.0
20200831:1630,2085.74,547.25,192.39,23.32,81.68,29.61,0.34,0.0
20200831:1730,2162.16,646.61,118.77,25.01,83.48,29.94,0.55,0.0
20200831:1830,2139.56,608.46,146.07,20.31,68.66,30.47,0.97,0.0
20200831:1930,2214.9,576.44,186.97,17.21,53.84,29.39,2.55,0.0
20200831:2030,1752.56,403.86,188.1,11.36,39.03,28.91,3.1,0.0
20200831:2130,1107.45,238.57,134.65,5.96,24.26,28.55,3.1,0.0
20200831:2230,518.79,133.45,50.62,1.73,9.52,28.19,2.62,0.0
20200831:2330,0.0,0.0,0.0,0.0,-5.15,27.51,2.14,0.0
20200901:0030,0.0,0.0,0.0,0.0,0.0,26.86,1.86,0.0
20200901:0130,0.0,0.0,0.0,0.0,0.0,26.27,1.66,0.0
20200901:0230,0.0,0.0,0.0,0.0,0.0,25.81,1.45,0.0
20200901:0330,0.0,0.0,0.0,0.0,0.0,25.5,1.38,0.0
20200901:0430,0.0,0.0,0.0,0.0,0.0,25.12,1.52,0.0
20200901:0530,0.0,0.0,0.0,0.0,0.0,24.82,1.72,0.0
20200901:0630,0.0,0.0,0.0,0.0,0.0,24.62,1.72,0.0
20200901:0730,0.0,0.0,0.0,0.0,0.0,24.79,1.59,0.0
20200901:0830,0.0,0.0,0.0,0.0,0.0,24.49,1.38,0.0
20200901:0930,0.0,0.0,0.0,0.0,0.0,24.17,1.24,0.0
20200901:1030,0.0,0.0,0.0,0.0,-6.91,24.02,1.1,0.0
20200901:1130,1070.26,294.21,65.99,2.15,7.77,24.0,0.83,0.0
20200901:1230,1840.11,516.23,115.34,7.81,22.51,25.28,0.62,0.0
20200901:1330,2312.81,663.52,149.54,14.01,37.29,26.99,1.03,0.0
20200901:1430,2458.46,714.61,152.5,18.78,52.1,28.16,1.45,0.0
20200901:1530,2260.84,617.26,179.4,21.0,66.93,29.24,1.1,0.0
20200901:1630,1988.91,484.7,209.72,21.83,81.76,29.99,0.97,0.0
20200901:1730,1952.3,457.7,218.61,21.65,83.4,30.46,1.52,0.0
20200901:1830,2277.2,600.29,196.39,21.42,68.57,30.6,2.0,0.0
20200901:1930,2086.78,574.95,149.67,16.24,53.74,30.89,2.07,0.0
20200901:2030,1901.82,495.46,147.67,11.78,38.93,28.99,3.24,0.0
20200901:2130,707.55,134.65,108.83,4.43,24.14,28.47,3.24,0.0
20200901:2230,437.44,109.99,47.91,1.6,9.39,27.96,2.76,0.0
