Latitude (decimal degrees):	12.547
Longitude (decimal degrees):	-81.720
Elevation (m):	44
Radiation database:	PVGIS-ERA5


Slope: 45 deg. (optimum)
Azimuth: - deg. 
Nominal power of the PV system (c-Si) (kWp):	3.9
System losses (%):	16.0
time,P,Gb(i),Gd(i),Gr(i),H_sun,T2m,WS10m,Int
20180221:0930,0.0,0.0,0.0,0.0,0.0,25.99,10.14,0.0
20180221:1030,0.0,0.0,0.0,0.0,0.0,25.54,9.59,0.0
20180221:1130,0.0,0.0,0.0,0.0,-4.93,25.41,9.66,0.0
20180221:1230,887.5,229.04,64.3,2.45,9.43,25.22,10.21,0.0
20180221:1330,1480.56,335.48,141.46,7.47,23.55,25.36,10.76,0.0
20180221:1430,1929.47,456.89,162.43,12.28,37.25,25.44,10.41,0.0
20180221:1530,2196.46,494.55,210.98,16.97,50.1,25.42,10.55,0.0
20180221:1630,2522.14,603.4,208.91,22.05,60.94,25.22,10.21,0.0
20180221:1730,2520.06,650.25,160.85,23.61,66.73,25.43,9.72,0.0
20180221:1830,2319.97,522.88,226.25,21.24,63.88,25.73,9.17,0.0
20180221:1930,2769.69,738.68,166.96,22.28,54.42,26.06,9.03,0.0
20180221:2030,2604.79,703.36,147.94,17.36,42.1,26.36,9.17,0.0
20180221:2130,2316.43,606.82,149.32,11.94,28.64,26.52,9.24,0.0
20180221:2230,1517.17,391.53,103.21,5.11,14.64,26.59,8.9,0.0
20180221:2330,2.54,0.0,7.4,0.28,0.36,26.35,9.17,0.0
20180222:0030,0.0,0.0,0.0,0.0,0.0,26.2,9.24,0.0
20180222:0130,0.0,0.0,0.0,0.0,0.0,26.23,9.17,0.0
20180222:0230,0.0,0.0,0.0,0.0,0.0,26.3,9.03,0.0
20180222:0330,0.0,0.0,0.0,0.0,0.0,26.33,9.03,0.0
20180222:0430,0.0,0.0,0.0,0.0,0.0,26.24,9.1,0.0
20180222:0530,0.0,0.0,0.0,0.0,0.0,26.06,9.1,0.0
20180222:0630,0.0,0.0,0.0,0.0,0.0,25.92,8.97,0.0
20180222:0730,0.0,0.0,0.0,0.0,0.0,25.65,8.76,0.0
20180222:0830,0.0,0.0,0.0,0.0,0.0,25.35,8.83,0.0
20180222:0930,0.0,0.0,0.0,0.0,0.0,25.19,8.83,0.0
20180222:1030,0.0,0.0,0.0,0.0,0.0,25.22,8.55,0.0
20180222:1130,0.0,0.0,0.0,0.0,-4.83,25.32,8.55,0.0
20180222:1230,720.3,177.15,65.05,2.32,9.54,25.28,8.9,0.0
20180222:1330,1396.47,315.83,135.63,7.18,23.69,25.27,9.1,0.0
20180222:1430,2026.64,440.16,214.54,13.37,37.43,25.44,9.24,0.0
20180222:1530,2448.06,624.92,167.2,18.58,50.33,25.51,9.24,0.0
20180222:1630,2459.15,622.89,171.98,21.59,61.24,25.57,8.97,0.0
20180222:1730,2578.27,697.28,135.53,24.33,67.09,25.55,9.03,0.0
20180222:1830,2565.68,648.91,181.06,23.39,64.19,25.55,9.24,0.0
20180222:1930,2718.56,714.81,172.68,21.94,54.63,25.86,8.9,0.0
20180222:2030,2807.23,772.17,151.2,18.75,42.25,26.16,8.76,0.0
20180222:2130,2195.58,587.64,128.07,11.29,28.74,26.32,8.48,0.0
20180222:2230,1414.99,354.27,108.34,4.99,14.72,26.52,8.14,0.0
20180222:2330,2.08,0.0,7.09,0.27,0.41,26.47,8.14,0.0
20180223:0030,0.0,0.0,0.0,0.0,0.0,26.36,8.21,0.0
20180223:0130,0.0,0.0,0.0,0.0,0.0,26.27,8.62,0.0
20180223:0230,0.0,0.0,0.0,0.0,0.0,26.12,9.03,0.0
20180223:0330,0.0,0.0,0.0,0.0,0.0,26.04,9.52,0.0
20180223:0430,0.0,0.0,0.0,0.0,0.0,25.89,9.45,0.0
20180223:0530,0.0,0.0,0.0,0.0,0.0,25.83,9.38,0.0
20180223:0630,0.0,0.0,0.0,0.0,0.0,25.7,9.17,0.0
20180223:0730,0.0,0.0,0.0,0.0,0.0,25.62,9.03,0.0
20180223:0830,0.0,0.0,0.0,0.0,0.0,25.66,8.83,0.0
20180223:0930,0.0,0.0,0.0,0.0,0.0,25.81,8.41,0.0
20180223:1030,0.0,0.0,0.0,0.0,0.0,25.86,6.69,0.0
20180223:1130,0.0,0.0,0.0,0.0,-4.73,25.85,6.55,0.0
20180223:1230,1076.19,273.08,82.16,2.95,9.66,25.76,6.76,0.0
20180223:1330,2125.93,553.06,139.82,9.71,23.83,25.2,7.45,0.0
20180223:1430,2280.62,570.73,168.33,14.31,37.6,24.74,8.0,0.0
20180223:1530,2718.75,718.24,168.81,20.69,50.56,24.98,8.28,0.0
20180223:1630,2501.46,654.12,157.14,22.07,61.54,25.06,7.72,0.0
20180223:1730,2637.98,662.09,193.26,25.12,67.46,24.74,8.14,0.0
20180223:1830,2567.95,647.99,184.68,23.56,64.5,25.02,8.14,0.0
20180223:1930,2391.62,605.88,170.44,19.42,54.84,25.04,7.45,0.0
20180223:2030,2517.21,670.19,149.39,16.87,42.4,24.9,7.86,0.0
20180223:2130,2345.3,617.61,145.87,12.07,28.85,24.98,8.07,0.0
20180223:2230,1405.98,360.93,96.5,4.84,14.79,25.93,8.76,0.0
20180223:2330,2.62,0.0,7.44,0.28,0.47,25.81,8.62,0.0
20180224:0030,0.0,0.0,0.0,0.0,0.0,25.63,8.9,0.0
20180224:0130,0.0,0.0,0.0,0.0,0.0,25.58,8.69,0.0
20180224:0230,0.0,0.0,0.0,0.0,0.0,25.77,8.41,0.0
20180224:0330,0.0,0.0,0.0,0.0,0.0,25.74,8.28,0.0
20180224:0430,0.0,0.0,0.0,0.0,0.0,25.62,8.21,0.0
20180224:0530,0.0,0.0,0.0,0.0,0.0,25.17,8.34,0.0
20180224:0630,0.0,0.0,0.0,0.0,0.0,24.9,8.48,0.0
20180224:0730,0.0,0.0,0.0,0.0,0.0,24.69,8.28,0.0
20180224:0830,0.0,0.0,0.0,0.0,0.0,24.43,8.34,0.0
20180224:0930,0.0,0.0,0.0,0.0,0.0,24.27,8.0,0.0
20180224:1030,0.0,0.0,0.0,0.0,0.0,24.73,7.17,0.0
20180224:1130,0.0,0.0,0.0,0.0,-4.62,24.25,8.07,0.0
20180224:1230,1046.43,272.51,69.08,2.77,9.78,23.85,8.0,0.0
20180224:1330,1866.02,474.7,125.74,8.63,23.98,23.81,7.79,0.0
20180224:1430,2355.51,614.98,147.14,14.58,37.78,23.86,7.52,0.0
20180224:1530,2306.77,562.57,180.22,17.71,50.79,23.99,7.93,0.0
20180224:1630,2398.32,543.4,232.57,21.44,61.85,24.34,7.59,0.0
20180224:1730,2354.28,577.8,183.59,22.53,67.83,24.75,7.17,0.0
20180224:1830,2575.61,680.63,157.27,23.77,64.81,25.01,7.31,0.0
20180224:1930,2428.89,605.58,186.98,19.92,55.05,25.33,7.03,0.0
20180224:2030,2518.55,662.92,166.76,17.19,42.54,25.61,6.55,0.0
20180224:2130,1901.71,474.13,146.64,10.29,28.95,25.66,6.34,0.0
20180224:2230,1061.6,275.1,75.02,3.9,14.86,25.82,5.72,0.0
20180224:2330,2.7,0.0,7.48,0.28,0.52,25.77,5.59,0.0
20180225:0030,0.0,0.0,0.0,0.0,0.0,25.74,5.45,0.0
20180225:0130,0.0,0.0,0.0,0.0,0.0,25.74,5.86,0.0
20180225:0230,0.0,0.0,0.0,0.0,0.0,25.73,6.07,0.0
20180225:0330,0.0,0.0,0.0,0.0,0.0,25.45,6.0,0.0
20180225:0430,0.0,0.0,0.0,0.0,0.0,25.36,6.0,0.0
20180225:0530,0.0,0.0,0.0,0.0,0.0,25.16,6.07,0.0
20180225:0630,0.0,0.0,0.0,0.0,0.0,24.85,6.41,0.0
20180225:0730,0.0,0.0,0.0,0.0,0.0,24.52,6.41,0.0
20180225:0830,0.0,0.0,0.0,0.0,0.0,24.0,6.14,0.0
20180225:0930,0.0,0.0,0.0,0.0,0.0,23.71,5.93,0.0
20180225:1030,0.0,0.0,0.0,0.0,0.0,24.81,5.66,0.0
20180225:1130,0.0,0.0,0.0,0.0,-4.51,24.82,6.07,0.0
20180225:1230,1073.88,282.13,70.42,2.85,9.91,24.58,6.34,0.0
20180225:1330,1898.2,473.91,142.96,9.01,24.12,24.54,6.48,0.0
20180225:1430,1886.65,452.33,158.39,12.25,37.96,24.73,6.55,0.0
20180225:1530,2380.88,602.63,174.86,18.48,51.02,24.93,6.41,0.0
20180225:1630,2547.78,613.84,218.95,22.95,62.16,24.84,6.76,0.0
20180225:1730,2091.74,467.97,207.02,20.2,68.2,24.82,6.83,0.0
20180225:1830,2439.24,573.55,221.41,22.77,65.12,24.64,6.48,0.0
20180225:1930,2513.43,637.21,186.85,20.7,55.25,24.59,6.0,0.0
20180225:2030,2579.46,679.17,171.33,17.64,42.67,24.33,5.72,0.0
20180225:2130,2242.05,612.04,123.06,11.59,29.04,24.32,5.45,0.0
20180225:2230,1408.21,350.72,111.35,5.07,14.93,25.49,5.38,0.0
20180225:2330,2.7,0.0,7.48,0.28,0.57,25.53,5.59,0.0
20180226:0030,0.0,0.0,0.0,0.0,0.0,25.58,6.14,0.0
20180226:0130,0.0,0.0,0.0,0.0,0.0,25.63,6.48,0.0
20180226:0230,0.0,0.0,0.0,0.0,0.0,25.69,6.28,0.0
20180226:0330,0.0,0.0,0.0,0.0,0.0,25.69,6.14,0.0
20180226:0430,0.0,0.0,0.0,0.0,0.0,25.61,6.34,0.0
20180226:0530,0.0,0.0,0.0,0.0,0.0,25.58,6.55,0.0
20180226:0630,0.0,0.0,0.0,0.0,0.0,25.5,6.62,0.0
20180226:0730,0.0,0.0,0.0,0.0,0.0,25.46,6.55,0.0
20180226:0830,0.0,0.0,0.0,0.0,0.0,25.47,6.48,0.0
20180226:0930,0.0,0.0,0.0,0.0,0.0,25.52,6.41,0.0
20180226:1030,0.0,0.0,0.0,0.0,0.0,25.56,5.66,0.0
20180226:1130,0.0,0.0,0.0,0.0,-4.4,25.5,5.72,0.0
20180226:1230,1322.82,339.51,95.07,3.48,10.04,25.46,5.93,0.0
20180226:1330,2206.51,588.19,137.51,10.18,24.27,25.49,6.21,0.0
20180226:1430,2809.54,793.76,141.01,17.56,38.15,25.61,6.55,0.0
20180226:1530,2914.1,820.84,149.53,22.67,51.25,25.76,6.55,0.0
20180226:1630,2815.47,787.74,144.54,25.55,62.47,25.89,6.48,0.0
20180226:1730,2756.52,755.28,155.99,27.12,68.58,25.99,6.34,0.0
20180226:1830,2829.21,791.89,146.99,26.78,65.42,26.04,6.28,0.0
20180226:1930,2789.32,767.67,160.88,23.13,55.45,26.1,6.14,0.0
20180226:2030,2819.82,801.04,142.51,19.28,42.81,26.08,6.0,0.0
20180226:2130,2309.38,618.34,145.81,12.17,29.14,26.06,5.86,0.0
20180226:2230,1506.35,391.31,104.13,5.21,15.0,26.21,5.52,0.0
20180226:2330,3.43,0.0,7.94,0.3,0.62,26.19,5.52,0.0
20180227:0030,0.0,0.0,0.0,0.0,0.0,26.14,5.59,0.0
20180227:0130,0.0,0.0,0.0,0.0,0.0,26.09,5.93,0.0
20180227:0230,0.0,0.0,0.0,0.0,0.0,26.09,6.34,0.0
20180227:0330,0.0,0.0,0.0,0.0,0.0,26.03,6.34,0.0
20180227:0430,0.0,0.0,0.0,0.0,0.0,25.9,6.55,0.0
20180227:0530,0.0,0.0,0.0,0.0,0.0,25.77,6.69,0.0
20180227:0630,0.0,0.0,0.0,0.0,0.0,25.68,6.76,0.0
20180227:0730,0.0,0.0,0.0,0.0,0.0,25.55,7.1,0.0
20180227:0830,0.0,0.0,0.0,0.0,0.0,25.47,7.38,0.0
20180227:0930,0.0,0.0,0.0,0.0,0.0,25.38,7.86,0.0
20180227:1030,0.0,0.0,0.0,0.0,0.0,25.37,6.28,0.0
20180227:1130,0.0,0.0,0.0,0.0,-4.28,25.44,5.93,0.0
20180227:1230,1319.2,338.98,94.41,3.51,10.17,25.52,6.0,0.0
20180227:1330,2003.08,521.78,133.67,9.42,24.43,25.61,6.41,0.0
20180227:1430,2695.54,732.03,162.43,17.04,38.33,25.71,6.55,0.0
20180227:1530,2719.99,755.06,144.23,21.15,51.49,25.75,6.55,0.0
20180227:1630,2786.48,782.81,139.44,25.38,62.78,25.76,6.28,0.0
20180227:1730,2760.87,760.6,152.88,27.33,68.95,25.87,6.14,0.0
20180227:1830,2639.6,742.37,127.09,24.92,65.73,25.95,6.21,0.0
20180227:1930,2779.55,788.57,133.9,22.99,55.65,25.99,6.28,0.0
20180227:2030,2510.97,643.78,186.83,17.44,42.94,25.98,6.28,0.0
20180227:2130,2067.95,520.54,157.79,11.19,29.23,25.89,6.28,0.0
20180227:2230,1156.54,287.78,91.67,4.34,15.06,25.68,6.62,0.0
20180227:2330,1.92,0.0,6.97,0.26,0.67,25.13,7.17,0.0
20180228:0030,0.0,0.0,0.0,0.0,0.0,25.01,7.31,0.0
20180228:0130,0.0,0.0,0.0,0.0,0.0,25.18,7.45,0.0
20180228:0230,0.0,0.0,0.0,0.0,0.0,25.1,7.1,0.0
20180228:0330,0.0,0.0,0.0,0.0,0.0,25.2,6.69,0.0
20180228:0430,0.0,0.0,0.0,0.0,0.0,25.27,6.07,0.0
20180228:0530,0.0,0.0,0.0,0.0,0.0,25.26,5.66,0.0
20180228:0630,0.0,0.0,0.0,0.0,0.0,25.2,5.66,0.0
20180228:0730,0.0,0.0,0.0,0.0,0.0,25.14,5.93,0.0
20180228:0830,0.0,0.0,0.0,0.0,0.0,25.07,6.21,0.0
20180228:0930,0.0,0.0,0.0,0.0,0.0,25.04,6.41,0.0
20180228:1030,0.0,0.0,0.0,0.0,0.0,25.24,5.66,0.0
20180228:1130,0.0,0.0,0.0,0.0,-4.16,25.23,5.72,0.0
20180228:1230,970.74,243.32,77.85,2.91,10.3,25.05,6.0,0.0
20180228:1330,1509.39,358.7,131.14,7.67,24.58,24.84,6.34,0.0
20180228:1430,2000.27,473.25,176.6,13.16,38.52,24.79,6.34,0.0
20180228:1530,2544.58,674.76,160.92,19.87,51.72,24.92,6.14,0.0
20180228:1630,2793.1,774.48,151.77,25.61,63.09,25.2,5.72,0.0
20180228:1730,2654.5,725.14,153.86,26.44,69.33,25.4,5.24,0.0
20180228:1830,2818.16,800.87,143.3,27.15,66.03,25.58,4.83,0.0
20180228:1930,2883.46,823.02,152.33,24.36,55.84,25.71,4.55,0.0
20180228:2030,2665.09,734.36,164.18,18.61,43.07,25.81,4.41,0.0
20180228:2130,2197.04,568.74,162.13,11.91,29.31,25.84,4.55,0.0
20180228:2230,1572.26,411.93,108.04,5.45,15.12,25.81,4.07,0.0
20180228:2330,2.93,0.0,7.63,0.29,0.71,25.79,3.86,0.0
20180301:0030,0.0,0.0,0.0,0.0,0.0,25.74,4.21,0.0
20180301:0130,0.0,0.0,0.0,0.0,0.0,25.64,4.69,0.0
20180301:0230,0.0,0.0,0.0,0.0,0.0,25.49,5.03,0.0
20180301:0330,0.0,0.0,0.0,0.0,0.0,25.31,5.45,0.0
20180301:0430,0.0,0.0,0.0,0.0,0.0,25.17,5.52,0.0
20180301:0530,0.0,0.0,0.0,0.0,0.0,25.02,5.31,0.0
20180301:0630,0.0,0.0,0.0,0.0,0.0,24.97,4.97,0.0
20180301:0730,0.0,0.0,0.0,0.0,0.0,24.82,4.69,0.0
20180301:0830,0.0,0.0,0.0,0.0,0.0,24.91,4.76,0.0
20180301:0930,0.0,0.0,0.0,0.0,0.0,24.88,5.17,0.0
20180301:1030,0.0,0.0,0.0,0.0,0.0,24.8,4.69,0.0
20180301:1130,0.0,0.0,0.0,0.0,-4.04,24.93,4.62,0.0
20180301:1230,1350.35,348.91,95.63,3.64,10.44,25.05,4.69,0.0
20180301:1330,1995.99,527.31,129.74,9.48,24.74,25.14,4.83,0.0
20180301:1430,2476.7,673.4,147.6,15.83,38.71,25.12,5.17,0.0
20180301:1530,2649.07,702.66,175.59,20.94,51.96,25.08,5.52,0.0
20180301:1630,2490.68,642.62,175.48,22.83,63.41,25.1,5.66,0.0
20180301:1730,2516.48,625.63,203.09,25.06,69.72,25.11,5.38,0.0
20180301:1830,2534.15,684.37,154.07,24.26,66.33,25.26,4.83,0.0
20180301:1930,2615.04,724.76,148.49,21.96,56.03,25.35,4.48,0.0
20180301:2030,2389.0,630.93,163.71,16.71,43.19,25.4,4.48,0.0
20180301:2130,2004.93,508.01,152.16,10.95,29.4,25.42,4.9,0.0
20180301:2230,1303.03,328.37,99.39,4.77,15.18,25.2,4.9,0.0
20180301:2330,2.7,0.0,7.48,0.28,0.75,25.27,5.17,0.0
20180302:0030,0.0,0.0,0.0,0.0,0.0,25.31,5.45,0.0
20180302:0130,0.0,0.0,0.0,0.0,0.0,25.31,5.86,0.0
20180302:0230,0.0,0.0,0.0,0.0,0.0,25.34,6.07,0.0
20180302:0330,0.0,0.0,0.0,0.0,0.0,25.24,6.21,0.0
20180302:0430,0.0,0.0,0.0,0.0,0.0,25.09,6.14,0.0
20180302:0530,0.0,0.0,0.0,0.0,0.0,25.23,6.07,0.0
20180302:0630,0.0,0.0,0.0,0.0,0.0,25.27,5.93,0.0
20180302:0730,0.0,0.0,0.0,0.0,0.0,24.97,5.79,0.0
20180302:0830,0.0,0.0,0.0,0.0,0.0,24.6,6.0,0.0
20180302:0930,0.0,0.0,0.0,0.0,0.0,24.39,5.79,0.0
20180302:1030,0.0,0.0,0.0,0.0,0.0,25.07,5.38,0.0
20180302:1130,0.0,0.0,0.0,0.0,-3.92,24.97,5.1,0.0
20180302:1230,907.21,229.75,71.75,2.8,10.58,25.1,5.45,0.0
20180302:1330,1828.67,464.76,132.92,8.9,24.9,25.2,5.59,0.0
20180302:1430,2425.85,635.08,167.16,15.68,38.89,25.44,5.59,0.0
20180302:1530,2560.98,690.54,156.75,20.25,52.2,25.61,5.66,0.0
20180302:1630,2629.7,712.53,156.29,24.27,63.73,25.69,5.79,0.0
20180302:1730,2643.26,725.72,145.4,26.48,70.1,25.52,5.79,0.0
20180302:1830,2628.66,673.17,196.36,25.25,66.63,25.56,5.66,0.0
20180302:1930,2411.41,579.14,214.25,20.36,56.22,25.49,5.86,0.0
20180302:2030,2217.25,525.95,200.38,15.74,43.31,25.4,6.14,0.0
20180302:2130,2330.67,628.21,139.07,12.26,29.48,25.46,6.21,0.0
20180302:2230,1513.24,391.85,104.7,5.29,15.24,25.7,5.45,0.0
20180302:2330,2.19,0.0,7.17,0.27,0.79,25.64,5.38,0.0
20180303:0030,0.0,0.0,0.0,0.0,0.0,25.68,5.79,0.0
20180303:0130,0.0,0.0,0.0,0.0,0.0,25.76,6.55,0.0
20180303:0230,0.0,0.0,0.0,0.0,0.0,25.91,6.97,0.0
20180303:0330,0.0,0.0,0.0,0.0,0.0,25.91,7.24,0.0
20180303:0430,0.0,0.0,0.0,0.0,0.0,25.81,7.38,0.0
20180303:0530,0.0,0.0,0.0,0.0,0.0,25.7,7.38,0.0
20180303:0630,0.0,0.0,0.0,0.0,0.0,25.58,7.31,0.0
20180303:0730,0.0,0.0,0.0,0.0,0.0,25.48,7.24,0.0
20180303:0830,0.0,0.0,0.0,0.0,0.0,25.4,7.1,0.0
20180303:0930,0.0,0.0,0.0,0.0,0.0,25.35,6.83,0.0
20180303:1030,0.0,0.0,0.0,0.0,0.0,25.41,5.86,0.0
20180303:1130,0.0,0.0,0.0,0.0,-3.79,25.42,6.07,0.0
20180303:1230,1085.28,278.32,79.38,3.16,10.72,25.49,6.28,0.0
20180303:1330,1869.48,480.32,129.94,9.05,25.06,25.59,6.34,0.0
20180303:1430,2597.09,716.48,143.16,16.58,39.08,25.76,6.34,0.0
20180303:1530,2606.33,715.76,144.8,20.58,52.44,25.89,6.28,0.0
20180303:1630,2570.3,687.38,159.28,23.77,64.05,26.05,6.21,0.0
20180303:1730,2712.94,754.96,143.15,27.44,70.49,26.13,5.93,0.0
20180303:1830,2680.33,732.04,157.2,25.9,66.92,26.18,5.72,0.0
20180303:1930,2898.51,821.05,153.69,24.54,56.4,26.21,5.45,0.0
20180303:2030,2746.63,778.04,144.26,19.08,43.42,26.19,5.31,0.0
20180303:2130,2177.37,559.98,161.33,11.85,29.55,26.21,5.31,0.0
20180303:2230,1525.52,388.42,114.6,5.45,15.29,26.09,4.9,0.0
20180303:2330,3.54,0.0,8.02,0.3,0.83,26.02,4.97,0.0
20180304:0030,0.0,0.0,0.0,0.0,0.0,25.95,5.31,0.0
