Latitude (decimal degrees):	3.905
Longitude (decimal degrees):	-75.283
Elevation (m):	406
Radiation database:	PVGIS-ERA5


Slope: 43 deg. (optimum)
Azimuth: - deg. 
Nominal power of the PV system (c-Si) (kWp):	3.9
System losses (%):	16.0
time,P,Gb(i),Gd(i),Gr(i),H_sun,T2m,WS10m,Int
20180628:2030,1475.67,396.47,108.34,9.16,36.71,30.04,1.31,0.0
20180628:2130,1120.08,279.27,103.3,5.55,23.13,29.55,1.38,0.0
20180628:2230,292.45,79.73,31.76,1.18,9.38,28.09,1.72,0.0
20180628:2330,0.0,0.0,0.0,0.0,-4.37,26.48,1.72,0.0
20180629:0030,0.0,0.0,0.0,0.0,0.0,25.42,1.66,0.0
20180629:0130,0.0,0.0,0.0,0.0,0.0,24.48,1.59,0.0
20180629:0230,0.0,0.0,0.0,0.0,0.0,23.81,1.24,0.0
20180629:0330,0.0,0.0,0.0,0.0,0.0,22.98,0.83,0.0
20180629:0430,0.0,0.0,0.0,0.0,0.0,22.16,0.34,0.0
20180629:0530,0.0,0.0,0.0,0.0,0.0,21.72,0.62,0.0
20180629:0630,0.0,0.0,0.0,0.0,0.0,21.24,0.28,0.0
20180629:0730,0.0,0.0,0.0,0.0,0.0,22.06,0.28,0.0
20180629:0830,0.0,0.0,0.0,0.0,0.0,21.78,0.28,0.0
20180629:0930,0.0,0.0,0.0,0.0,0.0,21.65,0.28,0.0
20180629:1030,0.0,0.0,0.0,0.0,0.0,21.49,0.34,0.0
20180629:1130,521.83,149.11,31.71,1.21,7.43,21.5,0.41,0.0
20180629:1230,664.78,159.08,65.12,3.36,21.2,21.24,0.41,0.0
20180629:1330,1456.3,338.79,145.23,8.92,34.83,21.89,0.41,0.0
20180629:1430,1257.64,241.75,177.6,9.86,48.03,23.69,0.55,0.0
20180629:1530,1466.54,319.79,169.42,12.58,60.12,24.64,0.9,0.0
20180629:1630,1629.97,316.43,231.7,15.48,68.96,25.69,1.17,0.0
20180629:1730,1967.2,449.52,222.87,18.86,69.7,26.62,1.17,0.0
20180629:1830,1460.73,319.74,174.2,12.92,61.68,28.08,1.24,0.0
20180629:1930,2356.47,646.23,190.91,18.09,49.87,28.41,0.97,0.0
20180629:2030,1924.08,505.08,164.98,12.07,36.77,29.27,1.1,0.0
20180629:2130,955.42,233.79,92.41,4.89,23.18,29.0,1.45,0.0
20180629:2230,509.89,129.56,52.17,1.77,9.42,27.88,1.17,0.0
20180629:2330,0.0,0.0,0.0,0.0,-4.33,26.87,1.03,0.0
20180630:0030,0.0,0.0,0.0,0.0,0.0,25.39,1.1,0.0
20180630:0130,0.0,0.0,0.0,0.0,0.0,24.3,1.1,0.0
20180630:0230,0.0,0.0,0.0,0.0,0.0,23.74,0.9,0.0
20180630:0330,0.0,0.0,0.0,0.0,0.0,23.93,0.69,0.0
20180630:0430,0.0,0.0,0.0,0.0,0.0,23.17,0.83,0.0
20180630:0530,0.0,0.0,0.0,0.0,0.0,23.05,0.62,0.0
20180630:0630,0.0,0.0,0.0,0.0,0.0,22.75,0.41,0.0
20180630:0730,0.0,0.0,0.0,0.0,0.0,22.49,0.83,0.0
20180630:0830,0.0,0.0,0.0,0.0,0.0,22.26,0.76,0.0
20180630:0930,0.0,0.0,0.0,0.0,0.0,22.1,0.69,0.0
20180630:1030,0.0,0.0,0.0,0.0,-6.37,21.98,0.55,0.0
20180630:1130,179.68,42.84,30.11,0.95,7.38,21.94,0.28,0.0
20180630:1230,493.8,69.33,103.21,3.68,21.16,22.21,0.28,0.0
20180630:1330,1056.25,182.47,170.05,7.52,34.79,23.22,0.62,0.0
20180630:1430,1305.11,189.18,246.94,10.9,48.01,24.47,1.17,0.0
20180630:1530,1549.2,315.66,201.95,13.4,60.12,25.6,1.52,0.0
20180630:1630,1233.08,156.56,258.23,12.16,69.0,26.55,1.38,0.0
20180630:1730,2006.74,362.33,328.47,19.58,69.77,27.05,1.31,0.0
20180630:1830,1377.22,240.66,225.85,12.58,61.75,28.63,1.59,0.0
20180630:1930,1676.71,341.28,230.48,13.33,49.94,28.25,1.52,0.0
20180630:2030,1032.72,178.09,172.64,7.72,36.83,28.56,1.79,0.0
20180630:2130,379.3,30.5,109.1,3.67,23.23,27.82,1.79,0.0
20180630:2230,92.59,10.43,34.11,1.09,9.47,26.71,1.24,0.0
20180630:2330,0.0,0.0,0.0,0.0,-4.3,25.77,0.83,0.0
20180701:0030,0.0,0.0,0.0,0.0,0.0,24.85,0.76,0.0
20180701:0130,0.0,0.0,0.0,0.0,0.0,23.99,0.69,0.0
20180701:0230,0.0,0.0,0.0,0.0,0.0,23.7,0.69,0.0
20180701:0330,0.0,0.0,0.0,0.0,0.0,22.9,0.9,0.0
20180701:0430,0.0,0.0,0.0,0.0,0.0,22.66,0.83,0.0
20180701:0530,0.0,0.0,0.0,0.0,0.0,22.91,0.69,0.0
20180701:0630,0.0,0.0,0.0,0.0,0.0,22.79,0.48,0.0
20180701:0730,0.0,0.0,0.0,0.0,0.0,22.14,0.07,0.0
20180701:0830,0.0,0.0,0.0,0.0,0.0,21.96,0.07,0.0
20180701:0930,0.0,0.0,0.0,0.0,0.0,21.96,0.34,0.0
20180701:1030,0.0,0.0,0.0,0.0,0.0,21.83,0.28,0.0
20180701:1130,377.45,111.03,24.7,0.97,7.34,21.79,0.28,0.0
20180701:1230,991.41,233.73,97.32,4.74,21.12,22.24,0.14,0.0
20180701:1330,2100.02,591.28,130.63,12.14,34.76,23.84,0.62,0.0
20180701:1430,2271.85,610.21,176.16,16.59,47.99,25.84,1.24,0.0
20180701:1530,2221.91,620.48,147.28,18.97,60.12,27.44,1.45,0.0
20180701:1630,1812.62,437.03,179.3,17.16,69.04,28.79,1.79,0.0
20180701:1730,1733.66,377.02,212.47,16.65,69.84,29.52,2.07,0.0
20180701:1830,2310.81,639.71,161.86,20.23,61.83,30.18,2.48,0.0
20180701:1930,2111.84,597.36,147.48,16.12,50.0,30.56,1.1,0.0
20180701:2030,2215.56,662.08,132.12,13.76,36.89,30.75,0.83,0.0
20180701:2130,1604.76,446.72,110.1,7.33,23.28,30.95,1.24,0.0
20180701:2230,1088.97,296.4,80.74,2.77,9.51,30.26,0.97,0.0
20180701:2330,0.0,0.0,0.0,0.0,-4.26,29.22,0.9,0.0
20180702:0030,0.0,0.0,0.0,0.0,0.0,27.0,1.24,0.0
20180702:0130,0.0,0.0,0.0,0.0,0.0,25.5,1.24,0.0
20180702:0230,0.0,0.0,0.0,0.0,0.0,24.29,1.38,0.0
20180702:0330,0.0,0.0,0.0,0.0,0.0,23.68,1.45,0.0
20180702:0430,0.0,0.0,0.0,0.0,0.0,23.04,1.66,0.0
20180702:0530,0.0,0.0,0.0,0.0,0.0,22.2,1.45,0.0
20180702:0630,0.0,0.0,0.0,0.0,0.0,22.17,1.03,0.0
20180702:0730,0.0,0.0,0.0,0.0,0.0,22.52,1.1,0.0
20180702:0830,0.0,0.0,0.0,0.0,0.0,22.93,0.9,0.0
20180702:0930,0.0,0.0,0.0,0.0,0.0,22.89,0.69,0.0
20180702:1030,0.0,0.0,0.0,0.0,-6.47,22.6,0.69,0.0
20180702:1130,1021.41,278.48,63.06,1.99,7.29,22.37,0.76,0.0
20180702:1230,1560.91,385.91,138.83,6.83,21.08,23.17,0.62,0.0
20180702:1330,2135.48,612.43,123.65,12.3,34.74,25.0,0.9,0.0
20180702:1430,2388.12,645.15,190.85,17.59,47.97,26.51,1.24,0.0
20180702:1530,2619.12,791.94,141.86,22.9,60.12,27.87,1.24,0.0
20180702:1630,2489.95,750.2,131.03,24.32,69.08,29.3,1.45,0.0
20180702:1730,2484.06,753.84,132.72,24.74,69.92,30.28,1.31,0.0
20180702:1830,2309.11,625.61,197.66,20.84,61.91,31.24,1.31,0.0
20180702:1930,2441.21,721.62,166.15,19.05,50.07,31.51,0.97,0.0
20180702:2030,2161.7,603.71,168.42,13.64,36.94,32.16,1.31,0.0
20180702:2130,1673.6,454.21,132.53,7.83,23.33,32.05,1.17,0.0
20180702:2230,835.53,218.48,74.09,2.42,9.55,31.52,1.24,0.0
20180702:2330,0.0,0.0,0.0,0.0,-4.22,29.89,1.24,0.0
20180703:0030,0.0,0.0,0.0,0.0,0.0,27.95,1.38,0.0
20180703:0130,0.0,0.0,0.0,0.0,0.0,26.11,1.03,0.0
20180703:0230,0.0,0.0,0.0,0.0,0.0,25.1,1.17,0.0
20180703:0330,0.0,0.0,0.0,0.0,0.0,24.4,1.31,0.0
20180703:0430,0.0,0.0,0.0,0.0,0.0,23.64,1.31,0.0
20180703:0530,0.0,0.0,0.0,0.0,0.0,22.99,1.03,0.0
20180703:0630,0.0,0.0,0.0,0.0,0.0,23.01,0.76,0.0
20180703:0730,0.0,0.0,0.0,0.0,0.0,22.06,1.31,0.0
20180703:0830,0.0,0.0,0.0,0.0,0.0,21.53,1.17,0.0
20180703:0930,0.0,0.0,0.0,0.0,0.0,21.57,0.97,0.0
20180703:1030,0.0,0.0,0.0,0.0,0.0,21.19,0.9,0.0
20180703:1130,745.9,187.99,62.4,1.76,7.25,20.63,0.97,0.0
20180703:1230,1520.6,373.11,128.99,6.53,21.05,21.0,1.03,0.0
20180703:1330,1839.49,476.47,140.35,10.69,34.71,23.27,1.17,0.0
20180703:1430,2125.78,508.93,217.43,15.7,47.96,24.61,1.24,0.0
20180703:1530,1708.98,389.21,185.85,14.63,60.13,26.08,1.38,0.0
20180703:1630,2241.74,567.51,209.58,21.51,69.13,26.76,1.17,0.0
20180703:1730,2279.32,661.52,133.06,22.21,70.01,28.7,1.38,0.0
20180703:1830,1396.01,285.61,189.61,12.6,61.99,30.19,1.66,0.0
20180703:1930,1544.58,282.66,243.29,12.64,50.14,28.33,1.45,0.0
20180703:2030,1451.53,328.37,164.52,9.57,37.0,28.91,1.72,0.0
20180703:2130,1015.86,224.36,122.15,5.52,23.38,28.77,1.45,0.0
20180703:2230,535.57,139.75,50.25,1.78,9.6,28.18,1.45,0.0
20180703:2330,0.0,0.0,0.0,0.0,-4.19,27.13,0.9,0.0
20180704:0030,0.0,0.0,0.0,0.0,0.0,26.26,0.76,0.0
20180704:0130,0.0,0.0,0.0,0.0,0.0,25.44,0.55,0.0
20180704:0230,0.0,0.0,0.0,0.0,0.0,25.13,0.34,0.0
20180704:0330,0.0,0.0,0.0,0.0,0.0,24.71,0.21,0.0
20180704:0430,0.0,0.0,0.0,0.0,0.0,24.38,0.28,0.0
20180704:0530,0.0,0.0,0.0,0.0,0.0,24.15,0.34,0.0
20180704:0630,0.0,0.0,0.0,0.0,0.0,23.89,0.55,0.0
20180704:0730,0.0,0.0,0.0,0.0,0.0,22.78,0.62,0.0
20180704:0830,0.0,0.0,0.0,0.0,0.0,22.56,0.62,0.0
20180704:0930,0.0,0.0,0.0,0.0,0.0,22.55,0.28,0.0
20180704:1030,0.0,0.0,0.0,0.0,0.0,21.88,0.62,0.0
20180704:1130,75.81,23.74,13.91,0.49,7.21,21.6,0.62,0.0
20180704:1230,192.31,25.17,51.43,1.84,21.01,21.34,0.97,0.0
20180704:1330,986.18,182.9,143.54,6.8,34.69,22.16,1.03,0.0
20180704:1430,1028.07,158.72,181.58,8.5,47.95,23.1,1.52,0.0
20180704:1530,1553.05,330.3,182.58,13.19,60.15,23.94,1.72,0.0
20180704:1630,1005.66,82.0,255.59,10.2,69.19,25.92,2.21,0.0
20180704:1730,2221.53,523.65,231.09,21.16,70.1,26.75,2.41,0.0
20180704:1830,1879.65,362.59,274.86,16.79,62.07,29.08,2.97,0.0
20180704:1930,2457.38,684.84,172.81,18.51,50.21,29.57,2.55,0.0
20180704:2030,2135.44,562.83,176.94,13.25,37.06,30.43,2.62,0.0
20180704:2130,1875.72,509.03,135.62,8.45,23.43,30.21,2.62,0.0
20180704:2230,1006.04,256.25,89.04,2.78,9.64,29.75,2.21,0.0
20180704:2330,0.0,0.0,0.0,0.0,-4.16,28.55,1.45,0.0
20180705:0030,0.0,0.0,0.0,0.0,0.0,27.15,0.62,0.0
20180705:0130,0.0,0.0,0.0,0.0,0.0,27.23,0.34,0.0
20180705:0230,0.0,0.0,0.0,0.0,0.0,26.63,0.34,0.0
20180705:0330,0.0,0.0,0.0,0.0,0.0,26.1,0.83,0.0
20180705:0430,0.0,0.0,0.0,0.0,0.0,25.37,0.9,0.0
20180705:0530,0.0,0.0,0.0,0.0,0.0,24.17,1.1,0.0
20180705:0630,0.0,0.0,0.0,0.0,0.0,23.86,1.03,0.0
20180705:0730,0.0,0.0,0.0,0.0,0.0,24.68,0.34,0.0
20180705:0830,0.0,0.0,0.0,0.0,0.0,24.35,0.21,0.0
20180705:0930,0.0,0.0,0.0,0.0,0.0,24.07,0.28,0.0
20180705:1030,0.0,0.0,0.0,0.0,0.0,23.78,0.48,0.0
20180705:1130,407.95,101.35,45.47,1.33,7.16,23.66,0.41,0.0
20180705:1230,1236.35,268.59,148.04,6.09,20.98,24.15,0.34,0.0
20180705:1330,1736.39,349.19,244.36,11.41,34.66,25.95,0.9,0.0
20180705:1430,2219.83,517.13,255.2,16.77,47.95,27.56,1.52,0.0
20180705:1530,1881.84,348.58,296.69,16.79,60.17,29.4,2.21,0.0
20180705:1630,1082.93,87.45,282.09,11.16,69.25,30.45,2.97,0.0
20180705:1730,1263.38,99.16,332.29,13.05,70.2,30.47,2.62,0.0
20180705:1830,2065.72,448.5,262.69,18.45,62.16,30.81,2.9,0.0
20180705:1930,2023.95,425.32,278.4,16.17,50.28,31.9,2.69,0.0
20180705:2030,1720.56,348.01,247.71,11.9,37.12,32.16,2.48,0.0
20180705:2130,838.65,133.58,158.44,5.75,23.48,32.02,2.41,0.0
20180705:2230,382.38,66.87,76.0,2.24,9.68,31.14,1.93,0.0
20180705:2330,0.0,0.0,0.0,0.0,-4.12,29.66,1.17,0.0
20180706:0030,0.0,0.0,0.0,0.0,0.0,27.99,0.97,0.0
20180706:0130,0.0,0.0,0.0,0.0,0.0,25.77,1.52,0.0
20180706:0230,0.0,0.0,0.0,0.0,0.0,24.27,1.79,0.0
20180706:0330,0.0,0.0,0.0,0.0,0.0,23.56,1.72,0.0
20180706:0430,0.0,0.0,0.0,0.0,0.0,23.17,1.66,0.0
20180706:0530,0.0,0.0,0.0,0.0,0.0,22.7,1.66,0.0
20180706:0630,0.0,0.0,0.0,0.0,0.0,22.3,1.59,0.0
20180706:0730,0.0,0.0,0.0,0.0,0.0,22.09,1.59,0.0
20180706:0830,0.0,0.0,0.0,0.0,0.0,23.19,1.17,0.0
20180706:0930,0.0,0.0,0.0,0.0,0.0,24.09,0.62,0.0
20180706:1030,0.0,0.0,0.0,0.0,0.0,23.73,0.76,0.0
20180706:1130,720.53,176.02,69.99,1.83,7.12,23.53,0.83,0.0
20180706:1230,1489.72,348.37,155.52,6.82,20.95,24.21,0.48,0.0
20180706:1330,1981.52,469.22,222.8,12.4,34.64,26.1,0.34,0.0
20180706:1430,2164.89,556.39,202.92,16.22,47.95,27.83,0.9,0.0
20180706:1530,2316.01,582.91,235.92,20.41,60.19,29.15,1.24,0.0
20180706:1630,2190.07,491.51,279.42,21.47,69.32,30.52,1.52,0.0
20180706:1730,2136.33,456.86,292.87,21.15,70.3,31.74,2.0,0.0
20180706:1830,1336.14,211.4,248.34,12.62,62.25,32.62,2.28,0.0
20180706:1930,1372.45,218.28,255.84,11.87,50.36,32.14,1.79,0.0
20180706:2030,994.07,173.47,171.25,7.65,37.18,32.29,1.52,0.0
20180706:2130,701.59,132.09,115.11,4.6,23.53,31.79,1.31,0.0
20180706:2230,219.37,42.92,46.16,1.48,9.72,31.11,1.03,0.0
20180706:2330,0.0,0.0,0.0,0.0,-4.1,29.47,0.76,0.0
20180707:0030,0.0,0.0,0.0,0.0,0.0,28.98,0.34,0.0
20180707:0130,0.0,0.0,0.0,0.0,0.0,27.84,0.76,0.0
20180707:0230,0.0,0.0,0.0,0.0,0.0,26.35,0.9,0.0
20180707:0330,0.0,0.0,0.0,0.0,0.0,24.47,1.38,0.0
20180707:0430,0.0,0.0,0.0,0.0,0.0,24.47,0.97,0.0
20180707:0530,0.0,0.0,0.0,0.0,0.0,24.98,0.76,0.0
20180707:0630,0.0,0.0,0.0,0.0,0.0,24.73,0.41,0.0
20180707:0730,0.0,0.0,0.0,0.0,0.0,23.79,0.62,0.0
20180707:0830,0.0,0.0,0.0,0.0,0.0,23.09,0.55,0.0
20180707:0930,0.0,0.0,0.0,0.0,0.0,22.42,0.28,0.0
20180707:1030,0.0,0.0,0.0,0.0,0.0,21.88,0.41,0.0
20180707:1130,141.22,39.45,20.61,0.7,7.08,21.46,0.62,0.0
20180707:1230,498.27,72.6,100.25,3.6,20.92,21.12,0.55,0.0
20180707:1330,1405.98,277.48,189.25,9.18,34.63,22.35,0.83,0.0
20180707:1430,1253.83,237.3,179.03,9.81,47.95,23.67,0.97,0.0
20180707:1530,1894.2,392.76,247.09,16.4,60.22,25.18,1.45,0.0
20180707:1630,1544.16,230.41,289.24,15.0,69.4,26.95,1.86,0.0
20180707:1730,1728.23,285.86,298.05,16.82,70.41,27.68,2.21,0.0
20180707:1830,1964.46,408.98,261.18,17.52,62.35,28.48,2.28,0.0
20180707:1930,1708.71,351.85,239.68,13.84,50.43,30.69,1.45,0.0
20180707:2030,1771.69,388.51,227.88,11.97,37.24,30.72,1.45,0.0
20180707:2130,806.46,131.89,148.43,5.48,23.58,30.44,1.52,0.0
20180707:2230,294.18,52.23,60.87,1.87,9.75,29.1,0.83,0.0
20180707:2330,0.0,0.0,0.0,0.0,-4.07,27.67,0.97,0.0
20180708:0030,0.0,0.0,0.0,0.0,0.0,26.13,0.69,0.0
20180708:0130,0.0,0.0,0.0,0.0,0.0,25.46,0.69,0.0
20180708:0230,0.0,0.0,0.0,0.0,0.0,25.4,0.55,0.0
20180708:0330,0.0,0.0,0.0,0.0,0.0,25.23,0.14,0.0
20180708:0430,0.0,0.0,0.0,0.0,0.0,25.02,0.14,0.0
20180708:0530,0.0,0.0,0.0,0.0,0.0,24.88,0.07,0.0
20180708:0630,0.0,0.0,0.0,0.0,0.0,24.73,0.07,0.0
20180708:0730,0.0,0.0,0.0,0.0,0.0,23.8,0.62,0.0
20180708:0830,0.0,0.0,0.0,0.0,0.0,23.65,0.55,0.0
20180708:0930,0.0,0.0,0.0,0.0,0.0,23.52,0.48,0.0
20180708:1030,0.0,0.0,0.0,0.0,0.0,23.31,0.21,0.0
20180708:1130,625.89,169.3,46.38,1.44,7.04,23.25,0.34,0.0
20180708:1230,1506.54,399.3,110.65,6.38,20.89,23.5,0.07,0.0
20180708:1330,2009.28,538.78,155.03,11.86,34.61,25.34,0.62,0.0
20180708:1430,2206.01,608.32,158.99,16.14,47.95,27.01,1.1,0.0
20180708:1530,1835.8,432.91,195.06,15.9,60.26,28.61,1.52,0.0
20180708:1630,2091.24,587.54,132.92,20.03,69.48,29.58,1.79,0.0
20180708:1730,1830.06,451.7,175.49,17.74,70.53,30.87,2.07,0.0
20180708:1830,1831.21,434.73,196.02,16.35,62.44,31.59,2.21,0.0
20180708:1930,2207.78,547.03,234.5,17.38,50.51,32.57,2.07,0.0
20180708:2030,1986.95,538.46,161.93,12.61,37.3,33.24,1.93,0.0
20180708:2130,1493.22,394.13,126.37,7.2,23.63,33.05,1.59,0.0
20180708:2230,750.29,203.78,61.31,2.21,9.79,32.09,0.9,0.0
20180708:2330,0.0,0.0,0.0,0.0,-4.04,30.26,0.76,0.0
20180709:0030,0.0,0.0,0.0,0.0,0.0,28.69,0.83,0.0
20180709:0130,0.0,0.0,0.0,0.0,0.0,27.72,0.83,0.0
20180709:0230,0.0,0.0,0.0,0.0,0.0,27.23,0.62,0.0
20180709:0330,0.0,0.0,0.0,0.0,0.0,26.13,0.97,0.0
20180709:0430,0.0,0.0,0.0,0.0,0.0,25.93,0.9,0.0
20180709:0530,0.0,0.0,0.0,0.0,0.0,25.9,0.76,0.0
20180709:0630,0.0,0.0,0.0,0.0,0.0,25.71,0.62,0.0
20180709:0730,0.0,0.0,0.0,0.0,0.0,25.19,0.76,0.0
20180709:0830,0.0,0.0,0.0,0.0,0.0,24.95,0.21,0.0
20180709:0930,0.0,0.0,0.0,0.0,0.0,24.86,0.0,0.0
20180709:1030,0.0,0.0,0.0,0.0,0.0,24.83,0.14,0.0
20180709:1130,223.26,54.07,34.08,1.04,7.0,24.71,0.28,0.0
