Latitude (decimal degrees):	4.865
Longitude (decimal degrees):	-69.324
Elevation (m):	121
Radiation database:	PVGIS-ERA5


Slope: 44 deg. (optimum)
Azimuth: - deg. 
Nominal power of the PV system (c-Si) (kWp):	3.9
System losses (%):	16.0
time,P,Gb(i),Gd(i),Gr(i),H_sun,T2m,WS10m,Int
20200617:1430,2048.24,482.42,221.98,17.24,54.03,26.43,1.1,0.0
20200617:1530,2104.02,490.44,241.07,20.38,65.27,27.71,0.97,0.0
20200617:1630,1182.34,138.65,264.06,12.61,71.39,28.95,1.24,0.0
20200617:1730,1937.05,514.35,160.01,19.24,67.64,28.65,0.48,0.0
20200617:1830,1953.8,507.64,165.97,16.96,57.27,29.32,1.45,0.0
20200617:1930,1648.22,400.63,155.26,12.11,44.63,28.64,2.34,0.0
20200617:2030,1449.72,330.58,157.07,8.88,31.22,27.66,2.14,0.0
20200617:2130,673.94,159.11,72.76,3.33,17.52,26.97,1.93,0.0
20200617:2230,505.0,153.35,25.99,0.79,3.76,26.32,1.03,0.0
20200617:2330,0.0,0.0,0.0,0.0,0.0,25.2,1.1,0.0
20200618:0030,0.0,0.0,0.0,0.0,0.0,24.72,1.1,0.0
20200618:0130,0.0,0.0,0.0,0.0,0.0,24.4,1.1,0.0
20200618:0230,0.0,0.0,0.0,0.0,0.0,24.04,0.97,0.0
20200618:0330,0.0,0.0,0.0,0.0,0.0,23.85,1.31,0.0
20200618:0430,0.0,0.0,0.0,0.0,0.0,23.69,1.38,0.0
20200618:0530,0.0,0.0,0.0,0.0,0.0,23.55,1.24,0.0
20200618:0630,0.0,0.0,0.0,0.0,0.0,23.45,1.1,0.0
20200618:0730,0.0,0.0,0.0,0.0,0.0,23.45,1.17,0.0
20200618:0830,0.0,0.0,0.0,0.0,0.0,23.31,1.31,0.0
20200618:0930,0.0,0.0,0.0,0.0,0.0,23.31,1.31,0.0
20200618:1030,0.0,0.0,4.34,0.16,0.05,23.23,0.9,0.0
20200618:1130,266.0,62.69,38.07,1.57,13.8,23.16,0.48,0.0
20200618:1230,218.1,40.41,45.15,1.99,27.53,24.1,0.28,0.0
20200618:1330,168.59,0.0,69.98,2.33,41.05,24.08,0.34,0.0
20200618:1430,150.03,0.0,63.9,2.13,53.97,24.55,0.48,0.0
20200618:1530,449.06,9.44,150.51,5.26,65.22,24.2,0.62,0.0
20200618:1630,441.02,47.96,108.54,5.0,71.35,24.73,0.62,0.0
20200618:1730,809.15,88.96,184.78,8.5,67.65,24.82,0.69,0.0
20200618:1830,101.6,0.0,47.58,1.58,57.29,25.76,0.41,0.0
20200618:1930,182.07,6.47,67.84,2.38,44.67,24.1,0.21,0.0
20200618:2030,233.04,15.4,75.37,2.7,31.26,24.15,0.9,0.0
20200618:2130,149.53,10.23,53.29,1.83,17.57,24.37,1.03,0.0
20200618:2230,51.78,14.59,14.65,0.48,3.81,24.24,0.48,0.0
20200618:2330,0.0,0.0,0.0,0.0,0.0,23.98,1.03,0.0
20200619:0030,0.0,0.0,0.0,0.0,0.0,23.82,0.97,0.0
20200619:0130,0.0,0.0,0.0,0.0,0.0,23.64,1.03,0.0
20200619:0230,0.0,0.0,0.0,0.0,0.0,23.52,1.03,0.0
20200619:0330,0.0,0.0,0.0,0.0,0.0,23.49,1.1,0.0
20200619:0430,0.0,0.0,0.0,0.0,0.0,23.49,0.97,0.0
20200619:0530,0.0,0.0,0.0,0.0,0.0,23.4,0.9,0.0
20200619:0630,0.0,0.0,0.0,0.0,0.0,23.32,0.83,0.0
20200619:0730,0.0,0.0,0.0,0.0,0.0,23.06,1.03,0.0
20200619:0830,0.0,0.0,0.0,0.0,0.0,22.88,1.17,0.0
20200619:0930,0.0,0.0,0.0,0.0,0.0,22.82,1.24,0.0
20200619:1030,1.23,0.0,6.48,0.24,0.01,22.68,1.31,0.0
20200619:1130,347.35,49.12,77.39,2.63,13.75,22.68,1.17,0.0
20200619:1230,892.04,160.22,136.49,5.98,27.48,23.55,2.21,0.0
20200619:1330,1477.78,267.94,223.42,11.2,41.0,24.56,1.79,0.0
20200619:1430,1093.52,185.98,179.42,9.79,53.92,25.97,1.52,0.0
20200619:1530,1387.27,190.9,275.99,13.84,65.17,26.5,1.31,0.0
20200619:1630,1619.43,233.34,319.64,16.96,71.33,27.12,0.83,0.0
20200619:1730,2145.1,529.78,219.45,21.38,67.66,27.9,0.83,0.0
20200619:1830,2051.24,535.33,180.95,18.02,57.33,28.69,0.83,0.0
20200619:1930,1637.17,389.49,168.63,12.27,44.71,29.12,1.59,0.0
20200619:2030,1866.25,530.7,110.73,10.46,31.31,28.19,1.31,0.0
20200619:2130,1303.57,349.52,94.95,5.19,17.62,28.21,1.03,0.0
20200619:2230,636.98,195.08,28.38,0.88,3.86,27.66,0.69,0.0
20200619:2330,0.0,0.0,0.0,0.0,0.0,26.87,1.03,0.0
20200620:0030,0.0,0.0,0.0,0.0,0.0,26.13,1.45,0.0
20200620:0130,0.0,0.0,0.0,0.0,0.0,25.45,1.59,0.0
20200620:0230,0.0,0.0,0.0,0.0,0.0,24.98,1.52,0.0
20200620:0330,0.0,0.0,0.0,0.0,0.0,24.84,1.38,0.0
20200620:0430,0.0,0.0,0.0,0.0,0.0,24.64,1.38,0.0
20200620:0530,0.0,0.0,0.0,0.0,0.0,24.34,1.17,0.0
20200620:0630,0.0,0.0,0.0,0.0,0.0,23.83,0.83,0.0
20200620:0730,0.0,0.0,0.0,0.0,0.0,23.81,0.97,0.0
20200620:0830,0.0,0.0,0.0,0.0,0.0,23.68,0.9,0.0
20200620:0930,0.0,0.0,0.0,0.0,0.0,23.34,1.17,0.0
20200620:1030,0.0,0.0,0.0,0.0,-0.04,23.25,1.31,0.0
20200620:1130,238.93,50.7,41.45,1.6,13.7,23.38,1.17,0.0
20200620:1230,988.64,211.07,118.76,6.02,27.43,24.02,1.1,0.0
20200620:1330,807.27,124.17,148.11,6.83,40.95,25.14,1.52,0.0
20200620:1430,270.46,0.0,103.3,3.44,53.87,24.99,2.0,0.0
20200620:1530,505.51,28.1,148.96,5.68,65.13,24.38,1.31,0.0
20200620:1630,764.3,98.93,158.87,8.11,71.31,24.74,1.24,0.0
20200620:1730,1270.62,201.08,220.78,12.61,67.68,25.09,1.59,0.0
20200620:1830,1652.3,310.25,242.49,14.69,57.36,26.19,2.07,0.0
20200620:1930,1495.26,348.44,155.92,11.21,44.75,27.44,1.38,0.0
20200620:2030,1273.93,298.49,130.29,7.84,31.35,26.97,1.31,0.0
20200620:2130,390.74,72.92,69.47,2.7,17.66,26.85,0.97,0.0
20200620:2230,8.28,0.55,10.19,0.34,3.91,26.18,0.76,0.0
20200620:2330,0.0,0.0,0.0,0.0,0.0,25.11,1.17,0.0
20200621:0030,0.0,0.0,0.0,0.0,0.0,24.58,1.17,0.0
20200621:0130,0.0,0.0,0.0,0.0,0.0,24.21,0.62,0.0
20200621:0230,0.0,0.0,0.0,0.0,0.0,24.08,0.41,0.0
20200621:0330,0.0,0.0,0.0,0.0,0.0,24.05,0.07,0.0
20200621:0430,0.0,0.0,0.0,0.0,0.0,23.86,0.21,0.0
20200621:0530,0.0,0.0,0.0,0.0,0.0,23.38,0.48,0.0
20200621:0630,0.0,0.0,0.0,0.0,0.0,23.27,0.41,0.0
20200621:0730,0.0,0.0,0.0,0.0,0.0,22.73,1.03,0.0
20200621:0830,0.0,0.0,0.0,0.0,0.0,22.52,0.97,0.0
20200621:0930,0.0,0.0,0.0,0.0,0.0,22.54,0.69,0.0
20200621:1030,0.0,0.0,0.0,0.0,-0.09,22.38,0.55,0.0
20200621:1130,848.27,211.29,73.15,3.16,13.66,22.29,0.48,0.0
20200621:1230,1061.44,252.96,102.83,6.07,27.38,23.98,0.21,0.0
20200621:1330,1139.29,245.53,135.18,8.39,40.9,24.42,0.48,0.0
20200621:1430,1212.06,227.76,177.62,10.59,53.82,25.59,0.97,0.0
20200621:1530,836.49,171.83,108.74,8.12,65.09,26.13,1.45,0.0
20200621:1630,1190.11,195.8,200.45,12.18,71.3,26.14,1.72,0.0
20200621:1730,940.36,163.2,152.04,9.45,67.7,26.74,1.72,0.0
20200621:1830,196.81,1.8,77.97,2.64,57.4,26.08,1.52,0.0
20200621:1930,143.76,0.0,61.71,2.06,44.8,24.55,1.59,0.0
20200621:2030,149.76,0.0,63.64,2.12,31.4,24.15,1.38,0.0
20200621:2130,368.83,70.58,63.17,2.51,17.71,24.0,0.69,0.0
20200621:2230,189.73,65.5,11.33,0.43,3.96,24.18,0.69,0.0
20200621:2330,0.0,0.0,0.0,0.0,0.0,23.84,0.97,0.0
20200622:0030,0.0,0.0,0.0,0.0,0.0,23.44,0.55,0.0
20200622:0130,0.0,0.0,0.0,0.0,0.0,23.41,0.21,0.0
20200622:0230,0.0,0.0,0.0,0.0,0.0,23.3,0.14,0.0
20200622:0330,0.0,0.0,0.0,0.0,0.0,23.06,0.34,0.0
20200622:0430,0.0,0.0,0.0,0.0,0.0,23.05,0.14,0.0
20200622:0530,0.0,0.0,0.0,0.0,0.0,22.64,0.28,0.0
20200622:0630,0.0,0.0,0.0,0.0,0.0,22.6,0.14,0.0
20200622:0730,0.0,0.0,0.0,0.0,0.0,22.66,1.1,0.0
20200622:0830,0.0,0.0,0.0,0.0,0.0,22.6,0.97,0.0
20200622:0930,0.0,0.0,0.0,0.0,0.0,22.56,0.69,0.0
20200622:1030,0.0,0.0,0.0,0.0,-0.14,22.49,0.69,0.0
20200622:1130,169.32,36.76,32.66,1.27,13.61,22.67,0.76,0.0
20200622:1230,558.25,90.26,102.23,4.29,27.34,23.41,1.1,0.0
20200622:1330,821.9,112.66,164.09,7.13,40.85,24.15,1.03,0.0
20200622:1430,1034.42,126.81,220.96,9.85,53.78,25.27,0.9,0.0
20200622:1530,1416.68,261.46,216.14,13.75,65.06,26.03,0.62,0.0
20200622:1630,1137.6,139.39,245.72,12.04,71.3,27.0,0.76,0.0
20200622:1730,1205.59,189.41,217.06,12.19,67.73,27.09,0.97,0.0
20200622:1830,1977.36,439.41,240.77,17.5,57.45,27.28,1.17,0.0
20200622:1930,1399.67,258.56,213.45,11.25,44.84,27.93,1.86,0.0
20200622:2030,920.61,162.6,149.48,6.72,31.45,27.37,1.66,0.0
20200622:2130,734.81,166.51,85.94,3.72,17.76,27.24,1.38,0.0
20200622:2230,342.65,100.08,27.36,0.79,4.01,26.57,1.17,0.0
20200622:2330,0.0,0.0,0.0,0.0,0.0,25.96,0.76,0.0
20200623:0030,0.0,0.0,0.0,0.0,0.0,25.39,0.83,0.0
20200623:0130,0.0,0.0,0.0,0.0,0.0,24.43,1.31,0.0
20200623:0230,0.0,0.0,0.0,0.0,0.0,24.0,1.31,0.0
20200623:0330,0.0,0.0,0.0,0.0,0.0,23.76,1.38,0.0
20200623:0430,0.0,0.0,0.0,0.0,0.0,23.46,1.17,0.0
20200623:0530,0.0,0.0,0.0,0.0,0.0,23.2,1.24,0.0
20200623:0630,0.0,0.0,0.0,0.0,0.0,23.1,1.24,0.0
20200623:0730,0.0,0.0,0.0,0.0,0.0,23.42,1.52,0.0
20200623:0830,0.0,0.0,0.0,0.0,0.0,23.35,1.66,0.0
20200623:0930,0.0,0.0,0.0,0.0,0.0,23.24,1.66,0.0
20200623:1030,0.0,0.0,0.0,0.0,-0.19,22.98,1.59,0.0
20200623:1130,908.72,213.09,90.19,3.49,13.56,22.94,1.45,0.0
20200623:1230,1519.36,339.36,161.98,8.41,27.29,23.89,2.48,0.0
20200623:1330,1530.57,308.08,200.41,11.16,40.81,25.09,2.14,0.0
20200623:1430,1788.29,363.1,234.8,15.04,53.74,25.93,2.34,0.0
20200623:1530,1422.81,241.79,232.62,13.75,65.03,26.85,2.28,0.0
20200623:1630,1477.55,227.2,266.93,15.14,71.3,27.14,2.28,0.0
20200623:1730,1682.45,285.82,280.89,16.7,67.77,27.75,2.28,0.0
20200623:1830,1569.49,296.84,231.76,14.1,57.49,28.3,2.28,0.0
20200623:1930,989.26,170.86,162.7,8.3,44.89,28.1,2.34,0.0
20200623:2030,597.91,86.59,120.08,4.98,31.5,26.53,2.9,0.0
20200623:2130,216.33,36.87,48.93,1.87,17.81,26.1,1.52,0.0
20200623:2230,37.31,7.94,15.75,0.52,4.05,25.57,1.17,0.0
20200623:2330,0.0,0.0,0.0,0.0,0.0,25.18,1.1,0.0
20200624:0030,0.0,0.0,0.0,0.0,0.0,24.6,0.97,0.0
20200624:0130,0.0,0.0,0.0,0.0,0.0,24.1,0.97,0.0
20200624:0230,0.0,0.0,0.0,0.0,0.0,23.73,1.1,0.0
20200624:0330,0.0,0.0,0.0,0.0,0.0,23.44,1.03,0.0
20200624:0430,0.0,0.0,0.0,0.0,0.0,23.25,0.83,0.0
20200624:0530,0.0,0.0,0.0,0.0,0.0,23.1,0.76,0.0
20200624:0630,0.0,0.0,0.0,0.0,0.0,22.94,0.62,0.0
20200624:0730,0.0,0.0,0.0,0.0,0.0,23.09,1.03,0.0
20200624:0830,0.0,0.0,0.0,0.0,0.0,22.81,0.9,0.0
20200624:0930,0.0,0.0,0.0,0.0,0.0,22.66,0.62,0.0
20200624:1030,0.0,0.0,0.0,0.0,-0.23,22.39,0.41,0.0
20200624:1130,1063.99,265.93,89.04,3.72,13.51,22.21,0.41,0.0
20200624:1230,1616.58,424.07,125.85,8.53,27.24,24.57,0.21,0.0
20200624:1330,2170.21,598.04,159.73,14.86,40.77,26.07,0.62,0.0
20200624:1430,2486.25,728.75,146.25,20.57,53.7,27.58,1.38,0.0
20200624:1530,2427.08,699.54,143.9,23.12,65.01,28.98,2.14,0.0
20200624:1630,1868.75,425.52,208.22,18.97,71.31,29.71,2.62,0.0
20200624:1730,1528.76,276.46,237.39,15.13,67.81,29.78,3.24,0.0
20200624:1830,1728.69,372.29,210.14,15.15,57.54,29.3,3.03,0.0
20200624:1930,1307.31,280.83,159.99,10.14,44.94,28.54,1.79,0.0
20200624:2030,1498.88,362.07,144.91,9.04,31.55,28.27,1.86,0.0
20200624:2130,703.59,157.99,85.48,3.67,17.86,28.25,1.45,0.0
20200624:2230,195.43,56.55,23.21,0.7,4.1,27.22,1.17,0.0
20200624:2330,0.0,0.0,0.0,0.0,0.0,26.56,1.45,0.0
20200625:0030,0.0,0.0,0.0,0.0,0.0,25.91,1.52,0.0
20200625:0130,0.0,0.0,0.0,0.0,0.0,25.4,1.52,0.0
20200625:0230,0.0,0.0,0.0,0.0,0.0,25.09,1.24,0.0
20200625:0330,0.0,0.0,0.0,0.0,0.0,24.86,1.24,0.0
20200625:0430,0.0,0.0,0.0,0.0,0.0,24.55,1.17,0.0
20200625:0530,0.0,0.0,0.0,0.0,0.0,24.38,1.03,0.0
20200625:0630,0.0,0.0,0.0,0.0,0.0,24.15,0.9,0.0
20200625:0730,0.0,0.0,0.0,0.0,0.0,24.22,1.52,0.0
20200625:0830,0.0,0.0,0.0,0.0,0.0,23.91,1.45,0.0
20200625:0930,0.0,0.0,0.0,0.0,0.0,23.39,1.45,0.0
20200625:1030,0.0,0.0,0.0,0.0,-0.28,23.21,1.45,0.0
20200625:1130,141.6,16.54,44.01,1.52,13.46,23.14,0.9,0.0
20200625:1230,339.84,26.05,98.87,3.54,27.2,23.91,0.48,0.0
20200625:1330,817.05,76.66,199.59,7.7,40.72,24.42,1.1,0.0
20200625:1430,795.8,73.0,196.62,8.0,53.67,25.48,1.66,0.0
20200625:1530,793.48,21.65,248.99,8.82,64.99,26.02,1.79,0.0
20200625:1630,1092.67,118.41,246.34,11.47,71.33,25.94,2.14,0.0
20200625:1730,990.3,57.26,276.57,10.67,67.85,26.6,2.28,0.0
20200625:1830,733.31,43.51,206.86,7.82,57.59,26.34,2.48,0.0
20200625:1930,1254.48,230.23,190.4,10.13,45.0,27.01,1.79,0.0
20200625:2030,1394.82,321.26,149.7,8.64,31.6,27.56,1.52,0.0
20200625:2130,1143.84,277.99,109.0,5.0,17.91,27.21,1.38,0.0
20200625:2230,605.84,177.71,34.54,0.98,4.15,26.62,0.83,0.0
20200625:2330,0.0,0.0,0.0,0.0,0.0,26.09,0.55,0.0
20200626:0030,0.0,0.0,0.0,0.0,0.0,25.42,0.34,0.0
20200626:0130,0.0,0.0,0.0,0.0,0.0,24.94,0.55,0.0
20200626:0230,0.0,0.0,0.0,0.0,0.0,24.77,0.28,0.0
20200626:0330,0.0,0.0,0.0,0.0,0.0,24.29,0.34,0.0
20200626:0430,0.0,0.0,0.0,0.0,0.0,23.95,0.48,0.0
20200626:0530,0.0,0.0,0.0,0.0,0.0,23.74,0.76,0.0
20200626:0630,0.0,0.0,0.0,0.0,0.0,23.51,1.17,0.0
20200626:0730,0.0,0.0,0.0,0.0,0.0,23.95,1.93,0.0
20200626:0830,0.0,0.0,0.0,0.0,0.0,23.8,2.07,0.0
20200626:0930,0.0,0.0,0.0,0.0,0.0,23.5,1.86,0.0
20200626:1030,0.0,0.0,0.0,0.0,-0.33,23.34,1.72,0.0
20200626:1130,942.52,235.04,78.16,3.34,13.42,22.9,1.79,0.0
20200626:1230,1571.69,414.74,106.42,7.99,27.15,24.06,1.79,0.0
20200626:1330,1914.91,474.07,165.75,12.91,40.69,25.38,2.48,0.0
20200626:1430,1740.51,373.92,202.05,14.33,53.64,26.6,3.66,0.0
20200626:1530,2307.73,610.62,172.61,21.53,64.98,27.51,2.9,0.0
20200626:1630,2172.36,492.12,249.69,22.12,71.35,28.64,2.62,0.0
20200626:1730,1304.92,280.47,158.07,12.83,67.9,29.8,2.41,0.0
20200626:1830,1228.92,216.26,199.19,11.36,57.65,28.58,1.52,0.0
20200626:1930,737.35,91.06,163.09,6.95,45.05,28.69,1.86,0.0
20200626:2030,986.72,194.18,142.07,6.9,31.65,27.95,0.83,0.0
20200626:2130,355.43,50.85,81.19,2.93,17.96,27.72,0.34,0.0
20200626:2230,186.96,56.41,20.44,0.63,4.19,26.62,0.14,0.0
20200626:2330,0.0,0.0,0.0,0.0,0.0,25.15,1.24,0.0
20200627:0030,0.0,0.0,0.0,0.0,0.0,24.48,0.55,0.0
20200627:0130,0.0,0.0,0.0,0.0,0.0,24.26,0.34,0.0
20200627:0230,0.0,0.0,0.0,0.0,0.0,24.03,0.41,0.0
20200627:0330,0.0,0.0,0.0,0.0,0.0,23.51,0.97,0.0
20200627:0430,0.0,0.0,0.0,0.0,0.0,23.18,0.69,0.0
20200627:0530,0.0,0.0,0.0,0.0,0.0,23.04,0.21,0.0
20200627:0630,0.0,0.0,0.0,0.0,0.0,22.86,0.41,0.0
20200627:0730,0.0,0.0,0.0,0.0,0.0,22.92,0.41,0.0
20200627:0830,0.0,0.0,0.0,0.0,0.0,22.88,0.62,0.0
20200627:0930,0.0,0.0,0.0,0.0,0.0,22.72,0.76,0.0
20200627:1030,0.0,0.0,0.0,0.0,-0.38,22.63,0.76,0.0
20200627:1130,75.27,2.38,35.3,1.19,13.37,22.6,0.55,0.0
20200627:1230,306.27,9.36,104.73,3.57,27.11,23.03,0.28,0.0
20200627:1330,688.15,34.1,201.15,7.16,40.65,23.65,0.69,0.0
20200627:1430,977.71,86.35,242.18,9.72,53.61,24.49,0.97,0.0
20200627:1530,1022.56,70.34,273.12,10.79,64.97,25.27,1.52,0.0
20200627:1630,1563.64,187.04,339.05,16.31,71.38,26.02,1.59,0.0
20200627:1730,1514.24,170.83,341.62,15.65,67.96,27.32,1.66,0.0
20200627:1830,1348.92,149.51,306.74,13.24,57.71,28.03,1.93,0.0
20200627:1930,1119.85,114.83,268.82,10.63,45.11,27.7,0.41,0.0
20200627:2030,710.75,64.46,182.5,6.67,31.7,27.75,0.62,0.0
20200627:2130,338.88,40.14,86.05,3.03,18.0,27.05,0.97,0.0
20200627:2230,147.03,48.24,14.89,0.5,4.24,25.95,1.1,0.0
20200627:2330,0.0,0.0,0.0,0.0,0.0,24.46,1.31,0.0
20200628:0030,0.0,0.0,0.0,0.0,0.0,23.92,0.69,0.0
20200628:0130,0.0,0.0,0.0,0.0,0.0,23.69,0.34,0.0
20200628:0230,0.0,0.0,0.0,0.0,0.0,23.58,0.83,0.0
20200628:0330,0.0,0.0,0.0,0.0,0.0,23.34,1.03,0.0
20200628:0430,0.0,0.0,0.0,0.0,0.0,23.15,1.03,0.0
20200628:0530,0.0,0.0,0.0,0.0,0.0,22.98,0.34,0.0
20200628:0630,0.0,0.0,0.0,0.0,0.0,22.89,0.76,0.0
