Latitude (decimal degrees):	0.724
Longitude (decimal degrees):	-74.136
Elevation (m):	231
Radiation database:	PVGIS-ERA5


Slope: 43 deg. (optimum)
Azimuth: - deg. 
Nominal power of the PV system (c-Si) (kWp):	3.9
System losses (%):	16.0
time,P,Gb(i),Gd(i),Gr(i),H_sun,T2m,WS10m,Int
20200427:1030,0.0,0.0,0.0,0.0,-5.73,24.01,1.17,0.0
20200427:1130,429.16,116.72,35.93,1.35,8.83,23.57,1.24,0.0
20200427:1230,429.54,71.97,80.85,3.17,23.37,23.7,0.55,0.0
20200427:1330,888.7,170.85,127.13,6.45,37.8,24.17,0.83,0.0
20200427:1430,735.62,98.01,151.88,6.73,51.97,24.69,0.9,0.0
20200427:1530,868.1,92.1,200.94,8.62,65.36,24.77,0.83,0.0
20200427:1630,965.7,60.39,266.71,10.2,75.56,25.12,0.62,0.0
20200427:1730,1004.2,75.66,264.28,10.51,74.18,25.63,0.76,0.0
20200427:1830,1243.78,200.35,217.37,11.54,62.94,25.69,0.83,0.0
20200427:1930,916.65,142.5,168.91,7.94,49.32,26.28,0.41,0.0
20200427:2030,1071.92,211.72,149.89,7.4,35.08,26.05,0.76,0.0
20200427:2130,994.72,245.97,90.66,4.64,20.62,26.2,0.76,0.0
20200427:2230,623.05,167.91,48.92,1.34,6.08,25.46,0.69,0.0
20200427:2330,0.0,0.0,0.0,0.0,0.0,25.02,1.03,0.0
20200428:0030,0.0,0.0,0.0,0.0,0.0,24.53,1.1,0.0
20200428:0130,0.0,0.0,0.0,0.0,0.0,24.05,1.1,0.0
20200428:0230,0.0,0.0,0.0,0.0,0.0,23.74,0.97,0.0
20200428:0330,0.0,0.0,0.0,0.0,0.0,23.62,0.9,0.0
20200428:0430,0.0,0.0,0.0,0.0,0.0,23.52,0.83,0.0
20200428:0530,0.0,0.0,0.0,0.0,0.0,23.36,0.76,0.0
20200428:0630,0.0,0.0,0.0,0.0,0.0,23.24,0.62,0.0
20200428:0730,0.0,0.0,0.0,0.0,0.0,23.28,0.83,0.0
20200428:0830,0.0,0.0,0.0,0.0,0.0,23.14,0.9,0.0
20200428:0930,0.0,0.0,0.0,0.0,0.0,23.02,0.97,0.0
20200428:1030,0.0,0.0,0.0,0.0,-5.68,22.86,0.9,0.0
20200428:1130,740.82,198.05,52.71,1.91,8.87,22.79,0.9,0.0
20200428:1230,1304.88,333.22,99.42,6.04,23.38,23.81,1.45,0.0
20200428:1330,1643.87,349.81,205.26,11.03,37.79,25.28,1.1,0.0
20200428:1430,1699.12,347.28,233.24,13.83,51.91,26.61,0.76,0.0
20200428:1530,953.91,82.98,243.29,9.71,65.23,27.5,0.69,0.0
20200428:1630,1175.37,147.43,252.39,12.22,75.29,27.38,0.55,0.0
20200428:1730,1212.63,143.85,269.31,12.54,73.9,27.31,0.48,0.0
20200428:1830,2067.14,547.45,181.8,18.78,62.76,27.65,0.14,0.0
20200428:1930,1992.34,571.13,137.84,15.23,49.2,30.36,0.28,0.0
20200428:2030,1544.47,440.04,97.38,9.29,34.99,30.23,0.28,0.0
20200428:2130,1227.61,316.47,101.27,5.44,20.56,28.07,1.03,0.0
20200428:2230,579.62,176.6,26.13,1.03,6.03,26.16,1.1,0.0
20200428:2330,0.0,0.0,0.0,0.0,0.0,25.48,1.03,0.0
20200429:0030,0.0,0.0,0.0,0.0,0.0,25.07,0.55,0.0
20200429:0130,0.0,0.0,0.0,0.0,0.0,24.66,0.55,0.0
20200429:0230,0.0,0.0,0.0,0.0,0.0,24.46,0.83,0.0
20200429:0330,0.0,0.0,0.0,0.0,0.0,24.14,0.55,0.0
20200429:0430,0.0,0.0,0.0,0.0,0.0,24.29,0.14,0.0
20200429:0530,0.0,0.0,0.0,0.0,0.0,23.61,0.55,0.0
20200429:0630,0.0,0.0,0.0,0.0,0.0,23.44,0.41,0.0
20200429:0730,0.0,0.0,0.0,0.0,0.0,24.13,0.34,0.0
20200429:0830,0.0,0.0,0.0,0.0,0.0,24.07,0.14,0.0
20200429:0930,0.0,0.0,0.0,0.0,0.0,23.54,0.28,0.0
20200429:1030,0.0,0.0,0.0,0.0,-5.63,23.24,0.34,0.0
20200429:1130,556.33,127.57,65.67,1.97,8.89,22.85,0.34,0.0
20200429:1230,1245.32,271.99,148.24,6.54,23.39,23.95,0.07,0.0
20200429:1330,2096.56,582.02,156.93,13.31,37.77,25.95,0.07,0.0
20200429:1430,2161.12,618.35,152.76,17.14,51.85,27.94,0.07,0.0
20200429:1530,1991.53,557.36,146.56,18.6,65.1,29.21,0.14,0.0
20200429:1630,1861.67,447.91,202.64,19.38,75.02,29.92,0.55,0.0
20200429:1730,1459.3,264.66,236.24,14.87,73.62,30.29,1.1,0.0
20200429:1830,1997.73,531.61,161.87,17.82,62.58,28.12,0.76,0.0
20200429:1930,1549.36,356.39,178.62,12.13,49.08,29.63,0.62,0.0
20200429:2030,1231.11,245.03,178.1,8.55,34.91,29.46,0.69,0.0
20200429:2130,1078.08,230.6,140.89,5.62,20.5,28.71,0.34,0.0
20200429:2230,138.64,33.86,27.03,0.81,5.99,27.73,0.14,0.0
20200429:2330,0.0,0.0,0.0,0.0,0.0,26.76,0.97,0.0
20200430:0030,0.0,0.0,0.0,0.0,0.0,26.2,1.03,0.0
20200430:0130,0.0,0.0,0.0,0.0,0.0,25.82,0.97,0.0
20200430:0230,0.0,0.0,0.0,0.0,0.0,25.52,0.97,0.0
20200430:0330,0.0,0.0,0.0,0.0,0.0,25.19,1.1,0.0
20200430:0430,0.0,0.0,0.0,0.0,0.0,24.79,1.03,0.0
20200430:0530,0.0,0.0,0.0,0.0,0.0,24.59,0.76,0.0
20200430:0630,0.0,0.0,0.0,0.0,0.0,24.2,0.55,0.0
20200430:0730,0.0,0.0,0.0,0.0,0.0,24.31,0.97,0.0
20200430:0830,0.0,0.0,0.0,0.0,0.0,24.01,0.97,0.0
20200430:0930,0.0,0.0,0.0,0.0,0.0,23.79,0.76,0.0
20200430:1030,0.0,0.0,0.0,0.0,-5.58,23.55,0.69,0.0
20200430:1130,642.3,161.74,58.77,1.92,8.92,23.4,0.69,0.0
20200430:1230,1072.07,242.88,115.72,5.55,23.39,23.76,0.62,0.0
20200430:1330,806.46,115.84,157.23,6.53,37.74,24.36,0.62,0.0
20200430:1430,1038.85,120.9,229.52,9.49,51.79,24.84,0.48,0.0
20200430:1530,591.4,15.5,191.69,6.48,64.96,25.65,0.28,0.0
20200430:1630,697.97,61.73,178.64,7.46,74.76,25.58,0.14,0.0
20200430:1730,605.76,29.62,182.11,6.62,73.35,26.07,0.28,0.0
20200430:1830,1881.46,449.25,202.23,16.9,62.4,25.89,0.07,0.0
20200430:1930,1545.35,317.26,216.28,12.41,48.96,29.59,0.76,0.0
20200430:2030,660.47,100.15,127.71,5.32,34.82,27.02,1.72,0.0
20200430:2130,379.03,54.02,85.81,3.06,20.44,28.52,1.24,0.0
20200430:2230,132.75,36.99,21.4,0.67,5.95,26.29,1.1,0.0
20200430:2330,0.0,0.0,0.0,0.0,0.0,24.77,1.17,0.0
20200501:0030,0.0,0.0,0.0,0.0,0.0,24.35,1.24,0.0
20200501:0130,0.0,0.0,0.0,0.0,0.0,23.95,1.17,0.0
20200501:0230,0.0,0.0,0.0,0.0,0.0,23.78,1.1,0.0
20200501:0330,0.0,0.0,0.0,0.0,0.0,23.64,0.97,0.0
20200501:0430,0.0,0.0,0.0,0.0,0.0,23.5,0.55,0.0
20200501:0530,0.0,0.0,0.0,0.0,0.0,23.17,0.62,0.0
20200501:0630,0.0,0.0,0.0,0.0,0.0,23.21,0.14,0.0
20200501:0730,0.0,0.0,0.0,0.0,0.0,22.85,0.62,0.0
20200501:0830,0.0,0.0,0.0,0.0,0.0,23.08,0.0,0.0
20200501:0930,0.0,0.0,0.0,0.0,0.0,22.72,0.41,0.0
20200501:1030,0.0,0.0,0.0,0.0,-5.54,22.66,0.34,0.0
20200501:1130,396.16,89.99,52.25,1.64,8.94,22.46,0.34,0.0
20200501:1230,1048.62,213.57,137.94,5.83,23.39,23.7,0.55,0.0
20200501:1330,1010.32,175.84,163.46,7.53,37.72,24.17,0.41,0.0
20200501:1430,1840.49,415.08,218.02,14.7,51.72,25.32,0.28,0.0
20200501:1530,1359.28,146.39,318.25,13.46,64.83,26.67,0.34,0.0
20200501:1630,1915.64,366.4,296.87,19.67,74.49,26.63,0.48,0.0
20200501:1730,1501.19,216.64,298.6,15.35,73.07,27.78,0.48,0.0
20200501:1830,1245.9,159.93,265.63,12.0,62.23,27.63,0.48,0.0
20200501:1930,1189.92,195.82,205.78,9.94,48.84,26.22,0.76,0.0
20200501:2030,1312.5,303.04,141.15,8.35,34.74,26.84,0.76,0.0
20200501:2130,1041.93,247.5,106.48,4.96,20.38,26.71,0.62,0.0
20200501:2230,678.99,183.8,52.1,1.38,5.92,26.27,0.62,0.0
20200501:2330,0.0,0.0,0.0,0.0,0.0,25.51,0.14,0.0
20200502:0030,0.0,0.0,0.0,0.0,0.0,25.22,0.34,0.0
20200502:0130,0.0,0.0,0.0,0.0,0.0,25.03,0.69,0.0
20200502:0230,0.0,0.0,0.0,0.0,0.0,24.71,1.1,0.0
20200502:0330,0.0,0.0,0.0,0.0,0.0,24.38,0.97,0.0
20200502:0430,0.0,0.0,0.0,0.0,0.0,24.13,0.97,0.0
20200502:0530,0.0,0.0,0.0,0.0,0.0,23.83,1.03,0.0
20200502:0630,0.0,0.0,0.0,0.0,0.0,23.55,1.03,0.0
20200502:0730,0.0,0.0,0.0,0.0,0.0,23.89,1.03,0.0
20200502:0830,0.0,0.0,0.0,0.0,0.0,23.83,0.97,0.0
20200502:0930,0.0,0.0,0.0,0.0,0.0,23.73,0.62,0.0
20200502:1030,0.0,0.0,0.0,0.0,-5.5,23.41,0.69,0.0
20200502:1130,216.02,62.58,22.16,0.88,8.96,22.94,0.97,0.0
20200502:1230,292.98,30.93,79.06,2.77,23.39,23.76,0.41,0.0
20200502:1330,948.02,137.31,182.05,7.53,37.69,24.24,0.48,0.0
20200502:1430,678.72,112.96,119.71,6.04,51.65,25.58,0.41,0.0
20200502:1530,722.64,40.78,207.83,7.59,64.69,25.49,0.48,0.0
20200502:1630,1353.39,230.69,225.35,13.66,74.22,25.52,0.41,0.0
20200502:1730,1821.97,389.4,235.43,18.21,72.8,26.46,0.55,0.0
20200502:1830,1994.42,485.76,209.31,17.89,62.06,27.94,0.62,0.0
20200502:1930,2186.53,521.41,241.09,16.71,48.72,27.32,1.17,0.0
20200502:2030,1066.99,176.31,186.06,7.9,34.66,27.9,1.38,0.0
20200502:2130,1463.54,400.86,92.9,5.96,20.32,26.52,1.38,0.0
20200502:2230,813.0,235.88,42.08,1.35,5.88,26.33,1.52,0.0
20200502:2330,0.0,0.0,0.0,0.0,0.0,25.64,0.9,0.0
20200503:0030,0.0,0.0,0.0,0.0,0.0,25.23,0.9,0.0
20200503:0130,0.0,0.0,0.0,0.0,0.0,25.0,0.76,0.0
20200503:0230,0.0,0.0,0.0,0.0,0.0,24.43,1.31,0.0
20200503:0330,0.0,0.0,0.0,0.0,0.0,23.97,1.1,0.0
20200503:0430,0.0,0.0,0.0,0.0,0.0,23.63,1.1,0.0
20200503:0530,0.0,0.0,0.0,0.0,0.0,23.13,1.03,0.0
20200503:0630,0.0,0.0,0.0,0.0,0.0,22.96,1.1,0.0
20200503:0730,0.0,0.0,0.0,0.0,0.0,22.87,1.17,0.0
20200503:0830,0.0,0.0,0.0,0.0,0.0,22.77,1.17,0.0
20200503:0930,0.0,0.0,0.0,0.0,0.0,22.68,1.17,0.0
20200503:1030,0.0,0.0,0.0,0.0,-5.46,22.61,1.24,0.0
20200503:1130,85.89,16.76,24.64,0.82,8.98,22.55,1.38,0.0
20200503:1230,438.94,77.27,77.32,3.11,23.39,22.64,1.38,0.0
20200503:1330,1137.02,212.84,164.25,8.05,37.66,23.15,1.03,0.0
20200503:1430,512.78,38.71,140.47,5.22,51.58,24.05,1.31,0.0
20200503:1530,774.89,81.19,181.24,7.72,64.55,24.34,0.83,0.0
20200503:1630,1054.13,101.35,255.04,10.92,73.96,25.16,0.34,0.0
20200503:1730,699.74,27.46,213.76,7.55,72.54,25.25,0.48,0.0
20200503:1830,560.41,32.8,163.63,5.97,61.89,25.75,0.62,0.0
20200503:1930,400.32,25.11,120.14,4.29,48.61,25.41,0.28,0.0
20200503:2030,890.7,149.03,152.2,6.62,34.58,24.67,0.34,0.0
20200503:2130,708.21,162.98,78.89,3.66,20.27,24.48,0.34,0.0
20200503:2230,307.96,98.24,16.75,0.67,5.85,24.25,0.62,0.0
20200503:2330,0.0,0.0,0.0,0.0,0.0,23.9,0.9,0.0
20200504:0030,0.0,0.0,0.0,0.0,0.0,23.55,0.97,0.0
20200504:0130,0.0,0.0,0.0,0.0,0.0,23.33,0.97,0.0
20200504:0230,0.0,0.0,0.0,0.0,0.0,23.24,1.03,0.0
20200504:0330,0.0,0.0,0.0,0.0,0.0,23.09,1.03,0.0
20200504:0430,0.0,0.0,0.0,0.0,0.0,22.84,1.03,0.0
20200504:0530,0.0,0.0,0.0,0.0,0.0,22.65,1.03,0.0
20200504:0630,0.0,0.0,0.0,0.0,0.0,22.55,0.97,0.0
20200504:0730,0.0,0.0,0.0,0.0,0.0,22.38,0.97,0.0
20200504:0830,0.0,0.0,0.0,0.0,0.0,22.26,0.97,0.0
20200504:0930,0.0,0.0,0.0,0.0,0.0,22.19,0.97,0.0
20200504:1030,0.0,0.0,0.0,0.0,-5.42,22.27,0.9,0.0
20200504:1130,347.04,82.66,43.66,1.44,9.0,22.29,0.97,0.0
20200504:1230,1381.92,321.64,133.35,6.64,23.38,22.83,2.0,0.0
20200504:1330,1226.3,225.45,180.8,8.67,37.62,24.31,1.93,0.0
20200504:1430,1333.1,195.88,248.25,11.38,51.51,25.39,2.0,0.0
20200504:1530,2108.61,528.62,186.6,18.8,64.4,26.66,2.07,0.0
20200504:1630,2077.27,540.21,174.16,20.94,73.7,28.0,1.38,0.0
20200504:1730,1370.79,285.58,179.93,13.61,72.28,29.18,1.1,0.0
20200504:1830,2065.68,510.22,213.51,18.51,61.72,29.57,1.03,0.0
20200504:1930,1893.35,408.67,248.73,14.83,48.5,29.64,1.38,0.0
20200504:2030,1829.52,512.16,118.23,10.7,34.5,29.5,1.52,0.0
20200504:2130,1593.48,446.34,98.34,6.44,20.22,28.8,1.59,0.0
