Latitude (decimal degrees):	5.426
Longitude (decimal degrees):	-76.729
Elevation (m):	63
Radiation database:	PVGIS-ERA5


Slope: 38 deg. (optimum)
Azimuth: - deg. 
Nominal power of the PV system (c-Si) (kWp):	3.9
System losses (%):	16.0
time,P,Gb(i),Gd(i),Gr(i),H_sun,T2m,WS10m,Int
20200101:0430,0.0,0.0,0.0,0.0,0.0,23.38,0.97,0.0
20200101:0530,0.0,0.0,0.0,0.0,0.0,23.12,0.97,0.0
20200101:0630,0.0,0.0,0.0,0.0,0.0,22.91,0.97,0.0
20200101:0730,0.0,0.0,0.0,0.0,0.0,23.0,0.76,0.0
20200101:0830,0.0,0.0,0.0,0.0,0.0,22.99,0.55,0.0
20200101:0930,0.0,0.0,0.0,0.0,0.0,23.1,0.41,0.0
20200101:1030,0.0,0.0,0.0,0.0,0.0,23.0,0.28,0.0
20200101:1130,9.39,0.0,11.3,0.28,2.38,22.36,0.34,0.0
20200101:1230,1168.78,274.47,117.84,3.67,15.97,22.64,0.41,0.0
20200101:1330,2122.31,586.61,145.49,8.61,29.18,24.56,1.03,0.0
20200101:1430,2309.42,632.29,167.58,11.72,41.62,26.09,1.72,0.0
20200101:1530,2100.91,557.85,166.77,12.34,52.46,27.37,1.66,0.0
20200101:1630,2353.5,646.59,180.98,15.21,59.91,28.36,1.59,0.0
20200101:1730,2609.99,777.57,162.36,17.39,61.16,29.37,1.45,0.0
20200101:1830,2362.55,620.39,221.56,14.84,55.54,30.61,1.72,0.0
20200101:1930,2064.91,508.2,218.82,11.62,45.59,29.93,1.38,0.0
20200101:2030,1471.86,349.61,158.12,7.09,33.58,29.94,1.24,0.0
20200101:2130,1339.53,335.23,127.9,4.82,20.58,28.51,0.41,0.0
20200101:2230,517.25,122.73,62.32,1.3,7.09,27.29,1.17,0.0
20200101:2330,0.0,0.0,0.0,0.0,0.0,26.4,1.03,0.0
20200102:0030,0.0,0.0,0.0,0.0,0.0,25.61,1.38,0.0
20200102:0130,0.0,0.0,0.0,0.0,0.0,25.03,1.52,0.0
20200102:0230,0.0,0.0,0.0,0.0,0.0,24.47,1.52,0.0
20200102:0330,0.0,0.0,0.0,0.0,0.0,24.15,1.38,0.0
20200102:0430,0.0,0.0,0.0,0.0,0.0,23.88,1.17,0.0
20200102:0530,0.0,0.0,0.0,0.0,0.0,23.62,0.9,0.0
20200102:0630,0.0,0.0,0.0,0.0,0.0,23.49,0.41,0.0
20200102:0730,0.0,0.0,0.0,0.0,0.0,23.56,1.17,0.0
20200102:0830,0.0,0.0,0.0,0.0,0.0,23.67,1.45,0.0
20200102:0930,0.0,0.0,0.0,0.0,0.0,23.4,1.59,0.0
20200102:1030,0.0,0.0,0.0,0.0,0.0,23.05,1.24,0.0
20200102:1130,0.38,0.0,5.94,0.15,2.29,22.88,1.03,0.0
20200102:1230,66.41,11.0,23.66,0.61,15.89,22.84,0.76,0.0
20200102:1330,266.96,16.71,85.59,2.13,29.11,23.14,0.55,0.0
20200102:1430,746.28,133.73,119.83,4.44,41.57,23.41,0.41,0.0
20200102:1530,1362.21,269.66,192.11,8.44,52.45,24.5,0.14,0.0
20200102:1630,1776.47,465.85,146.48,11.4,59.95,26.17,0.28,0.0
20200102:1730,1872.22,481.63,170.73,12.32,61.26,27.54,0.41,0.0
20200102:1830,2005.23,537.8,172.0,12.57,55.67,28.86,0.41,0.0
20200102:1930,1712.86,345.04,250.83,10.1,45.73,29.39,1.1,0.0
20200102:2030,1357.47,321.99,141.65,6.52,33.7,29.1,1.52,0.0
20200102:2130,1075.46,275.78,91.04,3.86,20.7,27.79,1.03,0.0
20200102:2230,649.76,176.34,51.5,1.26,7.21,27.3,0.97,0.0
20200102:2330,0.0,0.0,0.0,0.0,0.0,26.31,0.83,0.0
20200103:0030,0.0,0.0,0.0,0.0,0.0,25.59,1.38,0.0
20200103:0130,0.0,0.0,0.0,0.0,0.0,24.64,1.38,0.0
20200103:0230,0.0,0.0,0.0,0.0,0.0,24.25,1.38,0.0
20200103:0330,0.0,0.0,0.0,0.0,0.0,23.73,1.03,0.0
20200103:0430,0.0,0.0,0.0,0.0,0.0,23.31,0.76,0.0
20200103:0530,0.0,0.0,0.0,0.0,0.0,23.31,0.41,0.0
20200103:0630,0.0,0.0,0.0,0.0,0.0,23.22,0.28,0.0
20200103:0730,0.0,0.0,0.0,0.0,0.0,23.09,0.48,0.0
20200103:0830,0.0,0.0,0.0,0.0,0.0,22.67,0.41,0.0
20200103:0930,0.0,0.0,0.0,0.0,0.0,22.81,0.55,0.0
20200103:1030,0.0,0.0,0.0,0.0,0.0,22.78,0.41,0.0
20200103:1130,9.36,0.0,11.25,0.28,2.2,21.93,0.62,0.0
20200103:1230,915.99,212.22,95.26,3.0,15.82,22.65,0.83,0.0
20200103:1330,1826.29,449.55,171.8,7.7,29.05,23.94,0.9,0.0
20200103:1430,2287.67,649.59,145.44,11.55,41.53,25.52,1.24,0.0
20200103:1530,2082.62,515.89,202.63,12.37,52.45,27.07,1.59,0.0
20200103:1630,2252.33,542.07,249.81,14.78,60.0,28.34,1.45,0.0
20200103:1730,2390.43,702.46,151.77,15.89,61.37,29.29,1.1,0.0
20200103:1830,2387.31,695.56,165.61,15.05,55.81,30.12,0.97,0.0
20200103:1930,2327.44,713.09,126.44,12.86,45.86,30.22,0.83,0.0
20200103:2030,2210.48,659.21,136.55,10.13,33.84,30.13,0.69,0.0
20200103:2130,1311.43,365.16,88.77,4.48,20.82,29.67,0.55,0.0
20200103:2230,563.95,155.65,45.76,1.16,7.32,28.47,0.48,0.0
20200103:2330,0.0,0.0,0.0,0.0,0.0,27.32,0.83,0.0
20200104:0030,0.0,0.0,0.0,0.0,0.0,26.45,0.9,0.0
20200104:0130,0.0,0.0,0.0,0.0,0.0,25.71,0.97,0.0
20200104:0230,0.0,0.0,0.0,0.0,0.0,24.92,0.69,0.0
20200104:0330,0.0,0.0,0.0,0.0,0.0,24.41,0.48,0.0
20200104:0430,0.0,0.0,0.0,0.0,0.0,24.14,0.48,0.0
20200104:0530,0.0,0.0,0.0,0.0,0.0,23.84,0.14,0.0
20200104:0630,0.0,0.0,0.0,0.0,0.0,23.71,0.07,0.0
20200104:0730,0.0,0.0,0.0,0.0,0.0,24.15,0.41,0.0
20200104:0830,0.0,0.0,0.0,0.0,0.0,23.75,0.48,0.0
20200104:0930,0.0,0.0,0.0,0.0,0.0,23.55,0.41,0.0
20200104:1030,0.0,0.0,0.0,0.0,0.0,22.86,0.69,0.0
20200104:1130,8.82,0.0,11.0,0.27,2.11,22.6,0.76,0.0
20200104:1230,1291.33,325.79,108.55,3.76,15.74,23.16,0.48,0.0
20200104:1330,2171.13,619.42,142.06,8.85,28.99,25.26,0.55,0.0
20200104:1430,2522.29,769.41,142.14,13.07,41.5,26.71,0.55,0.0
20200104:1530,2467.27,741.97,155.42,15.01,52.45,28.04,0.41,0.0
20200104:1630,2585.43,817.04,139.63,17.45,60.06,29.16,0.34,0.0
20200104:1730,2465.0,764.1,152.33,17.02,61.49,30.39,0.14,0.0
20200104:1830,2351.27,738.33,127.12,15.07,55.95,31.07,0.28,0.0
20200104:1930,2105.26,598.95,154.8,11.76,46.0,30.69,0.69,0.0
20200104:2030,1927.73,561.61,121.7,8.82,33.97,30.32,0.62,0.0
20200104:2130,1404.9,381.46,105.69,4.87,20.95,29.6,0.62,0.0
20200104:2230,453.84,124.05,41.16,1.05,7.44,28.4,0.76,0.0
20200104:2330,0.0,0.0,0.0,0.0,0.0,27.24,0.62,0.0
20200105:0030,0.0,0.0,0.0,0.0,0.0,26.58,0.97,0.0
20200105:0130,0.0,0.0,0.0,0.0,0.0,26.02,0.83,0.0
20200105:0230,0.0,0.0,0.0,0.0,0.0,25.61,1.1,0.0
20200105:0330,0.0,0.0,0.0,0.0,0.0,25.04,1.03,0.0
20200105:0430,0.0,0.0,0.0,0.0,0.0,24.6,1.24,0.0
20200105:0530,0.0,0.0,0.0,0.0,0.0,23.6,1.24,0.0
20200105:0630,0.0,0.0,0.0,0.0,0.0,23.25,0.97,0.0
20200105:0730,0.0,0.0,0.0,0.0,0.0,24.33,0.0,0.0
20200105:0830,0.0,0.0,0.0,0.0,0.0,23.57,0.41,0.0
20200105:0930,0.0,0.0,0.0,0.0,0.0,23.04,0.41,0.0
20200105:1030,0.0,0.0,0.0,0.0,0.0,23.16,0.28,0.0
20200105:1130,0.04,0.0,5.69,0.14,2.03,22.74,0.34,0.0
20200105:1230,492.61,123.72,49.2,1.76,15.67,23.42,0.76,0.0
20200105:1330,836.91,178.09,102.92,3.97,28.94,23.04,1.03,0.0
20200105:1430,751.14,166.06,87.77,4.17,41.47,23.61,0.76,0.0
20200105:1530,1089.2,222.73,144.94,6.74,52.46,25.19,0.41,0.0
20200105:1630,1586.62,360.45,181.54,10.31,60.13,25.57,0.28,0.0
20200105:1730,1513.24,303.29,217.1,10.21,61.61,27.66,0.55,0.0
20200105:1830,2297.6,657.4,159.56,14.36,56.1,28.21,0.83,0.0
20200105:1930,2262.14,687.06,126.77,12.55,46.15,29.69,0.62,0.0
20200105:2030,1120.35,209.19,178.93,6.12,34.1,29.65,0.55,0.0
20200105:2130,1299.03,325.3,122.87,4.75,21.07,28.51,0.48,0.0
20200105:2230,309.46,90.87,26.97,0.77,7.55,27.58,0.14,0.0
20200105:2330,0.0,0.0,0.0,0.0,-6.21,26.38,0.76,0.0
20200106:0030,0.0,0.0,0.0,0.0,0.0,25.63,1.1,0.0
20200106:0130,0.0,0.0,0.0,0.0,0.0,24.96,1.24,0.0
20200106:0230,0.0,0.0,0.0,0.0,0.0,24.51,1.17,0.0
20200106:0330,0.0,0.0,0.0,0.0,0.0,24.12,1.31,0.0
20200106:0430,0.0,0.0,0.0,0.0,0.0,24.01,1.24,0.0
20200106:0530,0.0,0.0,0.0,0.0,0.0,23.75,1.17,0.0
20200106:0630,0.0,0.0,0.0,0.0,0.0,23.66,0.97,0.0
20200106:0730,0.0,0.0,0.0,0.0,0.0,23.25,0.41,0.0
20200106:0830,0.0,0.0,0.0,0.0,0.0,23.17,0.48,0.0
20200106:0930,0.0,0.0,0.0,0.0,0.0,22.59,0.69,0.0
20200106:1030,0.0,0.0,0.0,0.0,0.0,22.47,0.83,0.0
20200106:1130,5.16,0.0,8.99,0.22,1.94,22.27,0.83,0.0
20200106:1230,1245.13,316.77,100.36,3.58,15.6,22.68,0.55,0.0
20200106:1330,2056.09,565.12,146.62,8.36,28.88,24.37,0.62,0.0
20200106:1430,2036.77,518.34,190.86,10.64,41.44,25.81,0.62,0.0
20200106:1530,2505.31,748.51,153.34,15.08,52.47,26.88,0.62,0.0
20200106:1630,2499.88,734.3,180.65,16.79,60.2,28.32,0.34,0.0
20200106:1730,2338.45,692.72,166.19,16.06,61.74,29.36,0.0,0.0
20200106:1830,2343.61,658.7,208.62,15.33,56.25,30.08,0.0,0.0
20200106:1930,2046.08,570.23,166.29,11.61,46.3,30.24,0.21,0.0
20200106:2030,1924.35,568.11,116.59,8.86,34.24,30.07,0.34,0.0
20200106:2130,1610.22,454.19,108.13,5.48,21.2,29.69,0.62,0.0
20200106:2230,840.19,240.05,52.6,1.48,7.67,28.41,0.41,0.0
20200106:2330,0.0,0.0,0.0,0.0,-6.1,27.29,0.83,0.0
20200107:0030,0.0,0.0,0.0,0.0,0.0,26.54,0.9,0.0
20200107:0130,0.0,0.0,0.0,0.0,0.0,25.67,0.9,0.0
20200107:0230,0.0,0.0,0.0,0.0,0.0,25.05,0.83,0.0
20200107:0330,0.0,0.0,0.0,0.0,0.0,24.45,0.62,0.0
20200107:0430,0.0,0.0,0.0,0.0,0.0,23.95,0.55,0.0
20200107:0530,0.0,0.0,0.0,0.0,0.0,23.98,0.21,0.0
20200107:0630,0.0,0.0,0.0,0.0,0.0,23.73,0.14,0.0
20200107:0730,0.0,0.0,0.0,0.0,0.0,23.37,0.62,0.0
20200107:0830,0.0,0.0,0.0,0.0,0.0,23.04,0.55,0.0
20200107:0930,0.0,0.0,0.0,0.0,0.0,22.8,0.48,0.0
20200107:1030,0.0,0.0,0.0,0.0,0.0,22.83,0.41,0.0
20200107:1130,6.7,0.0,9.87,0.24,1.86,22.55,0.48,0.0
20200107:1230,1357.66,352.77,104.43,3.81,15.53,22.89,0.34,0.0
20200107:1330,1898.47,511.72,142.44,7.78,28.84,25.07,0.62,0.0
20200107:1430,2446.83,712.17,151.39,12.45,41.42,26.22,1.17,0.0
20200107:1530,2382.0,649.49,201.59,14.41,52.49,27.68,0.83,0.0
20200107:1630,2440.13,726.74,163.1,16.34,60.28,28.97,0.41,0.0
20200107:1730,2265.3,612.27,213.39,15.57,61.88,30.11,0.28,0.0
20200107:1830,2192.69,643.67,150.98,14.02,56.4,30.68,0.34,0.0
20200107:1930,2278.47,671.41,150.1,12.78,46.45,30.28,0.76,0.0
20200107:2030,2210.21,644.34,150.87,10.28,34.38,29.96,0.69,0.0
20200107:2130,1690.54,479.07,115.29,5.79,21.33,29.16,0.28,0.0
20200107:2230,496.23,127.95,50.99,1.22,7.78,27.69,0.21,0.0
20200107:2330,0.0,0.0,0.0,0.0,-6.0,26.56,0.14,0.0
20200108:0030,0.0,0.0,0.0,0.0,0.0,26.23,0.21,0.0
20200108:0130,0.0,0.0,0.0,0.0,0.0,25.84,0.14,0.0
20200108:0230,0.0,0.0,0.0,0.0,0.0,25.38,0.41,0.0
20200108:0330,0.0,0.0,0.0,0.0,0.0,24.95,0.55,0.0
20200108:0430,0.0,0.0,0.0,0.0,0.0,24.43,0.62,0.0
20200108:0530,0.0,0.0,0.0,0.0,0.0,24.14,0.34,0.0
20200108:0630,0.0,0.0,0.0,0.0,0.0,23.92,0.34,0.0
20200108:0730,0.0,0.0,0.0,0.0,0.0,23.81,0.34,0.0
20200108:0830,0.0,0.0,0.0,0.0,0.0,23.97,0.21,0.0
20200108:0930,0.0,0.0,0.0,0.0,0.0,23.43,0.34,0.0
20200108:1030,0.0,0.0,0.0,0.0,0.0,23.24,0.55,0.0
20200108:1130,0.0,0.0,3.68,0.09,1.78,23.28,0.69,0.0
20200108:1230,154.81,17.98,47.47,1.18,15.47,23.01,0.55,0.0
20200108:1330,614.11,135.44,77.09,3.05,28.79,24.6,0.21,0.0
20200108:1430,1222.99,262.2,149.39,6.65,41.4,23.83,0.21,0.0
20200108:1530,1829.02,418.28,215.65,11.15,52.51,25.3,0.14,0.0
20200108:1630,1823.13,429.65,204.24,11.99,60.36,27.24,0.41,0.0
20200108:1730,1584.35,312.15,240.11,10.88,62.03,28.3,0.14,0.0
20200108:1830,2495.15,752.77,166.79,16.16,56.57,28.76,0.21,0.0
20200108:1930,2318.78,704.12,150.18,13.28,46.6,30.88,0.21,0.0
20200108:2030,1840.61,490.67,169.72,8.92,34.52,31.16,0.14,0.0
20200108:2130,1154.42,292.83,109.2,4.36,21.45,30.68,0.41,0.0
20200108:2230,547.08,157.74,38.88,1.14,7.9,29.5,0.41,0.0
20200108:2330,0.0,0.0,0.0,0.0,-5.9,27.89,0.41,0.0
20200109:0030,0.0,0.0,0.0,0.0,0.0,26.63,0.55,0.0
20200109:0130,0.0,0.0,0.0,0.0,0.0,26.04,0.69,0.0
20200109:0230,0.0,0.0,0.0,0.0,0.0,25.44,1.1,0.0
20200109:0330,0.0,0.0,0.0,0.0,0.0,25.0,1.24,0.0
20200109:0430,0.0,0.0,0.0,0.0,0.0,24.61,1.31,0.0
20200109:0530,0.0,0.0,0.0,0.0,0.0,24.33,1.31,0.0
20200109:0630,0.0,0.0,0.0,0.0,0.0,24.33,1.1,0.0
20200109:0730,0.0,0.0,0.0,0.0,0.0,24.23,1.03,0.0
20200109:0830,0.0,0.0,0.0,0.0,0.0,24.08,1.03,0.0
20200109:0930,0.0,0.0,0.0,0.0,0.0,24.17,0.97,0.0
20200109:1030,0.0,0.0,0.0,0.0,0.0,23.86,0.97,0.0
20200109:1130,2.23,0.0,7.24,0.18,1.71,23.72,0.76,0.0
20200109:1230,497.84,107.31,68.07,2.01,15.41,23.64,0.48,0.0
20200109:1330,1708.4,462.9,118.02,6.92,28.75,24.63,0.69,0.0
20200109:1430,1395.78,277.32,195.98,7.77,41.39,26.1,0.97,0.0
20200109:1530,2137.4,539.49,204.78,12.79,52.54,26.76,1.1,0.0
20200109:1630,2173.9,552.31,212.46,14.28,60.45,28.37,1.1,0.0
20200109:1730,1597.33,277.76,278.12,11.11,62.18,29.51,0.83,0.0
20200109:1830,2298.18,645.44,181.96,14.69,56.73,29.6,0.69,0.0
20200109:1930,2202.16,643.21,152.47,12.47,46.76,30.37,0.48,0.0
20200109:2030,2063.91,613.72,131.24,9.68,34.66,30.63,0.28,0.0
20200109:2130,1403.09,371.18,120.6,5.11,21.58,30.44,0.21,0.0
20200109:2230,835.33,229.35,63.51,1.62,8.01,29.28,0.21,0.0
20200109:2330,0.0,0.0,0.0,0.0,-5.79,27.72,0.34,0.0
20200110:0030,0.0,0.0,0.0,0.0,0.0,26.42,0.34,0.0
20200110:0130,0.0,0.0,0.0,0.0,0.0,25.56,0.41,0.0
20200110:0230,0.0,0.0,0.0,0.0,0.0,25.15,0.62,0.0
20200110:0330,0.0,0.0,0.0,0.0,0.0,24.78,0.9,0.0
20200110:0430,0.0,0.0,0.0,0.0,0.0,24.58,0.9,0.0
20200110:0530,0.0,0.0,0.0,0.0,0.0,24.06,0.76,0.0
20200110:0630,0.0,0.0,0.0,0.0,0.0,23.96,0.76,0.0
20200110:0730,0.0,0.0,0.0,0.0,0.0,24.42,0.76,0.0
20200110:0830,0.0,0.0,0.0,0.0,0.0,24.46,0.62,0.0
20200110:0930,0.0,0.0,0.0,0.0,0.0,24.21,0.83,0.0
20200110:1030,0.0,0.0,0.0,0.0,0.0,24.19,0.9,0.0
20200110:1130,4.58,0.0,8.7,0.22,1.63,24.01,0.83,0.0
20200110:1230,664.2,158.73,69.26,2.27,15.35,24.08,0.97,0.0
20200110:1330,1240.66,297.89,118.28,5.35,28.71,24.66,0.97,0.0
20200110:1430,1709.52,433.41,147.28,8.77,41.38,25.67,1.03,0.0
20200110:1530,2098.83,576.57,149.74,12.32,52.58,27.13,1.31,0.0
20200110:1630,1987.14,465.47,228.06,13.11,60.55,28.32,1.03,0.0
20200110:1730,2133.4,521.36,235.34,14.47,62.33,29.34,0.9,0.0
20200110:1830,2360.32,671.57,175.01,15.02,56.9,29.96,1.1,0.0
20200110:1930,2271.69,638.37,180.7,12.93,46.92,30.7,0.9,0.0
20200110:2030,1941.4,568.25,117.58,8.97,34.8,30.81,0.97,0.0
20200110:2130,1431.51,399.68,95.99,4.98,21.71,30.36,1.03,0.0
20200110:2230,908.56,254.94,61.17,1.68,8.13,29.16,0.69,0.0
20200110:2330,0.0,0.0,0.0,0.0,-5.69,27.77,0.97,0.0
20200111:0030,0.0,0.0,0.0,0.0,0.0,26.7,1.1,0.0
20200111:0130,0.0,0.0,0.0,0.0,0.0,25.91,1.66,0.0
20200111:0230,0.0,0.0,0.0,0.0,0.0,24.93,1.31,0.0
20200111:0330,0.0,0.0,0.0,0.0,0.0,24.78,1.24,0.0
20200111:0430,0.0,0.0,0.0,0.0,0.0,24.19,1.17,0.0
20200111:0530,0.0,0.0,0.0,0.0,0.0,23.91,1.1,0.0
20200111:0630,0.0,0.0,0.0,0.0,0.0,23.5,1.03,0.0
20200111:0730,0.0,0.0,0.0,0.0,0.0,23.37,1.03,0.0
20200111:0830,0.0,0.0,0.0,0.0,0.0,23.18,0.76,0.0
20200111:0930,0.0,0.0,0.0,0.0,0.0,23.1,0.69,0.0
20200111:1030,0.0,0.0,0.0,0.0,0.0,23.06,0.55,0.0
20200111:1130,3.77,0.0,8.2,0.2,1.56,23.18,0.14,0.0
20200111:1230,131.52,9.37,48.48,1.16,15.29,23.5,0.28,0.0
20200111:1330,800.49,172.43,99.36,3.83,28.68,23.91,0.28,0.0
20200111:1430,1190.54,282.35,123.33,6.39,41.37,26.91,0.28,0.0
20200111:1530,1283.21,261.26,173.36,7.93,52.62,25.98,0.62,0.0
20200111:1630,2072.88,514.48,208.2,13.57,60.66,26.84,0.83,0.0
20200111:1730,1987.76,527.75,163.99,13.17,62.5,28.43,1.03,0.0
20200111:1830,2197.58,612.07,165.24,13.87,57.08,29.13,1.03,0.0
20200111:1930,2086.97,590.29,147.62,11.68,47.08,29.55,0.9,0.0
