Latitude (decimal degrees):	6.627
Longitude (decimal degrees):	-70.877
Elevation (m):	127
Radiation database:	PVGIS-ERA5


Slope: 45 deg. (optimum)
Azimuth: - deg. 
Nominal power of the PV system (c-Si) (kWp):	3.9
System losses (%):	16.0
time,P,Gb(i),Gd(i),Gr(i),H_sun,T2m,WS10m,Int
20190730:1630,2205.66,554.8,200.23,25.42,77.13,29.56,2.55,0.0
20190730:1730,1405.94,289.92,182.59,15.53,74.58,30.15,2.55,0.0
20190730:1830,2277.12,593.8,192.24,22.09,62.86,29.63,2.41,0.0
20190730:1930,2221.37,543.98,223.98,18.27,49.26,31.04,3.1,0.0
20190730:2030,1335.03,290.74,161.98,9.48,35.19,30.98,2.97,0.0
20190730:2130,1320.7,347.86,100.62,6.19,20.99,30.1,2.41,0.0
20190730:2230,663.43,186.21,46.04,1.54,6.78,29.36,1.86,0.0
20190730:2330,0.0,0.0,0.0,0.0,0.0,28.13,1.79,0.0
20190731:0030,0.0,0.0,0.0,0.0,0.0,27.15,1.79,0.0
20190731:0130,0.0,0.0,0.0,0.0,0.0,26.48,1.86,0.0
20190731:0230,0.0,0.0,0.0,0.0,0.0,26.14,1.86,0.0
20190731:0330,0.0,0.0,0.0,0.0,0.0,25.74,1.86,0.0
20190731:0430,0.0,0.0,0.0,0.0,0.0,25.4,1.79,0.0
20190731:0530,0.0,0.0,0.0,0.0,0.0,25.07,1.66,0.0
20190731:0630,0.0,0.0,0.0,0.0,0.0,24.78,1.45,0.0
20190731:0730,0.0,0.0,0.0,0.0,0.0,23.92,1.72,0.0
20190731:0830,0.0,0.0,0.0,0.0,0.0,23.62,1.72,0.0
20190731:0930,0.0,0.0,0.0,0.0,0.0,23.43,1.79,0.0
20190731:1030,0.0,0.0,0.0,0.0,-2.58,23.27,1.59,0.0
20190731:1130,421.42,94.74,55.03,2.1,11.59,23.11,1.1,0.0
20190731:1230,992.26,201.46,130.53,6.3,25.82,24.0,0.76,0.0
20190731:1330,1150.26,236.84,146.13,8.83,40.02,25.19,1.31,0.0
20190731:1430,1028.76,144.11,200.09,10.02,54.02,26.05,1.72,0.0
20190731:1530,1624.93,334.0,209.65,16.52,67.32,26.78,1.79,0.0
20190731:1630,1088.01,152.72,213.07,12.46,77.36,28.01,1.79,0.0
20190731:1730,1046.62,105.47,248.55,11.95,74.76,28.26,1.79,0.0
20190731:1830,1411.33,277.58,197.26,13.96,62.94,28.51,1.79,0.0
20190731:1930,2566.14,746.29,143.52,20.45,49.3,26.71,2.14,0.0
20190731:2030,2330.87,676.31,136.49,14.7,35.2,27.78,1.66,0.0
20190731:2130,1668.09,450.34,122.55,7.58,20.98,28.0,1.03,0.0
20190731:2230,761.03,197.69,65.43,1.85,6.75,27.74,1.31,0.0
20190731:2330,0.0,0.0,0.0,0.0,0.0,27.01,0.62,0.0
20190801:0030,0.0,0.0,0.0,0.0,0.0,26.54,0.48,0.0
20190801:0130,0.0,0.0,0.0,0.0,0.0,25.81,0.62,0.0
20190801:0230,0.0,0.0,0.0,0.0,0.0,25.03,0.83,0.0
20190801:0330,0.0,0.0,0.0,0.0,0.0,24.45,1.1,0.0
20190801:0430,0.0,0.0,0.0,0.0,0.0,24.25,1.31,0.0
20190801:0530,0.0,0.0,0.0,0.0,0.0,23.98,1.1,0.0
20190801:0630,0.0,0.0,0.0,0.0,0.0,23.9,1.1,0.0
20190801:0730,0.0,0.0,0.0,0.0,0.0,23.89,1.17,0.0
20190801:0830,0.0,0.0,0.0,0.0,0.0,23.92,1.1,0.0
20190801:0930,0.0,0.0,0.0,0.0,0.0,23.88,0.97,0.0
20190801:1030,0.0,0.0,0.0,0.0,-2.61,23.66,0.83,0.0
20190801:1130,103.91,16.07,31.74,1.16,11.58,23.72,0.55,0.0
20190801:1230,593.67,108.28,96.71,4.41,25.84,24.31,0.21,0.0
20190801:1330,1360.05,301.31,156.48,10.19,40.06,25.27,0.41,0.0
20190801:1430,1747.59,356.94,238.2,15.76,54.09,26.68,0.97,0.0
20190801:1530,2290.21,640.7,156.99,23.72,67.45,27.87,1.17,0.0
20190801:1630,2241.7,619.07,163.43,26.61,77.59,29.09,1.17,0.0
20190801:1730,2233.96,594.8,189.13,25.67,74.93,30.02,1.24,0.0
20190801:1830,1792.98,342.78,277.31,18.13,63.03,30.52,1.45,0.0
20190801:1930,2146.84,573.39,157.48,17.13,49.33,29.15,3.03,0.0
20190801:2030,1921.38,521.51,130.71,12.14,35.21,29.13,2.83,0.0
20190801:2130,1686.8,469.51,102.85,7.39,20.96,28.76,2.41,0.0
20190801:2230,947.56,264.97,59.02,1.9,6.72,28.2,1.79,0.0
20190801:2330,0.0,0.0,0.0,0.0,0.0,27.16,1.38,0.0
20190802:0030,0.0,0.0,0.0,0.0,0.0,25.94,1.38,0.0
20190802:0130,0.0,0.0,0.0,0.0,0.0,24.89,1.31,0.0
20190802:0230,0.0,0.0,0.0,0.0,0.0,24.26,1.31,0.0
20190802:0330,0.0,0.0,0.0,0.0,0.0,23.9,1.31,0.0
20190802:0430,0.0,0.0,0.0,0.0,0.0,23.59,1.03,0.0
20190802:0530,0.0,0.0,0.0,0.0,0.0,23.48,0.76,0.0
20190802:0630,0.0,0.0,0.0,0.0,0.0,23.15,0.76,0.0
20190802:0730,0.0,0.0,0.0,0.0,0.0,22.66,1.1,0.0
20190802:0830,0.0,0.0,0.0,0.0,0.0,22.49,1.03,0.0
20190802:0930,0.0,0.0,0.0,0.0,0.0,22.31,0.97,0.0
20190802:1030,0.0,0.0,0.0,0.0,-2.63,22.6,0.69,0.0
20190802:1130,1234.39,327.47,86.3,3.69,11.58,23.09,0.41,0.0
20190802:1230,1533.07,384.44,135.05,8.32,25.86,24.37,0.21,0.0
20190802:1330,1877.68,494.57,153.7,13.38,40.11,26.2,0.34,0.0
20190802:1430,2248.75,657.03,135.45,19.68,54.17,27.5,0.55,0.0
20190802:1530,2144.06,576.83,179.22,22.56,67.58,28.77,0.48,0.0
20190802:1630,2004.73,563.61,144.61,24.19,77.83,29.58,0.07,0.0
20190802:1730,2180.56,632.37,145.11,25.61,75.11,30.21,0.34,0.0
20190802:1830,1831.52,487.96,153.04,18.18,63.11,30.7,0.48,0.0
20190802:1930,1558.17,364.08,176.39,13.32,49.37,30.62,0.55,0.0
20190802:2030,1861.36,482.61,168.77,12.45,35.22,30.22,0.9,0.0
20190802:2130,1000.08,248.35,95.56,5.17,20.95,30.17,1.03,0.0
20190802:2230,837.26,240.16,49.68,1.71,6.68,29.32,1.31,0.0
20190802:2330,0.0,0.0,0.0,0.0,0.0,28.32,1.66,0.0
20190803:0030,0.0,0.0,0.0,0.0,0.0,27.33,1.79,0.0
20190803:0130,0.0,0.0,0.0,0.0,0.0,26.64,1.72,0.0
20190803:0230,0.0,0.0,0.0,0.0,0.0,26.04,1.86,0.0
20190803:0330,0.0,0.0,0.0,0.0,0.0,25.77,1.93,0.0
20190803:0430,0.0,0.0,0.0,0.0,0.0,25.4,1.86,0.0
20190803:0530,0.0,0.0,0.0,0.0,0.0,25.09,2.07,0.0
20190803:0630,0.0,0.0,0.0,0.0,0.0,24.64,2.14,0.0
20190803:0730,0.0,0.0,0.0,0.0,0.0,23.9,1.31,0.0
20190803:0830,0.0,0.0,0.0,0.0,0.0,23.62,1.45,0.0
20190803:0930,0.0,0.0,0.0,0.0,0.0,23.43,1.66,0.0
20190803:1030,0.0,0.0,0.0,0.0,-2.64,23.2,1.66,0.0
20190803:1130,602.18,146.7,59.68,2.39,11.59,23.08,1.17,0.0
20190803:1230,1440.59,327.89,153.28,8.15,25.88,23.7,0.9,0.0
20190803:1330,1981.79,509.06,166.16,13.95,40.15,25.05,1.03,0.0
20190803:1430,1891.77,429.17,215.07,16.69,54.25,26.61,1.24,0.0
20190803:1530,1685.99,323.75,247.42,17.49,67.72,27.74,1.45,0.0
20190803:1630,1377.22,283.26,177.73,15.73,78.07,28.47,1.86,0.0
20190803:1730,1218.95,131.5,281.01,13.9,75.29,28.86,1.86,0.0
20190803:1830,416.96,31.65,119.47,5.01,63.18,28.56,2.14,0.0
20190803:1930,338.88,0.0,125.31,4.38,49.4,25.74,2.28,0.0
20190803:2030,801.96,110.34,160.33,6.99,35.22,25.53,2.07,0.0
20190803:2130,816.51,171.62,104.27,4.75,20.93,25.91,2.07,0.0
20190803:2230,423.23,105.56,46.95,1.41,6.65,25.85,1.52,0.0
20190803:2330,0.0,0.0,0.0,0.0,0.0,25.54,1.17,0.0
20190804:0030,0.0,0.0,0.0,0.0,0.0,24.93,1.17,0.0
20190804:0130,0.0,0.0,0.0,0.0,0.0,24.25,1.03,0.0
20190804:0230,0.0,0.0,0.0,0.0,0.0,23.74,0.97,0.0
20190804:0330,0.0,0.0,0.0,0.0,0.0,23.76,0.76,0.0
20190804:0430,0.0,0.0,0.0,0.0,0.0,23.78,0.62,0.0
20190804:0530,0.0,0.0,0.0,0.0,0.0,23.65,0.48,0.0
20190804:0630,0.0,0.0,0.0,0.0,0.0,23.33,1.03,0.0
20190804:0730,0.0,0.0,0.0,0.0,0.0,23.54,1.45,0.0
20190804:0830,0.0,0.0,0.0,0.0,0.0,23.34,1.1,0.0
20190804:0930,0.0,0.0,0.0,0.0,0.0,23.05,0.83,0.0
20190804:1030,0.0,0.0,0.0,0.0,-2.66,23.13,1.03,0.0
20190804:1130,476.24,112.44,54.49,2.14,11.59,23.13,1.1,0.0
20190804:1230,686.46,128.98,104.54,4.86,25.91,23.94,0.69,0.0
20190804:1330,1143.41,221.43,159.3,8.99,40.2,25.03,1.31,0.0
20190804:1430,1211.13,221.39,180.2,11.08,54.32,26.11,2.28,0.0
20190804:1530,1072.99,120.3,237.68,11.59,67.85,26.76,2.76,0.0
20190804:1630,1308.0,243.03,187.5,14.73,78.32,27.17,3.59,0.0
20190804:1730,1811.39,342.31,259.9,19.87,75.46,27.65,3.59,0.0
20190804:1830,1358.66,214.13,238.09,13.68,63.26,28.16,3.45,0.0
20190804:1930,1486.6,316.82,174.01,12.31,49.43,27.34,3.93,0.0
20190804:2030,1891.04,464.54,167.85,12.16,35.22,27.43,3.59,0.0
20190804:2130,1292.71,331.35,99.05,5.99,20.91,27.48,3.52,0.0
20190804:2230,234.43,61.99,30.11,1.0,6.6,26.91,2.97,0.0
20190804:2330,0.0,0.0,0.0,0.0,0.0,26.1,3.1,0.0
20190805:0030,0.0,0.0,0.0,0.0,0.0,25.53,3.03,0.0
20190805:0130,0.0,0.0,0.0,0.0,0.0,25.23,3.38,0.0
20190805:0230,0.0,0.0,0.0,0.0,0.0,24.64,3.31,0.0
20190805:0330,0.0,0.0,0.0,0.0,0.0,24.23,3.1,0.0
20190805:0430,0.0,0.0,0.0,0.0,0.0,23.85,2.9,0.0
20190805:0530,0.0,0.0,0.0,0.0,0.0,23.38,2.9,0.0
20190805:0630,0.0,0.0,0.0,0.0,0.0,23.19,2.9,0.0
20190805:0730,0.0,0.0,0.0,0.0,0.0,23.22,3.1,0.0
20190805:0830,0.0,0.0,0.0,0.0,0.0,23.06,3.03,0.0
20190805:0930,0.0,0.0,0.0,0.0,0.0,22.9,2.97,0.0
20190805:1030,0.0,0.0,0.0,0.0,-2.67,22.79,2.97,0.0
20190805:1130,398.21,108.02,33.31,1.6,11.6,22.66,2.97,0.0
20190805:1230,992.88,243.14,82.56,5.48,25.93,23.03,2.76,0.0
20190805:1330,1303.3,282.1,141.69,9.48,40.25,23.79,3.72,0.0
20190805:1430,1337.72,218.75,217.47,12.2,54.41,24.88,4.48,0.0
20190805:1530,1130.67,119.96,252.31,12.08,67.99,26.11,5.03,0.0
20190805:1630,1470.58,207.87,274.17,16.47,78.57,26.88,5.17,0.0
20190805:1730,1957.92,393.17,253.13,21.32,75.64,27.74,5.03,0.0
20190805:1830,2425.31,623.06,190.69,22.96,63.33,28.41,4.97,0.0
20190805:1930,2206.09,555.82,180.29,17.4,49.45,28.44,5.24,0.0
20190805:2030,1455.72,323.69,154.54,9.76,35.21,27.31,5.59,0.0
20190805:2130,1011.93,207.89,129.37,5.67,20.88,27.15,4.97,0.0
20190805:2230,285.63,61.69,46.73,1.41,6.56,26.49,4.97,0.0
20190805:2330,0.0,0.0,0.0,0.0,0.0,25.67,4.76,0.0
20190806:0030,0.0,0.0,0.0,0.0,0.0,25.14,4.62,0.0
20190806:0130,0.0,0.0,0.0,0.0,0.0,24.68,4.34,0.0
20190806:0230,0.0,0.0,0.0,0.0,0.0,24.29,4.0,0.0
20190806:0330,0.0,0.0,0.0,0.0,0.0,24.04,3.66,0.0
20190806:0430,0.0,0.0,0.0,0.0,0.0,23.83,3.24,0.0
20190806:0530,0.0,0.0,0.0,0.0,0.0,23.51,3.03,0.0
20190806:0630,0.0,0.0,0.0,0.0,0.0,23.25,2.9,0.0
20190806:0730,0.0,0.0,0.0,0.0,0.0,23.27,2.76,0.0
20190806:0830,0.0,0.0,0.0,0.0,0.0,23.12,2.28,0.0
20190806:0930,0.0,0.0,0.0,0.0,0.0,22.9,2.0,0.0
20190806:1030,0.0,0.0,0.0,0.0,-2.69,22.78,2.07,0.0
20190806:1130,1320.43,339.06,96.16,3.91,11.61,22.71,2.21,0.0
20190806:1230,2051.36,560.42,126.34,10.19,25.96,23.41,2.07,0.0
20190806:1330,2350.43,641.81,149.87,15.9,40.3,24.92,2.9,0.0
20190806:1430,2255.21,531.1,223.85,19.27,54.49,26.21,3.66,0.0
20190806:1530,1997.8,384.01,280.61,20.29,68.13,27.36,4.14,0.0
20190806:1630,1179.56,115.5,277.42,13.53,78.83,28.19,4.28,0.0
20190806:1730,1441.25,180.94,298.23,16.07,75.81,28.21,4.0,0.0
20190806:1830,1154.69,122.36,264.36,12.25,63.4,28.69,3.86,0.0
20190806:1930,1436.9,252.15,227.4,12.63,49.47,28.36,3.45,0.0
20190806:2030,1369.44,279.16,178.9,9.79,35.21,28.54,3.38,0.0
20190806:2130,1158.31,294.62,89.94,5.44,20.85,26.34,3.17,0.0
20190806:2230,393.28,115.18,27.66,1.03,6.51,26.31,1.93,0.0
20190806:2330,0.0,0.0,0.0,0.0,0.0,25.87,1.66,0.0
20190807:0030,0.0,0.0,0.0,0.0,0.0,25.52,1.72,0.0
20190807:0130,0.0,0.0,0.0,0.0,0.0,25.02,1.93,0.0
20190807:0230,0.0,0.0,0.0,0.0,0.0,24.58,2.07,0.0
20190807:0330,0.0,0.0,0.0,0.0,0.0,24.28,2.0,0.0
20190807:0430,0.0,0.0,0.0,0.0,0.0,24.03,1.79,0.0
20190807:0530,0.0,0.0,0.0,0.0,0.0,23.75,1.72,0.0
20190807:0630,0.0,0.0,0.0,0.0,0.0,23.5,1.72,0.0
20190807:0730,0.0,0.0,0.0,0.0,0.0,23.39,1.38,0.0
20190807:0830,0.0,0.0,0.0,0.0,0.0,23.07,1.17,0.0
20190807:0930,0.0,0.0,0.0,0.0,0.0,22.7,1.17,0.0
20190807:1030,0.0,0.0,0.0,0.0,-2.7,22.36,1.31,0.0
20190807:1130,547.28,127.03,61.47,2.37,11.62,22.19,1.1,0.0
20190807:1230,1572.96,374.28,151.2,8.61,25.99,23.48,1.03,0.0
20190807:1330,1988.37,489.45,181.78,14.06,40.35,24.93,1.66,0.0
20190807:1430,2439.48,650.37,187.65,21.03,54.57,26.05,2.07,0.0
20190807:1530,2106.22,426.37,283.03,21.58,68.27,27.77,3.31,0.0
20190807:1630,2132.21,446.8,271.6,24.6,79.09,28.67,3.59,0.0
20190807:1730,2399.74,629.23,189.53,27.2,75.98,29.64,3.52,0.0
20190807:1830,2438.78,685.37,153.53,23.63,63.46,30.25,3.38,0.0
20190807:1930,2164.51,539.73,202.41,17.66,49.49,30.26,3.17,0.0
20190807:2030,2028.18,519.85,175.26,13.16,35.2,29.99,2.9,0.0
20190807:2130,1562.02,433.71,93.87,6.83,20.82,29.06,2.76,0.0
20190807:2230,853.54,239.35,53.7,1.71,6.46,28.55,2.14,0.0
20190807:2330,0.0,0.0,0.0,0.0,0.0,27.57,1.72,0.0
20190808:0030,0.0,0.0,0.0,0.0,0.0,26.57,1.72,0.0
20190808:0130,0.0,0.0,0.0,0.0,0.0,25.85,1.86,0.0
20190808:0230,0.0,0.0,0.0,0.0,0.0,25.44,1.93,0.0
20190808:0330,0.0,0.0,0.0,0.0,0.0,25.28,1.79,0.0
20190808:0430,0.0,0.0,0.0,0.0,0.0,25.07,1.66,0.0
20190808:0530,0.0,0.0,0.0,0.0,0.0,24.74,1.52,0.0
20190808:0630,0.0,0.0,0.0,0.0,0.0,24.37,1.45,0.0
