Latitude (decimal degrees):	11.529
Longitude (decimal degrees):	-72.880
Elevation (m):	5
Radiation database:	PVGIS-ERA5


Slope: 46 deg. (optimum)
Azimuth: - deg. 
Nominal power of the PV system (c-Si) (kWp):	3.9
System losses (%):	16.0
time,P,Gb(i),Gd(i),Gr(i),H_sun,T2m,WS10m,Int
20190113:1230,1429.27,371.71,97.26,5.33,16.03,23.83,3.31,0.0
20190113:1330,2129.47,550.93,150.12,11.56,28.83,25.01,5.03,0.0
20190113:1430,2195.19,577.44,147.29,15.02,40.57,26.65,5.52,0.0
20190113:1530,2625.28,730.62,150.54,20.92,50.29,28.11,5.79,0.0
20190113:1630,2686.34,749.42,159.8,23.49,56.18,29.48,5.79,0.0
20190113:1730,2886.54,853.23,137.14,25.45,56.17,30.43,5.66,0.0
20190113:1830,2668.51,763.88,149.86,21.63,50.26,31.26,5.66,0.0
20190113:1930,2652.57,766.8,143.4,18.35,40.53,31.14,5.59,0.0
20190113:2030,2204.09,607.8,138.79,12.05,28.78,30.92,5.66,0.0
20190113:2130,1737.31,474.89,108.47,6.27,15.98,30.26,5.66,0.0
20190113:2230,939.55,281.24,38.51,0.96,2.6,29.4,5.1,0.0
20190113:2330,0.0,0.0,0.0,0.0,0.0,28.12,4.55,0.0
20190114:0030,0.0,0.0,0.0,0.0,0.0,27.18,4.41,0.0
20190114:0130,0.0,0.0,0.0,0.0,0.0,26.41,4.34,0.0
20190114:0230,0.0,0.0,0.0,0.0,0.0,25.59,4.0,0.0
20190114:0330,0.0,0.0,0.0,0.0,0.0,24.99,3.72,0.0
20190114:0430,0.0,0.0,0.0,0.0,0.0,24.43,3.66,0.0
20190114:0530,0.0,0.0,0.0,0.0,0.0,24.01,3.66,0.0
20190114:0630,0.0,0.0,0.0,0.0,0.0,23.79,3.72,0.0
20190114:0730,0.0,0.0,0.0,0.0,0.0,23.74,3.86,0.0
20190114:0830,0.0,0.0,0.0,0.0,0.0,23.59,4.0,0.0
20190114:0930,0.0,0.0,0.0,0.0,0.0,23.61,4.07,0.0
20190114:1030,0.0,0.0,0.0,0.0,0.0,23.6,4.21,0.0
20190114:1130,674.02,197.82,30.54,0.81,2.61,23.43,4.21,0.0
20190114:1230,1570.34,401.03,112.34,5.81,16.0,23.7,4.14,0.0
20190114:1330,2136.33,546.87,154.9,11.61,28.83,24.95,5.38,0.0
20190114:1430,2613.84,691.51,179.49,17.86,40.61,26.57,6.14,0.0
20190114:1530,2861.59,824.5,142.27,22.83,50.38,28.26,6.14,0.0
20190114:1630,2897.86,841.08,146.59,25.46,56.33,29.77,6.07,0.0
20190114:1730,2824.24,823.57,142.1,24.91,56.35,30.9,6.07,0.0
20190114:1830,2907.02,872.02,130.83,23.64,50.45,31.43,5.93,0.0
20190114:1930,2812.93,832.33,137.58,19.49,40.7,31.86,6.21,0.0
20190114:2030,2452.49,704.1,132.77,13.27,28.94,31.51,6.14,0.0
20190114:2130,1727.19,470.42,110.33,6.31,16.12,30.75,5.86,0.0
20190114:2230,882.19,264.33,36.92,0.95,2.72,29.71,5.52,0.0
20190114:2330,0.0,0.0,0.0,0.0,0.0,28.47,5.17,0.0
20190115:0030,0.0,0.0,0.0,0.0,0.0,27.41,5.24,0.0
20190115:0130,0.0,0.0,0.0,0.0,0.0,26.42,5.03,0.0
20190115:0230,0.0,0.0,0.0,0.0,0.0,25.57,4.69,0.0
20190115:0330,0.0,0.0,0.0,0.0,0.0,25.01,4.41,0.0
20190115:0430,0.0,0.0,0.0,0.0,0.0,24.56,4.28,0.0
20190115:0530,0.0,0.0,0.0,0.0,0.0,24.27,4.34,0.0
20190115:0630,0.0,0.0,0.0,0.0,0.0,24.24,4.48,0.0
20190115:0730,0.0,0.0,0.0,0.0,0.0,24.12,4.62,0.0
20190115:0830,0.0,0.0,0.0,0.0,0.0,24.05,4.62,0.0
20190115:0930,0.0,0.0,0.0,0.0,0.0,23.73,4.48,0.0
20190115:1030,0.0,0.0,0.0,0.0,0.0,23.57,4.55,0.0
20190115:1130,846.42,245.65,36.45,0.91,2.57,23.41,4.55,0.0
20190115:1230,1401.48,349.3,107.98,5.37,15.99,23.67,4.34,0.0
20190115:1330,1823.82,427.86,163.65,10.32,28.84,24.9,6.83,0.0
20190115:1430,2222.26,569.59,157.12,15.15,40.65,26.39,7.17,0.0
20190115:1530,2486.52,594.93,230.82,20.16,50.47,27.86,6.97,0.0
20190115:1630,2488.87,636.34,195.2,21.8,56.48,29.33,6.76,0.0
20190115:1730,2242.74,570.68,177.35,19.73,56.55,30.2,6.55,0.0
20190115:1830,2447.95,649.46,175.65,19.9,50.64,30.39,6.21,0.0
20190115:1930,2487.6,679.68,163.97,17.36,40.88,30.74,6.14,0.0
20190115:2030,2249.67,627.94,132.19,12.28,29.09,30.61,5.93,0.0
20190115:2130,1779.86,483.19,113.72,6.51,16.26,30.08,5.86,0.0
20190115:2230,949.87,281.33,41.02,1.04,2.85,29.23,5.66,0.0
20190115:2330,0.0,0.0,0.0,0.0,0.0,28.06,4.83,0.0
20190116:0030,0.0,0.0,0.0,0.0,0.0,27.02,4.48,0.0
20190116:0130,0.0,0.0,0.0,0.0,0.0,26.18,4.21,0.0
20190116:0230,0.0,0.0,0.0,0.0,0.0,25.46,3.59,0.0
20190116:0330,0.0,0.0,0.0,0.0,0.0,24.9,3.45,0.0
20190116:0430,0.0,0.0,0.0,0.0,0.0,24.45,3.45,0.0
20190116:0530,0.0,0.0,0.0,0.0,0.0,24.14,3.52,0.0
20190116:0630,0.0,0.0,0.0,0.0,0.0,23.94,3.59,0.0
20190116:0730,0.0,0.0,0.0,0.0,0.0,23.75,3.86,0.0
20190116:0830,0.0,0.0,0.0,0.0,0.0,23.69,3.86,0.0
20190116:0930,0.0,0.0,0.0,0.0,0.0,23.58,3.72,0.0
20190116:1030,0.0,0.0,0.0,0.0,0.0,23.53,3.66,0.0
20190116:1130,851.93,246.42,38.2,0.92,2.53,23.33,3.52,0.0
20190116:1230,1706.86,445.82,116.24,6.19,15.97,23.58,3.24,0.0
20190116:1330,2134.9,562.91,139.79,11.5,28.85,24.94,4.97,0.0
20190116:1430,2640.91,739.89,144.0,17.93,40.71,26.47,5.45,0.0
20190116:1530,2778.81,785.8,154.41,22.34,50.58,28.31,5.66,0.0
20190116:1630,2880.76,843.31,141.54,25.5,56.64,29.72,5.59,0.0
20190116:1730,2811.81,822.69,142.59,25.05,56.75,30.97,5.59,0.0
20190116:1830,2609.45,720.08,174.51,21.48,50.84,31.33,5.38,0.0
20190116:1930,2228.53,566.33,190.25,16.03,41.06,31.47,5.52,0.0
20190116:2030,1890.39,507.64,127.68,10.61,29.25,30.94,5.59,0.0
20190116:2130,1284.71,337.25,93.41,5.1,16.4,30.24,5.52,0.0
20190116:2230,818.2,243.44,37.05,0.98,2.97,29.37,4.97,0.0
20190116:2330,0.0,0.0,0.0,0.0,0.0,28.23,4.76,0.0
20190117:0030,0.0,0.0,0.0,0.0,0.0,27.28,4.83,0.0
20190117:0130,0.0,0.0,0.0,0.0,0.0,26.54,4.62,0.0
20190117:0230,0.0,0.0,0.0,0.0,0.0,25.89,4.28,0.0
20190117:0330,0.0,0.0,0.0,0.0,0.0,25.41,3.52,0.0
20190117:0430,0.0,0.0,0.0,0.0,0.0,25.09,3.24,0.0
20190117:0530,0.0,0.0,0.0,0.0,0.0,24.77,2.97,0.0
20190117:0630,0.0,0.0,0.0,0.0,0.0,24.62,2.97,0.0
20190117:0730,0.0,0.0,0.0,0.0,0.0,24.6,3.1,0.0
20190117:0830,0.0,0.0,0.0,0.0,0.0,24.49,3.24,0.0
20190117:0930,0.0,0.0,0.0,0.0,0.0,24.42,3.31,0.0
20190117:1030,0.0,0.0,0.0,0.0,0.0,24.41,3.59,0.0
20190117:1130,514.82,155.47,24.25,0.68,2.5,24.39,3.66,0.0
20190117:1230,1006.51,236.14,96.56,4.4,15.96,24.6,3.93,0.0
20190117:1330,2000.27,517.83,138.83,10.9,28.87,25.5,5.31,0.0
20190117:1430,1649.84,346.62,193.57,12.29,40.76,26.99,6.07,0.0
20190117:1530,2093.32,482.61,209.09,17.23,50.69,27.76,5.86,0.0
20190117:1630,2580.12,695.65,170.76,22.67,56.81,28.98,6.0,0.0
20190117:1730,2526.91,667.14,187.46,22.48,56.96,30.23,5.79,0.0
20190117:1830,2664.08,733.29,177.76,21.93,51.05,31.02,5.72,0.0
20190117:1930,2346.69,638.82,158.72,16.59,41.24,31.32,5.59,0.0
20190117:2030,2141.64,595.15,128.65,11.85,29.41,30.95,5.66,0.0
20190117:2130,1426.54,370.36,108.48,5.66,16.54,30.55,5.52,0.0
20190117:2230,733.0,221.03,32.3,0.92,3.09,29.77,5.24,0.0
20190117:2330,0.0,0.0,0.0,0.0,0.0,28.64,4.9,0.0
20190118:0030,0.0,0.0,0.0,0.0,0.0,27.58,5.38,0.0
20190118:0130,0.0,0.0,0.0,0.0,0.0,26.69,5.31,0.0
20190118:0230,0.0,0.0,0.0,0.0,0.0,26.02,5.03,0.0
20190118:0330,0.0,0.0,0.0,0.0,0.0,25.48,4.76,0.0
20190118:0430,0.0,0.0,0.0,0.0,0.0,25.23,4.41,0.0
20190118:0530,0.0,0.0,0.0,0.0,0.0,25.0,4.34,0.0
20190118:0630,0.0,0.0,0.0,0.0,0.0,24.82,4.14,0.0
20190118:0730,0.0,0.0,0.0,0.0,0.0,24.86,4.41,0.0
20190118:0830,0.0,0.0,0.0,0.0,0.0,24.74,4.34,0.0
20190118:0930,0.0,0.0,0.0,0.0,0.0,24.55,4.14,0.0
20190118:1030,0.0,0.0,0.0,0.0,0.0,24.58,4.07,0.0
20190118:1130,779.43,230.59,32.2,0.83,2.47,24.54,4.0,0.0
20190118:1230,1254.83,309.36,102.13,4.98,15.96,24.65,4.48,0.0
20190118:1330,2008.81,513.73,144.35,10.97,28.89,25.54,5.79,0.0
20190118:1430,2157.23,534.17,177.33,15.08,40.82,27.06,6.07,0.0
20190118:1530,2693.11,740.21,165.74,21.69,50.8,28.39,6.07,0.0
20190118:1630,2725.84,759.59,165.49,24.17,56.99,29.91,5.93,0.0
20190118:1730,2835.02,817.27,154.23,25.37,57.17,31.08,6.0,0.0
20190118:1830,2387.35,601.78,209.74,19.94,51.25,31.84,6.0,0.0
20190118:1930,2285.32,634.34,142.85,16.17,41.43,31.75,5.45,0.0
20190118:2030,1448.79,293.73,193.36,9.66,29.57,31.31,5.59,0.0
20190118:2130,1503.31,394.21,110.08,5.9,16.67,30.53,5.66,0.0
20190118:2230,937.63,275.59,43.52,1.13,3.21,29.72,5.59,0.0
20190118:2330,0.0,0.0,0.0,0.0,0.0,28.53,5.17,0.0
20190119:0030,0.0,0.0,0.0,0.0,0.0,27.4,4.97,0.0
20190119:0130,0.0,0.0,0.0,0.0,0.0,26.55,4.76,0.0
20190119:0230,0.0,0.0,0.0,0.0,0.0,25.82,4.69,0.0
20190119:0330,0.0,0.0,0.0,0.0,0.0,25.37,4.41,0.0
20190119:0430,0.0,0.0,0.0,0.0,0.0,25.07,4.34,0.0
20190119:0530,0.0,0.0,0.0,0.0,0.0,25.02,5.03,0.0
20190119:0630,0.0,0.0,0.0,0.0,0.0,24.82,4.83,0.0
20190119:0730,0.0,0.0,0.0,0.0,0.0,24.77,4.62,0.0
20190119:0830,0.0,0.0,0.0,0.0,0.0,24.71,4.55,0.0
20190119:0930,0.0,0.0,0.0,0.0,0.0,24.74,4.48,0.0
20190119:1030,0.0,0.0,0.0,0.0,0.0,24.65,4.55,0.0
20190119:1130,628.09,186.62,28.36,0.75,2.45,24.56,4.62,0.0
20190119:1230,1485.87,364.77,121.72,5.73,15.95,24.63,4.76,0.0
20190119:1330,1975.05,479.57,166.89,11.05,28.92,25.73,6.21,0.0
20190119:1430,2420.3,625.53,176.78,16.69,40.89,27.26,6.55,0.0
20190119:1530,2652.69,704.61,187.73,21.51,50.92,28.88,6.34,0.0
20190119:1630,2734.39,767.17,161.64,24.32,57.17,30.35,6.14,0.0
20190119:1730,2884.8,854.57,138.47,25.97,57.39,31.42,5.86,0.0
20190119:1830,2895.47,872.09,131.87,24.04,51.46,32.13,5.72,0.0
20190119:1930,2720.83,795.7,145.06,19.29,41.61,32.29,5.72,0.0
20190119:2030,2430.5,696.62,136.4,13.5,29.73,31.95,5.72,0.0
20190119:2130,1874.53,516.79,117.41,7.0,16.81,31.23,5.59,0.0
20190119:2230,957.57,284.28,42.18,1.15,3.33,30.27,5.45,0.0
20190119:2330,0.0,0.0,0.0,0.0,0.0,28.98,5.24,0.0
20190120:0030,0.0,0.0,0.0,0.0,0.0,27.81,5.52,0.0
20190120:0130,0.0,0.0,0.0,0.0,0.0,26.76,5.52,0.0
20190120:0230,0.0,0.0,0.0,0.0,0.0,25.98,5.24,0.0
20190120:0330,0.0,0.0,0.0,0.0,0.0,25.5,4.9,0.0
20190120:0430,0.0,0.0,0.0,0.0,0.0,25.2,4.9,0.0
20190120:0530,0.0,0.0,0.0,0.0,0.0,24.94,4.76,0.0
20190120:0630,0.0,0.0,0.0,0.0,0.0,24.69,4.76,0.0
20190120:0730,0.0,0.0,0.0,0.0,0.0,24.67,4.76,0.0
20190120:0830,0.0,0.0,0.0,0.0,0.0,24.39,4.76,0.0
20190120:0930,0.0,0.0,0.0,0.0,0.0,24.24,4.76,0.0
20190120:1030,0.0,0.0,0.0,0.0,0.0,24.02,4.9,0.0
20190120:1130,864.4,250.61,37.59,0.9,2.43,23.9,4.9,0.0
20190120:1230,1722.34,440.28,123.06,6.26,15.96,24.11,4.83,0.0
20190120:1330,2478.32,673.59,142.2,13.05,28.95,25.51,6.97,0.0
20190120:1430,2800.34,784.96,153.93,19.07,40.96,27.35,6.62,0.0
20190120:1530,2909.25,851.39,135.92,23.51,51.04,29.12,6.34,0.0
20190120:1630,2927.42,868.76,134.9,26.23,57.36,30.63,6.0,0.0
20190120:1730,2847.54,834.38,146.75,25.76,57.61,31.71,5.79,0.0
20190120:1830,2851.43,843.11,144.38,23.77,51.68,32.18,5.72,0.0
20190120:1930,2693.69,794.77,138.56,19.18,41.8,32.7,5.59,0.0
20190120:2030,2475.7,710.03,142.87,13.87,29.89,32.28,5.52,0.0
20190120:2130,1853.74,506.77,120.7,7.02,16.95,31.53,5.72,0.0
20190120:2230,905.25,264.23,45.34,1.19,3.45,30.35,5.52,0.0
20190120:2330,0.0,0.0,0.0,0.0,0.0,28.93,5.24,0.0
20190121:0030,0.0,0.0,0.0,0.0,0.0,27.87,5.31,0.0
20190121:0130,0.0,0.0,0.0,0.0,0.0,26.94,5.24,0.0
20190121:0230,0.0,0.0,0.0,0.0,0.0,26.25,4.69,0.0
20190121:0330,0.0,0.0,0.0,0.0,0.0,25.69,4.07,0.0
20190121:0430,0.0,0.0,0.0,0.0,0.0,25.34,3.72,0.0
20190121:0530,0.0,0.0,0.0,0.0,0.0,25.0,3.52,0.0
20190121:0630,0.0,0.0,0.0,0.0,0.0,24.69,3.45,0.0
20190121:0730,0.0,0.0,0.0,0.0,0.0,24.68,3.45,0.0
20190121:0830,0.0,0.0,0.0,0.0,0.0,24.51,3.45,0.0
20190121:0930,0.0,0.0,0.0,0.0,0.0,24.18,3.31,0.0
20190121:1030,0.0,0.0,0.0,0.0,0.0,24.03,3.38,0.0
20190121:1130,720.8,209.86,34.29,0.84,2.41,24.0,3.45,0.0
20190121:1230,1197.66,298.71,94.34,4.75,15.96,24.25,3.93,0.0
20190121:1330,1568.1,350.95,160.89,9.36,28.99,25.33,5.31,0.0
20190121:1430,2144.1,531.7,174.08,15.0,41.04,26.78,6.07,0.0
20190121:1530,2112.61,477.08,223.62,17.63,51.18,28.38,5.93,0.0
20190121:1630,2225.76,524.57,219.54,20.08,57.55,29.65,5.86,0.0
20190121:1730,2187.22,525.22,207.98,19.82,57.84,30.38,5.79,0.0
20190121:1830,2415.37,617.26,202.43,20.26,51.9,30.81,5.52,0.0
20190121:1930,2285.05,610.49,165.35,16.44,41.99,31.13,5.31,0.0
20190121:2030,1768.84,452.22,142.69,10.42,30.06,30.93,5.1,0.0
20190121:2130,1590.55,418.85,116.3,6.31,17.09,30.45,5.03,0.0
20190121:2230,976.21,283.84,48.4,1.27,3.57,29.73,4.9,0.0
20190121:2330,0.0,0.0,0.0,0.0,0.0,28.47,4.9,0.0
20190122:0030,0.0,0.0,0.0,0.0,0.0,27.37,5.17,0.0
20190122:0130,0.0,0.0,0.0,0.0,0.0,26.39,4.97,0.0
20190122:0230,0.0,0.0,0.0,0.0,0.0,25.65,4.55,0.0
20190122:0330,0.0,0.0,0.0,0.0,0.0,25.11,4.21,0.0
20190122:0430,0.0,0.0,0.0,0.0,0.0,24.76,4.0,0.0
20190122:0530,0.0,0.0,0.0,0.0,0.0,24.42,4.07,0.0
20190122:0630,0.0,0.0,0.0,0.0,0.0,24.26,4.28,0.0
20190122:0730,0.0,0.0,0.0,0.0,0.0,24.3,4.48,0.0
20190122:0830,0.0,0.0,0.0,0.0,0.0,24.32,4.69,0.0
20190122:0930,0.0,0.0,0.0,0.0,0.0,24.29,4.76,0.0
20190122:1030,0.0,0.0,0.0,0.0,0.0,24.25,4.76,0.0
20190122:1130,661.74,195.0,30.15,0.77,2.39,24.15,4.55,0.0
20190122:1230,1457.61,362.05,114.88,5.58,15.97,24.31,4.48,0.0
20190122:1330,2355.78,611.3,163.89,12.69,29.03,25.41,6.48,0.0
20190122:1430,2569.8,681.89,169.44,17.6,41.12,27.16,7.24,0.0
20190122:1530,2734.42,737.72,177.89,22.11,51.31,28.65,7.17,0.0
20190122:1630,2553.82,677.25,175.85,22.65,57.75,29.99,7.52,0.0
20190122:1730,2799.68,788.24,157.27,25.04,58.08,30.73,7.52,0.0
20190122:1830,2615.3,682.98,201.17,21.76,52.12,31.48,7.59,0.0
20190122:1930,2392.54,624.99,181.69,17.17,42.18,31.69,7.52,0.0
20190122:2030,1911.79,470.87,168.57,11.31,30.22,31.31,7.38,0.0
20190122:2130,1604.33,412.79,123.02,6.42,17.23,30.66,7.17,0.0
20190122:2230,875.57,253.44,44.64,1.21,3.69,29.73,7.03,0.0
20190122:2330,0.0,0.0,0.0,0.0,0.0,28.39,6.48,0.0
20190123:0030,0.0,0.0,0.0,0.0,0.0,27.25,6.48,0.0
20190123:0130,0.0,0.0,0.0,0.0,0.0,26.32,6.21,0.0
20190123:0230,0.0,0.0,0.0,0.0,0.0,25.73,5.79,0.0
20190123:0330,0.0,0.0,0.0,0.0,0.0,25.4,5.38,0.0
20190123:0430,0.0,0.0,0.0,0.0,0.0,25.14,4.97,0.0
20190123:0530,0.0,0.0,0.0,0.0,0.0,24.82,5.1,0.0
20190123:0630,0.0,0.0,0.0,0.0,0.0,24.46,5.93,0.0
20190123:0730,0.0,0.0,0.0,0.0,0.0,24.43,6.0,0.0
20190123:0830,0.0,0.0,0.0,0.0,0.0,24.28,6.34,0.0
20190123:0930,0.0,0.0,0.0,0.0,0.0,24.18,6.28,0.0
20190123:1030,0.0,0.0,0.0,0.0,0.0,24.04,6.14,0.0
20190123:1130,850.93,247.65,35.53,0.86,2.38,23.87,6.07,0.0
20190123:1230,1485.14,370.26,111.77,5.58,15.99,23.93,5.93,0.0
20190123:1330,1906.21,462.95,153.16,10.57,29.07,24.98,7.93,0.0
20190123:1430,2262.26,531.01,206.11,15.85,41.2,26.51,8.76,0.0
20190123:1530,2584.0,677.61,172.23,20.67,51.45,28.07,9.1,0.0
20190123:1630,2903.9,816.31,152.72,25.59,57.96,29.34,8.83,0.0
20190123:1730,2668.01,739.99,150.03,23.69,58.32,30.56,8.76,0.0
20190123:1830,2836.72,794.29,162.35,23.34,52.34,31.11,8.62,0.0
20190123:1930,2348.58,621.65,164.97,16.75,42.37,31.6,8.41,0.0
20190123:2030,2389.31,649.98,153.86,13.43,30.38,31.18,8.0,0.0
20190123:2130,1859.59,502.98,118.36,7.08,17.37,30.77,7.72,0.0
20190123:2230,977.01,282.12,48.37,1.31,3.81,29.71,7.31,0.0
20190123:2330,0.0,0.0,0.0,0.0,0.0,28.26,6.48,0.0
20190124:0030,0.0,0.0,0.0,0.0,0.0,27.01,6.28,0.0
20190124:0130,0.0,0.0,0.0,0.0,0.0,26.2,6.0,0.0
20190124:0230,0.0,0.0,0.0,0.0,0.0,25.72,5.72,0.0
20190124:0330,0.0,0.0,0.0,0.0,0.0,25.35,5.66,0.0
20190124:0430,0.0,0.0,0.0,0.0,0.0,25.04,5.31,0.0
