Latitude (decimal degrees):	2.635
Longitude (decimal degrees):	-68.780
Elevation (m):	152
Radiation database:	PVGIS-ERA5


Slope: 42 deg. (optimum)
Azimuth: - deg. 
Nominal power of the PV system (c-Si) (kWp):	3.9
System losses (%):	16.0
time,P,Gb(i),Gd(i),Gr(i),H_sun,T2m,WS10m,Int
20181212:2230,0.0,0.0,0.0,0.0,-1.22,26.22,0.48,0.0
20181212:2330,0.0,0.0,0.0,0.0,0.0,25.75,0.9,0.0
20181213:0030,0.0,0.0,0.0,0.0,0.0,25.38,0.9,0.0
20181213:0130,0.0,0.0,0.0,0.0,0.0,24.95,1.03,0.0
20181213:0230,0.0,0.0,0.0,0.0,0.0,24.56,1.1,0.0
20181213:0330,0.0,0.0,0.0,0.0,0.0,24.23,0.83,0.0
20181213:0430,0.0,0.0,0.0,0.0,0.0,23.76,0.62,0.0
20181213:0530,0.0,0.0,0.0,0.0,0.0,23.28,0.48,0.0
20181213:0630,0.0,0.0,0.0,0.0,0.0,23.0,0.62,0.0
20181213:0730,0.0,0.0,0.0,0.0,0.0,22.58,0.69,0.0
20181213:0830,0.0,0.0,0.0,0.0,0.0,22.3,0.62,0.0
20181213:0930,0.0,0.0,0.0,0.0,0.0,22.13,0.55,0.0
20181213:1030,0.0,0.0,0.0,0.0,-0.95,21.96,0.48,0.0
20181213:1130,89.24,5.37,37.25,1.13,12.78,21.79,0.76,0.0
20181213:1230,232.35,1.58,88.74,2.66,26.27,21.89,0.55,0.0
20181213:1330,445.37,5.94,152.23,4.62,39.24,22.36,0.69,0.0
20181213:1430,718.72,17.38,228.01,7.09,51.1,22.88,0.62,0.0
20181213:1530,743.17,32.77,220.44,7.25,60.41,23.43,0.76,0.0
20181213:1630,1337.84,115.72,333.66,12.4,64.22,23.48,0.69,0.0
20181213:1730,1638.06,242.01,314.98,14.21,60.32,24.88,0.62,0.0
20181213:1830,1460.23,272.22,222.54,11.34,50.96,26.14,0.76,0.0
20181213:1930,1630.98,387.71,171.08,10.39,39.08,26.0,0.28,0.0
20181213:2030,1290.37,304.82,133.0,6.61,26.1,25.82,0.34,0.0
20181213:2130,707.55,165.38,78.49,2.7,12.6,25.57,0.48,0.0
20181213:2230,0.0,0.0,0.0,0.0,-1.12,24.51,0.69,0.0
20181213:2330,0.0,0.0,0.0,0.0,0.0,23.84,0.62,0.0
20181214:0030,0.0,0.0,0.0,0.0,0.0,23.43,0.69,0.0
20181214:0130,0.0,0.0,0.0,0.0,0.0,23.12,0.69,0.0
20181214:0230,0.0,0.0,0.0,0.0,0.0,22.82,0.69,0.0
20181214:0330,0.0,0.0,0.0,0.0,0.0,22.52,0.55,0.0
20181214:0430,0.0,0.0,0.0,0.0,0.0,22.48,0.07,0.0
20181214:0530,0.0,0.0,0.0,0.0,0.0,22.2,0.48,0.0
20181214:0630,0.0,0.0,0.0,0.0,0.0,22.02,0.41,0.0
20181214:0730,0.0,0.0,0.0,0.0,0.0,21.99,0.34,0.0
20181214:0830,0.0,0.0,0.0,0.0,0.0,21.96,0.28,0.0
20181214:0930,0.0,0.0,0.0,0.0,0.0,21.9,0.34,0.0
20181214:1030,0.0,0.0,0.0,0.0,-1.05,21.91,0.34,0.0
20181214:1130,735.04,150.17,99.0,3.07,12.66,21.97,0.34,0.0
20181214:1230,1190.42,211.67,186.31,6.99,26.15,22.68,0.48,0.0
20181214:1330,2299.14,596.85,210.5,14.29,39.12,24.33,0.48,0.0
20181214:1430,2082.97,512.81,210.45,15.39,50.97,26.5,0.83,0.0
20181214:1530,2043.04,518.19,185.8,16.64,60.3,27.19,1.17,0.0
20181214:1630,2084.58,539.66,182.4,17.8,64.16,28.13,1.24,0.0
20181214:1730,1950.83,515.77,156.46,15.85,60.32,28.65,1.31,0.0
20181214:1830,2215.25,599.38,177.97,16.24,51.0,28.95,1.31,0.0
20181214:1930,1836.45,479.37,150.19,11.27,39.15,28.97,1.79,0.0
20181214:2030,1434.32,392.18,95.04,6.73,26.18,28.57,1.52,0.0
20181214:2130,1397.59,392.22,85.94,3.91,12.7,27.86,1.03,0.0
20181214:2230,0.0,0.0,0.0,0.0,-1.02,27.17,0.76,0.0
20181214:2330,0.0,0.0,0.0,0.0,0.0,26.67,1.1,0.0
20181215:0030,0.0,0.0,0.0,0.0,0.0,25.83,0.9,0.0
20181215:0130,0.0,0.0,0.0,0.0,0.0,25.45,0.76,0.0
20181215:0230,0.0,0.0,0.0,0.0,0.0,24.94,0.97,0.0
20181215:0330,0.0,0.0,0.0,0.0,0.0,24.37,1.1,0.0
20181215:0430,0.0,0.0,0.0,0.0,0.0,23.85,1.1,0.0
20181215:0530,0.0,0.0,0.0,0.0,0.0,23.36,1.24,0.0
20181215:0630,0.0,0.0,0.0,0.0,0.0,22.94,1.1,0.0
20181215:0730,0.0,0.0,0.0,0.0,0.0,22.52,1.1,0.0
20181215:0830,0.0,0.0,0.0,0.0,0.0,22.44,0.9,0.0
20181215:0930,0.0,0.0,0.0,0.0,0.0,22.42,0.69,0.0
20181215:1030,0.0,0.0,0.0,0.0,-1.16,22.33,0.69,0.0
20181215:1130,677.91,151.28,79.41,2.66,12.55,22.32,0.62,0.0
20181215:1230,1273.04,262.74,164.26,6.9,26.03,23.53,0.48,0.0
20181215:1330,1925.65,506.79,158.59,11.84,39.0,25.33,0.34,0.0
20181215:1430,2232.0,579.13,214.8,16.69,50.86,27.15,0.34,0.0
20181215:1530,2477.05,670.92,229.79,21.05,60.2,28.69,0.48,0.0
20181215:1630,2013.36,505.14,202.19,17.49,64.1,29.79,0.83,0.0
20181215:1730,2205.63,517.02,268.81,18.72,60.33,29.91,0.9,0.0
20181215:1830,2084.97,579.62,155.99,15.37,51.05,30.44,1.03,0.0
20181215:1930,2059.29,544.57,177.46,12.85,39.22,27.96,0.76,0.0
20181215:2030,1611.92,425.8,130.54,7.81,26.27,27.8,0.48,0.0
20181215:2130,1088.59,275.84,91.11,3.42,12.79,25.25,1.1,0.0
20181215:2230,0.0,0.0,0.0,0.0,-0.92,24.44,0.48,0.0
20181215:2330,0.0,0.0,0.0,0.0,0.0,24.3,0.28,0.0
20181216:0030,0.0,0.0,0.0,0.0,0.0,23.89,0.55,0.0
20181216:0130,0.0,0.0,0.0,0.0,0.0,23.52,0.76,0.0
20181216:0230,0.0,0.0,0.0,0.0,0.0,23.12,0.62,0.0
20181216:0330,0.0,0.0,0.0,0.0,0.0,22.75,0.62,0.0
20181216:0430,0.0,0.0,0.0,0.0,0.0,22.38,0.55,0.0
20181216:0530,0.0,0.0,0.0,0.0,0.0,22.06,0.41,0.0
20181216:0630,0.0,0.0,0.0,0.0,0.0,21.83,0.55,0.0
20181216:0730,0.0,0.0,0.0,0.0,0.0,21.79,0.9,0.0
20181216:0830,0.0,0.0,0.0,0.0,0.0,21.73,0.9,0.0
20181216:0930,0.0,0.0,0.0,0.0,0.0,21.82,0.9,0.0
20181216:1030,0.0,0.0,0.0,0.0,-1.27,21.77,0.97,0.0
20181216:1130,1290.83,346.28,82.16,3.56,12.44,21.73,0.83,0.0
20181216:1230,1647.99,453.23,102.72,7.49,25.92,23.29,0.41,0.0
20181216:1330,2030.72,565.12,137.82,12.24,38.88,25.01,0.41,0.0
20181216:1430,1851.39,526.08,110.93,13.22,50.74,26.48,0.41,0.0
