Latitude (decimal degrees):	8.153
Longitude (decimal degrees):	-72.831
Elevation (m):	1057
Radiation database:	PVGIS-ERA5


Slope: 38 deg. (optimum)
Azimuth: - deg. 
Nominal power of the PV system (c-Si) (kWp):	3.9
System losses (%):	16.0
time,P,Gb(i),Gd(i),Gr(i),H_sun,T2m,WS10m,Int
20201121:1430,2616.0,747.21,179.37,15.08,47.91,23.59,0.83,0.0
20201121:1530,2354.43,616.67,206.01,15.23,57.4,24.92,0.97,0.0
20201121:1630,2440.09,639.75,220.1,16.7,61.9,25.73,1.03,0.0
20201121:1730,2398.09,597.88,247.9,16.04,59.14,26.58,1.17,0.0
20201121:1830,2557.29,718.07,194.64,15.45,50.62,26.98,1.17,0.0
20201121:1930,2238.97,618.39,165.93,11.4,39.16,26.99,1.17,0.0
20201121:2030,1775.66,471.68,134.92,7.06,26.34,26.45,1.31,0.0
20201121:2130,934.36,224.41,92.45,2.72,12.85,25.37,1.31,0.0
20201121:2230,0.0,0.0,0.0,0.0,-1.0,24.01,1.1,0.0
20201121:2330,0.0,0.0,0.0,0.0,0.0,22.72,0.62,0.0
20201122:0030,0.0,0.0,0.0,0.0,0.0,22.5,0.28,0.0
20201122:0130,0.0,0.0,0.0,0.0,0.0,22.11,0.28,0.0
20201122:0230,0.0,0.0,0.0,0.0,0.0,21.72,0.34,0.0
20201122:0330,0.0,0.0,0.0,0.0,0.0,21.38,0.41,0.0
20201122:0430,0.0,0.0,0.0,0.0,0.0,21.19,0.41,0.0
20201122:0530,0.0,0.0,0.0,0.0,0.0,21.05,0.34,0.0
20201122:0630,0.0,0.0,0.0,0.0,0.0,20.9,0.14,0.0
20201122:0730,0.0,0.0,0.0,0.0,0.0,20.79,0.41,0.0
20201122:0830,0.0,0.0,0.0,0.0,0.0,20.79,0.07,0.0
20201122:0930,0.0,0.0,0.0,0.0,0.0,20.51,0.0,0.0
20201122:1030,0.0,0.0,0.0,0.0,-4.63,20.4,0.21,0.0
20201122:1130,53.82,0.0,29.79,0.77,9.26,20.07,0.48,0.0
20201122:1230,172.63,0.0,70.9,1.82,22.84,20.7,0.55,0.0
20201122:1330,201.86,0.0,80.97,2.08,35.85,22.19,0.41,0.0
20201122:1430,2465.31,700.79,171.55,14.21,47.72,24.03,0.55,0.0
20201122:1530,2705.2,850.39,114.02,17.49,57.18,25.19,1.03,0.0
20201122:1630,2399.09,687.69,152.19,16.18,61.68,26.06,1.17,0.0
20201122:1730,2618.58,770.12,158.04,17.28,58.97,26.43,1.38,0.0
20201122:1830,2255.68,593.7,196.59,13.54,50.52,26.78,1.1,0.0
20201122:1930,1939.24,476.91,190.07,10.06,39.11,26.44,1.24,0.0
20201122:2030,1446.06,326.86,162.48,6.26,26.32,25.93,1.24,0.0
20201122:2130,807.42,176.41,99.34,2.66,12.86,25.15,1.17,0.0
20201122:2230,0.0,0.0,0.0,0.0,-0.96,24.01,1.1,0.0
20201122:2330,0.0,0.0,0.0,0.0,0.0,22.84,0.97,0.0
20201123:0030,0.0,0.0,0.0,0.0,0.0,22.13,0.21,0.0
20201123:0130,0.0,0.0,0.0,0.0,0.0,21.67,0.28,0.0
20201123:0230,0.0,0.0,0.0,0.0,0.0,21.41,0.41,0.0
20201123:0330,0.0,0.0,0.0,0.0,0.0,21.23,0.21,0.0
20201123:0430,0.0,0.0,0.0,0.0,0.0,20.95,0.48,0.0
20201123:0530,0.0,0.0,0.0,0.0,0.0,20.09,0.76,0.0
20201123:0630,0.0,0.0,0.0,0.0,0.0,19.74,0.76,0.0
20201123:0730,0.0,0.0,0.0,0.0,0.0,19.82,0.9,0.0
20201123:0830,0.0,0.0,0.0,0.0,0.0,19.69,0.9,0.0
20201123:0930,0.0,0.0,0.0,0.0,0.0,19.26,1.1,0.0
20201123:1030,0.0,0.0,0.0,0.0,-4.72,19.15,1.17,0.0
20201123:1130,83.31,0.0,40.28,1.03,9.15,18.75,1.17,0.0
20201123:1230,165.05,0.0,68.28,1.75,22.71,20.34,0.76,0.0
20201123:1330,208.79,0.0,83.34,2.14,35.69,22.37,0.14,0.0
20201123:1430,2774.73,876.2,123.81,15.98,47.54,24.1,0.69,0.0
20201123:1530,2365.52,638.26,191.2,15.24,56.97,25.5,0.97,0.0
20201123:1630,2453.99,673.45,193.46,16.7,61.46,26.18,1.03,0.0
20201123:1730,2271.08,610.73,181.96,14.89,58.81,27.03,1.31,0.0
20201123:1830,2195.46,605.33,160.95,13.03,50.42,26.99,1.1,0.0
20201123:1930,2181.37,566.91,196.11,11.26,39.06,26.6,1.03,0.0
20201123:2030,1511.63,365.24,148.02,6.33,26.31,26.35,1.17,0.0
20201123:2130,1144.84,307.47,79.14,2.9,12.87,25.47,1.17,0.0
20201123:2230,0.0,0.0,0.0,0.0,-0.93,24.28,0.83,0.0
20201123:2330,0.0,0.0,0.0,0.0,0.0,23.22,0.76,0.0
20201124:0030,0.0,0.0,0.0,0.0,0.0,22.55,0.34,0.0
20201124:0130,0.0,0.0,0.0,0.0,0.0,22.25,0.07,0.0
20201124:0230,0.0,0.0,0.0,0.0,0.0,21.96,0.34,0.0
20201124:0330,0.0,0.0,0.0,0.0,0.0,21.7,0.34,0.0
20201124:0430,0.0,0.0,0.0,0.0,0.0,21.43,0.48,0.0
20201124:0530,0.0,0.0,0.0,0.0,0.0,21.1,0.48,0.0
20201124:0630,0.0,0.0,0.0,0.0,0.0,20.79,0.41,0.0
20201124:0730,0.0,0.0,0.0,0.0,0.0,19.87,0.97,0.0
20201124:0830,0.0,0.0,0.0,0.0,0.0,19.86,0.76,0.0
20201124:0930,0.0,0.0,0.0,0.0,0.0,19.69,0.83,0.0
20201124:1030,0.0,0.0,0.0,0.0,-4.81,19.6,0.76,0.0
20201124:1130,74.0,0.0,37.11,0.95,9.04,19.58,0.76,0.0
20201124:1230,252.18,0.0,96.61,2.48,22.58,20.61,0.76,0.0
20201124:1330,268.5,0.0,102.44,2.63,35.54,21.86,0.48,0.0
20201124:1430,2585.39,750.08,167.37,14.8,47.35,23.7,0.69,0.0
20201124:1530,2646.53,745.74,196.12,17.14,56.76,25.08,1.03,0.0
20201124:1630,2426.92,667.46,184.19,16.37,61.25,26.18,1.24,0.0
20201124:1730,2489.56,648.22,229.08,16.45,58.65,26.6,1.45,0.0
20201124:1830,2355.78,626.37,201.55,14.11,50.33,26.74,1.24,0.0
20201124:1930,1698.0,389.76,187.19,8.94,39.02,26.06,1.31,0.0
20201124:2030,1193.73,226.34,176.05,5.72,26.3,25.37,1.31,0.0
20201124:2130,513.47,100.92,79.86,2.11,12.89,24.42,1.31,0.0
20201124:2230,0.0,0.0,0.0,0.0,-0.89,23.21,1.17,0.0
20201124:2330,0.0,0.0,0.0,0.0,0.0,21.96,0.55,0.0
20201125:0030,0.0,0.0,0.0,0.0,0.0,21.53,0.28,0.0
20201125:0130,0.0,0.0,0.0,0.0,0.0,20.94,0.21,0.0
20201125:0230,0.0,0.0,0.0,0.0,0.0,20.6,0.28,0.0
20201125:0330,0.0,0.0,0.0,0.0,0.0,20.57,0.21,0.0
20201125:0430,0.0,0.0,0.0,0.0,0.0,20.36,0.0,0.0
20201125:0530,0.0,0.0,0.0,0.0,0.0,19.78,0.41,0.0
20201125:0630,0.0,0.0,0.0,0.0,0.0,19.76,0.28,0.0
20201125:0730,0.0,0.0,0.0,0.0,0.0,20.23,0.07,0.0
20201125:0830,0.0,0.0,0.0,0.0,0.0,20.08,0.07,0.0
20201125:0930,0.0,0.0,0.0,0.0,0.0,19.99,0.14,0.0
20201125:1030,0.0,0.0,0.0,0.0,-4.91,19.72,0.14,0.0
20201125:1130,78.31,0.0,38.65,0.99,8.92,19.5,0.28,0.0
20201125:1230,297.3,0.0,110.72,2.84,22.44,19.72,0.28,0.0
20201125:1330,341.96,0.0,125.37,3.22,35.38,20.72,0.34,0.0
20201125:1430,2260.18,552.38,232.51,13.07,47.17,22.72,0.55,0.0
20201125:1530,1992.91,436.47,243.29,12.84,56.55,23.74,0.97,0.0
20201125:1630,2280.2,549.88,239.64,15.33,61.05,24.43,1.1,0.0
20201125:1730,2127.32,450.16,282.02,14.12,58.5,25.45,1.45,0.0
20201125:1830,1973.7,442.03,232.72,11.92,50.24,25.64,1.45,0.0
20201125:1930,980.29,141.65,189.32,6.09,38.98,24.91,1.24,0.0
20201125:2030,490.91,25.05,149.07,3.73,26.3,24.14,1.52,0.0
20201125:2130,430.58,82.16,71.68,1.9,12.91,23.34,1.1,0.0
20201125:2230,0.0,0.0,0.0,0.0,-0.85,21.87,0.83,0.0
20201125:2330,0.0,0.0,0.0,0.0,0.0,21.11,0.62,0.0
20201126:0030,0.0,0.0,0.0,0.0,0.0,20.59,0.55,0.0
20201126:0130,0.0,0.0,0.0,0.0,0.0,20.37,0.55,0.0
20201126:0230,0.0,0.0,0.0,0.0,0.0,19.93,0.14,0.0
20201126:0330,0.0,0.0,0.0,0.0,0.0,19.94,0.0,0.0
20201126:0430,0.0,0.0,0.0,0.0,0.0,19.79,0.28,0.0
20201126:0530,0.0,0.0,0.0,0.0,0.0,19.76,0.41,0.0
20201126:0630,0.0,0.0,0.0,0.0,0.0,19.78,0.28,0.0
20201126:0730,0.0,0.0,0.0,0.0,0.0,19.82,0.28,0.0
20201126:0830,0.0,0.0,0.0,0.0,0.0,19.79,0.21,0.0
20201126:0930,0.0,0.0,0.0,0.0,0.0,19.45,0.21,0.0
20201126:1030,0.0,0.0,0.0,0.0,-5.01,19.5,0.28,0.0
20201126:1130,49.05,0.0,27.92,0.72,8.81,19.42,0.48,0.0
20201126:1230,259.3,0.0,98.61,2.53,22.31,19.75,0.41,0.0
20201126:1330,392.16,0.0,141.22,3.63,35.23,20.57,0.28,0.0
20201126:1430,2294.83,590.85,202.91,13.04,46.99,21.87,0.55,0.0
20201126:1530,2093.98,441.34,277.62,13.6,56.34,23.3,0.83,0.0
20201126:1630,2253.98,571.6,201.8,14.92,60.85,23.85,1.24,0.0
20201126:1730,2582.39,725.3,176.96,16.73,58.36,24.26,1.38,0.0
20201126:1830,1725.53,320.88,261.37,10.73,50.16,24.82,1.59,0.0
20201126:1930,2028.03,505.46,183.45,10.26,38.95,24.27,1.52,0.0
20201126:2030,1378.84,320.34,139.16,5.8,26.3,24.12,1.66,0.0
20201126:2130,804.11,188.74,82.74,2.45,12.94,23.33,1.52,0.0
20201126:2230,0.0,0.0,0.0,0.0,-0.8,22.18,1.24,0.0
20201126:2330,0.0,0.0,0.0,0.0,0.0,21.08,0.76,0.0
20201127:0030,0.0,0.0,0.0,0.0,0.0,20.8,0.76,0.0
20201127:0130,0.0,0.0,0.0,0.0,0.0,20.23,0.28,0.0
20201127:0230,0.0,0.0,0.0,0.0,0.0,20.08,0.07,0.0
20201127:0330,0.0,0.0,0.0,0.0,0.0,20.02,0.14,0.0
20201127:0430,0.0,0.0,0.0,0.0,0.0,19.96,0.07,0.0
20201127:0530,0.0,0.0,0.0,0.0,0.0,19.87,0.14,0.0
20201127:0630,0.0,0.0,0.0,0.0,0.0,19.76,0.07,0.0
20201127:0730,0.0,0.0,0.0,0.0,0.0,19.58,0.62,0.0
20201127:0830,0.0,0.0,0.0,0.0,0.0,19.52,0.41,0.0
20201127:0930,0.0,0.0,0.0,0.0,0.0,19.33,0.55,0.0
20201127:1030,0.0,0.0,0.0,0.0,-5.1,19.33,0.55,0.0
20201127:1130,60.95,0.0,32.37,0.83,8.69,19.48,0.48,0.0
20201127:1230,209.67,0.0,82.76,2.13,22.18,19.84,0.14,0.0
20201127:1330,332.33,0.0,122.62,3.15,35.07,21.24,0.28,0.0
20201127:1430,2445.17,681.02,177.85,13.86,46.81,22.96,0.55,0.0
20201127:1530,2309.77,646.44,155.02,14.53,56.14,24.27,0.9,0.0
20201127:1630,2039.04,484.9,215.7,13.63,60.66,25.26,1.03,0.0
20201127:1730,2105.91,553.5,170.37,13.56,58.22,25.51,1.17,0.0
20201127:1830,2008.74,471.8,217.15,12.03,50.09,26.1,1.45,0.0
20201127:1930,1535.53,337.99,177.98,8.13,38.92,24.82,1.31,0.0
20201127:2030,1462.73,317.65,169.87,6.31,26.31,23.85,1.79,0.0
20201127:2130,311.16,49.79,65.74,1.69,12.97,22.03,0.83,0.0
20201127:2230,0.0,0.0,0.0,0.0,-0.75,21.26,0.41,0.0
20201127:2330,0.0,0.0,0.0,0.0,0.0,20.49,0.21,0.0
20201128:0030,0.0,0.0,0.0,0.0,0.0,20.24,0.07,0.0
20201128:0130,0.0,0.0,0.0,0.0,0.0,19.88,0.28,0.0
20201128:0230,0.0,0.0,0.0,0.0,0.0,20.25,0.07,0.0
20201128:0330,0.0,0.0,0.0,0.0,0.0,20.2,0.34,0.0
20201128:0430,0.0,0.0,0.0,0.0,0.0,20.13,0.14,0.0
20201128:0530,0.0,0.0,0.0,0.0,0.0,20.1,0.21,0.0
20201128:0630,0.0,0.0,0.0,0.0,0.0,19.92,0.21,0.0
20201128:0730,0.0,0.0,0.0,0.0,0.0,19.24,0.69,0.0
20201128:0830,0.0,0.0,0.0,0.0,0.0,19.16,0.41,0.0
20201128:0930,0.0,0.0,0.0,0.0,0.0,18.76,0.62,0.0
20201128:1030,0.0,0.0,0.0,0.0,-5.2,18.78,0.55,0.0
20201128:1130,73.8,0.0,36.91,0.95,8.58,18.61,0.62,0.0
20201128:1230,274.35,0.0,103.35,2.66,22.04,19.5,0.21,0.0
20201128:1330,403.67,0.0,145.0,3.73,34.92,20.81,0.28,0.0
20201128:1430,1996.92,448.56,236.56,11.62,46.64,21.86,0.21,0.0
20201128:1530,1907.44,346.22,309.9,12.71,55.95,24.02,0.55,0.0
20201128:1630,1863.59,424.57,210.32,12.42,60.47,24.97,0.97,0.0
20201128:1730,1826.56,400.5,220.97,11.95,58.09,25.22,1.1,0.0
20201128:1830,1451.03,325.45,162.08,8.71,50.02,25.1,1.03,0.0
20201128:1930,950.18,149.31,170.24,5.76,38.9,23.12,0.55,0.0
20201128:2030,1087.82,183.83,180.04,5.49,26.31,22.5,0.76,0.0
20201128:2130,796.3,184.22,85.26,2.48,13.0,22.61,0.62,0.0
20201128:2230,0.0,0.0,0.0,0.0,-0.7,21.78,0.48,0.0
20201128:2330,0.0,0.0,0.0,0.0,0.0,21.18,0.48,0.0
20201129:0030,0.0,0.0,0.0,0.0,0.0,20.81,0.55,0.0
20201129:0130,0.0,0.0,0.0,0.0,0.0,20.52,0.21,0.0
20201129:0230,0.0,0.0,0.0,0.0,0.0,20.37,0.07,0.0
20201129:0330,0.0,0.0,0.0,0.0,0.0,20.46,0.0,0.0
20201129:0430,0.0,0.0,0.0,0.0,0.0,20.12,0.21,0.0
20201129:0530,0.0,0.0,0.0,0.0,0.0,19.95,0.28,0.0
20201129:0630,0.0,0.0,0.0,0.0,0.0,19.45,0.41,0.0
20201129:0730,0.0,0.0,0.0,0.0,0.0,19.74,0.34,0.0
20201129:0830,0.0,0.0,0.0,0.0,0.0,19.52,0.14,0.0
20201129:0930,0.0,0.0,0.0,0.0,0.0,19.26,0.21,0.0
20201129:1030,0.0,0.0,0.0,0.0,-5.31,19.51,0.41,0.0
20201129:1130,22.02,0.0,17.06,0.44,8.46,19.64,0.41,0.0
20201129:1230,198.93,0.0,79.22,2.04,21.91,19.79,0.41,0.0
20201129:1330,350.43,0.0,128.15,3.29,34.77,20.84,0.28,0.0
20201129:1430,1470.16,284.09,206.44,8.73,46.46,21.47,0.41,0.0
20201129:1530,1739.43,357.53,229.19,11.17,55.76,22.86,0.69,0.0
20201129:1630,1884.73,380.03,261.65,12.71,60.29,23.97,0.9,0.0
20201129:1730,1788.21,298.92,309.95,12.16,57.96,25.06,1.24,0.0
20201129:1830,1675.33,370.26,195.16,10.06,49.95,25.2,1.31,0.0
20201129:1930,1482.44,318.91,179.23,7.93,38.88,24.86,1.24,0.0
20201129:2030,1013.28,216.73,123.34,4.64,26.33,24.58,1.31,0.0
20201129:2130,781.05,178.8,86.52,2.49,13.04,23.85,1.17,0.0
20201129:2230,0.0,0.0,0.0,0.0,-0.65,22.81,1.24,0.0
20201129:2330,0.0,0.0,0.0,0.0,0.0,21.72,0.97,0.0
20201130:0030,0.0,0.0,0.0,0.0,0.0,21.0,0.69,0.0
20201130:0130,0.0,0.0,0.0,0.0,0.0,21.11,0.41,0.0
20201130:0230,0.0,0.0,0.0,0.0,0.0,20.93,0.14,0.0
20201130:0330,0.0,0.0,0.0,0.0,0.0,20.58,0.41,0.0
20201130:0430,0.0,0.0,0.0,0.0,0.0,20.59,0.21,0.0
20201130:0530,0.0,0.0,0.0,0.0,0.0,20.31,0.41,0.0
20201130:0630,0.0,0.0,0.0,0.0,0.0,20.21,0.34,0.0
20201130:0730,0.0,0.0,0.0,0.0,0.0,19.84,0.62,0.0
20201130:0830,0.0,0.0,0.0,0.0,0.0,19.49,0.76,0.0
20201130:0930,0.0,0.0,0.0,0.0,0.0,19.32,0.76,0.0
20201130:1030,0.0,0.0,0.0,0.0,-5.41,19.35,0.76,0.0
20201130:1130,74.15,0.0,37.11,0.95,8.34,19.21,0.76,0.0
20201130:1230,244.01,0.0,93.87,2.41,21.78,20.2,0.62,0.0
20201130:1330,214.83,0.0,85.05,2.18,34.62,21.83,0.62,0.0
20201130:1430,2695.77,820.22,140.4,15.15,46.29,23.48,0.76,0.0
20201130:1530,2662.04,767.48,180.67,16.98,55.57,25.39,1.1,0.0
20201130:1630,2592.63,720.18,200.33,17.43,60.12,26.49,1.31,0.0
20201130:1730,2147.76,580.26,164.99,13.86,57.84,27.28,1.31,0.0
20201130:1830,1197.23,169.21,237.12,8.03,49.9,27.2,1.59,0.0
20201130:1930,1366.71,279.08,182.78,7.53,38.86,26.37,1.31,0.0
20201130:2030,1618.16,368.18,182.27,6.94,26.34,25.82,1.17,0.0
20201130:2130,681.99,131.32,104.27,2.64,13.08,25.28,1.24,0.0
20201130:2230,0.0,0.0,0.0,0.0,-0.59,24.05,1.1,0.0
20201130:2330,0.0,0.0,0.0,0.0,0.0,22.96,0.76,0.0
20201201:0030,0.0,0.0,0.0,0.0,0.0,22.01,0.62,0.0
20201201:0130,0.0,0.0,0.0,0.0,0.0,21.92,0.41,0.0
20201201:0230,0.0,0.0,0.0,0.0,0.0,21.72,0.41,0.0
20201201:0330,0.0,0.0,0.0,0.0,0.0,21.51,0.34,0.0
20201201:0430,0.0,0.0,0.0,0.0,0.0,21.22,0.55,0.0
20201201:0530,0.0,0.0,0.0,0.0,0.0,20.87,0.62,0.0
20201201:0630,0.0,0.0,0.0,0.0,0.0,19.63,0.83,0.0
20201201:0730,0.0,0.0,0.0,0.0,0.0,20.39,0.76,0.0
20201201:0830,0.0,0.0,0.0,0.0,0.0,20.49,0.55,0.0
20201201:0930,0.0,0.0,0.0,0.0,0.0,20.09,0.62,0.0
20201201:1030,0.0,0.0,0.0,0.0,-5.51,19.82,0.76,0.0
20201201:1130,58.33,0.0,31.25,0.8,8.23,18.32,0.97,0.0
20201201:1230,242.47,0.0,92.99,2.39,21.65,19.24,0.62,0.0
20201201:1330,295.06,0.0,111.09,2.85,34.47,22.03,0.28,0.0
20201201:1430,2529.53,718.35,177.85,14.27,46.12,24.0,0.69,0.0
20201201:1530,2495.53,677.94,200.4,15.81,55.39,25.42,1.17,0.0
20201201:1630,2550.82,705.0,197.37,17.07,59.95,26.35,1.31,0.0
20201201:1730,2188.72,520.87,241.87,14.38,57.73,27.03,1.31,0.0
20201201:1830,1707.67,335.48,248.83,10.65,49.84,27.06,1.31,0.0
20201201:1930,1391.51,242.16,230.42,8.08,38.85,26.57,1.24,0.0
20201201:2030,1548.78,348.46,177.24,6.7,26.36,26.11,1.31,0.0
20201201:2130,159.51,0.0,67.82,1.74,13.12,25.51,1.31,0.0
20201201:2230,0.0,0.0,0.0,0.0,-0.53,24.13,1.17,0.0
20201201:2330,0.0,0.0,0.0,0.0,0.0,22.92,0.83,0.0
20201202:0030,0.0,0.0,0.0,0.0,0.0,22.08,0.55,0.0
20201202:0130,0.0,0.0,0.0,0.0,0.0,21.77,0.28,0.0
20201202:0230,0.0,0.0,0.0,0.0,0.0,21.55,0.14,0.0
20201202:0330,0.0,0.0,0.0,0.0,0.0,21.17,0.41,0.0
20201202:0430,0.0,0.0,0.0,0.0,0.0,20.77,0.41,0.0
20201202:0530,0.0,0.0,0.0,0.0,0.0,20.63,0.34,0.0
