Latitude (decimal degrees):	2.621
Longitude (decimal degrees):	-77.123
Elevation (m):	660
Radiation database:	PVGIS-ERA5


Slope: 34 deg. (optimum)
Azimuth: - deg. 
Nominal power of the PV system (c-Si) (kWp):	3.9
System losses (%):	16.0
time,P,Gb(i),Gd(i),Gr(i),H_sun,T2m,WS10m,Int
20191118:0330,0.0,0.0,0.0,0.0,0.0,19.5,0.48,0.0
20191118:0430,0.0,0.0,0.0,0.0,0.0,19.34,0.48,0.0
20191118:0530,0.0,0.0,0.0,0.0,0.0,19.31,0.55,0.0
20191118:0630,0.0,0.0,0.0,0.0,0.0,19.24,0.62,0.0
20191118:0730,0.0,0.0,0.0,0.0,0.0,19.8,0.41,0.0
20191118:0830,0.0,0.0,0.0,0.0,0.0,19.79,0.48,0.0
20191118:0930,0.0,0.0,0.0,0.0,0.0,19.76,0.48,0.0
20191118:1030,0.0,0.0,0.0,0.0,-6.53,19.51,0.69,0.0
20191118:1130,41.54,0.0,25.15,0.51,7.62,19.19,0.9,0.0
20191118:1230,130.94,0.0,57.15,1.16,21.63,19.81,0.62,0.0
20191118:1330,2288.05,642.4,153.92,8.95,35.36,21.6,0.34,0.0
20191118:1430,2552.82,721.33,168.53,11.96,48.44,22.65,1.17,0.0
20191118:1530,2001.35,414.13,264.23,10.76,59.97,23.13,1.45,0.0
20191118:1630,1549.01,254.04,264.96,8.95,67.41,23.67,1.59,0.0
20191118:1730,1466.73,200.68,289.62,8.54,66.47,23.25,1.72,0.0
20191118:1830,1919.8,356.93,290.09,10.25,57.87,22.67,1.59,0.0
20191118:1930,1062.33,250.56,101.32,4.91,45.91,23.6,1.93,0.0
20191118:2030,1052.63,218.17,130.62,4.35,32.65,21.93,1.45,0.0
20191118:2130,525.64,113.97,68.38,1.9,18.85,21.9,1.31,0.0
20191118:2230,51.09,19.62,9.24,0.2,4.8,20.92,1.03,0.0
20191118:2330,0.0,0.0,0.0,0.0,0.0,20.4,0.9,0.0
20191119:0030,0.0,0.0,0.0,0.0,0.0,20.21,0.83,0.0
20191119:0130,0.0,0.0,0.0,0.0,0.0,19.88,0.76,0.0
20191119:0230,0.0,0.0,0.0,0.0,0.0,19.51,0.69,0.0
20191119:0330,0.0,0.0,0.0,0.0,0.0,19.29,0.69,0.0
20191119:0430,0.0,0.0,0.0,0.0,0.0,19.35,0.62,0.0
20191119:0530,0.0,0.0,0.0,0.0,0.0,19.26,0.62,0.0
20191119:0630,0.0,0.0,0.0,0.0,0.0,19.11,0.41,0.0
20191119:0730,0.0,0.0,0.0,0.0,0.0,19.54,0.48,0.0
20191119:0830,0.0,0.0,0.0,0.0,0.0,19.43,0.48,0.0
20191119:0930,0.0,0.0,0.0,0.0,0.0,19.69,0.34,0.0
20191119:1030,0.0,0.0,0.0,0.0,-6.59,19.79,0.21,0.0
20191119:1130,14.98,0.0,14.0,0.28,7.54,19.86,0.21,0.0
20191119:1230,103.72,0.0,47.89,0.97,21.53,19.86,0.07,0.0
20191119:1330,972.09,236.66,84.12,3.91,35.23,20.09,0.48,0.0
20191119:1430,873.1,201.3,87.81,4.18,48.28,20.79,0.83,0.0
20191119:1530,851.93,136.75,147.23,4.76,59.76,20.92,1.03,0.0
20191119:1630,727.19,79.85,166.26,4.42,67.16,21.42,1.17,0.0
20191119:1730,911.53,60.88,244.63,5.59,66.27,20.58,1.03,0.0
20191119:1830,1424.0,285.08,184.17,7.42,57.76,21.19,1.38,0.0
20191119:1930,1246.86,195.13,217.89,6.28,45.86,21.54,1.45,0.0
20191119:2030,1260.45,251.5,165.94,5.21,32.64,21.93,1.45,0.0
20191119:2130,481.6,90.25,78.69,1.94,18.87,21.98,1.38,0.0
20191119:2230,244.98,73.8,20.76,0.45,4.83,21.3,1.17,0.0
20191119:2330,0.0,0.0,0.0,0.0,0.0,20.65,0.9,0.0
20191120:0030,0.0,0.0,0.0,0.0,0.0,20.27,0.55,0.0
20191120:0130,0.0,0.0,0.0,0.0,0.0,20.01,0.48,0.0
20191120:0230,0.0,0.0,0.0,0.0,0.0,19.51,0.76,0.0
20191120:0330,0.0,0.0,0.0,0.0,0.0,19.05,0.97,0.0
20191120:0430,0.0,0.0,0.0,0.0,0.0,19.25,0.76,0.0
20191120:0530,0.0,0.0,0.0,0.0,0.0,19.79,0.48,0.0
20191120:0630,0.0,0.0,0.0,0.0,0.0,19.69,0.41,0.0
20191120:0730,0.0,0.0,0.0,0.0,0.0,19.73,0.41,0.0
20191120:0830,0.0,0.0,0.0,0.0,0.0,19.75,0.41,0.0
20191120:0930,0.0,0.0,0.0,0.0,0.0,19.35,0.55,0.0
20191120:1030,0.0,0.0,0.0,0.0,-6.65,19.58,0.69,0.0
20191120:1130,56.83,0.0,31.01,0.63,7.46,19.42,0.62,0.0
20191120:1230,278.89,0.0,105.21,2.13,21.43,19.26,0.55,0.0
20191120:1330,1319.66,220.36,219.93,5.98,35.1,20.68,0.41,0.0
20191120:1430,2159.58,522.16,221.65,10.29,48.12,21.89,0.55,0.0
20191120:1530,2688.84,750.46,203.52,14.52,59.56,23.24,0.97,0.0
20191120:1630,2308.96,581.91,216.62,13.18,66.93,24.31,1.31,0.0
20191120:1730,1916.14,365.35,286.22,10.94,66.08,24.56,1.59,0.0
20191120:1830,1262.42,120.48,304.24,7.36,57.66,24.33,1.93,0.0
20191120:1930,986.52,84.5,248.54,5.63,45.81,23.65,1.66,0.0
20191120:2030,753.52,102.22,153.7,3.76,32.63,23.09,1.66,0.0
20191120:2130,378.69,55.8,81.53,1.82,18.88,22.51,1.38,0.0
20191120:2230,62.56,19.34,13.97,0.28,4.88,21.84,1.24,0.0
20191120:2330,0.0,0.0,0.0,0.0,0.0,21.19,1.03,0.0
20191121:0030,0.0,0.0,0.0,0.0,0.0,20.79,0.83,0.0
20191121:0130,0.0,0.0,0.0,0.0,0.0,20.48,0.9,0.0
20191121:0230,0.0,0.0,0.0,0.0,0.0,20.16,0.9,0.0
20191121:0330,0.0,0.0,0.0,0.0,0.0,19.98,0.69,0.0
20191121:0430,0.0,0.0,0.0,0.0,0.0,19.73,0.69,0.0
20191121:0530,0.0,0.0,0.0,0.0,0.0,19.47,0.62,0.0
20191121:0630,0.0,0.0,0.0,0.0,0.0,19.49,0.62,0.0
20191121:0730,0.0,0.0,0.0,0.0,0.0,20.24,0.48,0.0
20191121:0830,0.0,0.0,0.0,0.0,0.0,20.24,0.34,0.0
20191121:0930,0.0,0.0,0.0,0.0,0.0,19.62,0.76,0.0
20191121:1030,0.0,0.0,0.0,0.0,0.0,19.37,0.69,0.0
20191121:1130,23.06,0.0,17.61,0.36,7.37,19.6,0.41,0.0
20191121:1230,113.27,0.0,51.08,1.03,21.33,19.5,0.48,0.0
20191121:1330,765.15,83.96,173.91,4.03,34.97,20.21,0.76,0.0
20191121:1430,1380.96,213.3,247.65,7.1,47.95,21.26,0.69,0.0
20191121:1530,1977.24,360.21,314.66,10.83,59.36,22.27,0.83,0.0
20191121:1630,2011.66,368.52,318.12,11.6,66.69,23.36,1.24,0.0
20191121:1730,1703.09,250.02,325.2,9.89,65.89,23.64,1.45,0.0
20191121:1830,1788.06,368.73,233.81,9.42,57.56,23.18,1.24,0.0
20191121:1930,1242.78,224.73,190.26,6.13,45.76,22.91,1.03,0.0
20191121:2030,687.19,131.67,102.38,3.11,32.63,22.9,1.03,0.0
20191121:2130,497.3,97.9,75.76,1.93,18.91,21.44,0.83,0.0
20191121:2230,172.21,54.22,16.68,0.37,4.92,21.17,0.9,0.0
20191121:2330,0.0,0.0,0.0,0.0,0.0,20.38,0.97,0.0
20191122:0030,0.0,0.0,0.0,0.0,0.0,19.8,0.69,0.0
20191122:0130,0.0,0.0,0.0,0.0,0.0,19.75,0.41,0.0
20191122:0230,0.0,0.0,0.0,0.0,0.0,19.84,0.0,0.0
20191122:0330,0.0,0.0,0.0,0.0,0.0,19.76,0.41,0.0
20191122:0430,0.0,0.0,0.0,0.0,0.0,19.74,0.34,0.0
20191122:0530,0.0,0.0,0.0,0.0,0.0,19.5,0.48,0.0
20191122:0630,0.0,0.0,0.0,0.0,0.0,19.03,0.55,0.0
20191122:0730,0.0,0.0,0.0,0.0,0.0,19.82,0.41,0.0
20191122:0830,0.0,0.0,0.0,0.0,0.0,19.19,0.62,0.0
20191122:0930,0.0,0.0,0.0,0.0,0.0,19.0,0.55,0.0
20191122:1030,0.0,0.0,0.0,0.0,0.0,18.87,0.69,0.0
20191122:1130,66.53,0.0,34.63,0.7,7.29,19.62,0.48,0.0
20191122:1230,278.97,0.0,105.17,2.13,21.22,19.18,0.69,0.0
20191122:1330,2204.09,578.44,182.78,8.64,34.84,20.67,0.28,0.0
20191122:1430,2563.91,724.67,176.37,12.02,47.79,22.12,0.76,0.0
20191122:1530,2488.87,650.99,214.7,13.21,59.16,23.14,1.24,0.0
20191122:1630,1705.24,315.54,257.91,9.71,66.46,23.76,1.52,0.0
20191122:1730,1356.43,201.63,252.0,7.83,65.71,23.68,1.59,0.0
20191122:1830,1861.24,432.46,192.85,9.59,57.46,23.46,1.59,0.0
20191122:1930,1620.08,351.13,190.57,7.56,45.73,23.12,1.38,0.0
20191122:2030,1492.95,352.53,145.07,5.76,32.62,22.51,1.1,0.0
20191122:2130,675.52,125.84,104.34,2.54,18.93,22.03,1.24,0.0
20191122:2230,341.53,100.58,24.82,0.53,4.97,21.39,1.03,0.0
20191122:2330,0.0,0.0,0.0,0.0,0.0,20.53,0.9,0.0
20191123:0030,0.0,0.0,0.0,0.0,0.0,20.13,0.83,0.0
20191123:0130,0.0,0.0,0.0,0.0,0.0,19.86,0.83,0.0
20191123:0230,0.0,0.0,0.0,0.0,0.0,19.73,0.55,0.0
20191123:0330,0.0,0.0,0.0,0.0,0.0,20.02,0.41,0.0
20191123:0430,0.0,0.0,0.0,0.0,0.0,19.7,0.41,0.0
20191123:0530,0.0,0.0,0.0,0.0,0.0,19.52,0.41,0.0
20191123:0630,0.0,0.0,0.0,0.0,0.0,19.4,0.48,0.0
20191123:0730,0.0,0.0,0.0,0.0,0.0,18.84,0.21,0.0
20191123:0830,0.0,0.0,0.0,0.0,0.0,18.79,0.34,0.0
20191123:0930,0.0,0.0,0.0,0.0,0.0,18.8,0.34,0.0
20191123:1030,0.0,0.0,0.0,0.0,0.0,18.78,0.34,0.0
20191123:1130,58.6,0.0,31.61,0.64,7.2,18.93,0.48,0.0
20191123:1230,258.07,0.0,98.45,1.99,21.11,19.03,0.62,0.0
20191123:1330,1265.15,247.86,171.33,5.4,34.71,20.48,0.62,0.0
20191123:1430,1927.85,467.92,182.99,8.98,47.63,21.25,0.69,0.0
20191123:1530,2141.41,542.07,190.83,11.24,58.96,22.71,0.9,0.0
20191123:1630,2188.84,492.3,261.29,12.47,66.24,23.32,1.03,0.0
20191123:1730,1260.84,187.46,234.73,7.3,65.54,23.62,1.31,0.0
20191123:1830,2115.15,459.15,260.2,11.08,57.37,22.47,1.31,0.0
20191123:1930,1327.44,201.35,243.83,6.79,45.69,23.53,1.31,0.0
20191123:2030,893.85,104.19,198.58,4.56,32.63,23.4,1.17,0.0
20191123:2130,601.25,85.12,122.8,2.66,18.96,22.59,1.24,0.0
20191123:2230,49.2,7.25,21.1,0.4,5.02,21.82,0.97,0.0
20191123:2330,0.0,0.0,0.0,0.0,0.0,20.96,0.76,0.0
20191124:0030,0.0,0.0,0.0,0.0,0.0,20.45,0.62,0.0
20191124:0130,0.0,0.0,0.0,0.0,0.0,19.82,0.69,0.0
20191124:0230,0.0,0.0,0.0,0.0,0.0,19.97,0.41,0.0
20191124:0330,0.0,0.0,0.0,0.0,0.0,19.79,0.41,0.0
20191124:0430,0.0,0.0,0.0,0.0,0.0,19.59,0.55,0.0
20191124:0530,0.0,0.0,0.0,0.0,0.0,19.56,0.41,0.0
20191124:0630,0.0,0.0,0.0,0.0,0.0,19.34,0.34,0.0
20191124:0730,0.0,0.0,0.0,0.0,0.0,19.96,0.55,0.0
20191124:0830,0.0,0.0,0.0,0.0,0.0,19.58,0.48,0.0
20191124:0930,0.0,0.0,0.0,0.0,0.0,19.72,0.62,0.0
20191124:1030,0.0,0.0,0.0,0.0,0.0,19.54,0.69,0.0
20191124:1130,60.02,0.0,32.21,0.65,7.11,19.53,0.69,0.0
20191124:1230,263.53,0.0,100.39,2.03,21.0,19.53,0.69,0.0
20191124:1330,1369.1,254.96,202.56,5.96,34.58,20.96,0.34,0.0
20191124:1430,1952.8,396.74,275.76,9.62,47.47,21.78,0.14,0.0
20191124:1530,2249.86,550.3,230.33,11.99,58.76,22.97,0.69,0.0
20191124:1630,2313.12,583.16,215.3,13.07,66.02,23.7,1.24,0.0
20191124:1730,2158.39,545.58,188.79,11.96,65.37,23.8,1.59,0.0
20191124:1830,2551.47,699.86,183.43,13.15,57.28,23.33,1.66,0.0
20191124:1930,1929.97,464.36,185.92,8.79,45.66,23.84,1.79,0.0
20191124:2030,1409.18,304.79,164.06,5.63,32.63,23.09,1.59,0.0
20191124:2130,782.55,175.09,88.85,2.55,18.99,22.66,1.45,0.0
20191124:2230,90.51,24.42,19.06,0.38,5.07,22.21,1.1,0.0
20191124:2330,0.0,0.0,0.0,0.0,0.0,21.77,0.97,0.0
20191125:0030,0.0,0.0,0.0,0.0,0.0,21.33,0.83,0.0
20191125:0130,0.0,0.0,0.0,0.0,0.0,20.54,0.69,0.0
20191125:0230,0.0,0.0,0.0,0.0,0.0,20.33,0.62,0.0
20191125:0330,0.0,0.0,0.0,0.0,0.0,20.37,0.55,0.0
20191125:0430,0.0,0.0,0.0,0.0,0.0,20.34,0.48,0.0
20191125:0530,0.0,0.0,0.0,0.0,0.0,20.23,0.48,0.0
20191125:0630,0.0,0.0,0.0,0.0,0.0,20.08,0.48,0.0
20191125:0730,0.0,0.0,0.0,0.0,0.0,19.95,0.62,0.0
20191125:0830,0.0,0.0,0.0,0.0,0.0,19.86,0.55,0.0
20191125:0930,0.0,0.0,0.0,0.0,0.0,19.79,0.41,0.0
20191125:1030,0.0,0.0,0.0,0.0,0.0,19.6,0.48,0.0
20191125:1130,42.66,0.0,25.62,0.52,7.02,19.6,0.62,0.0
20191125:1230,195.93,0.0,78.6,1.59,20.89,19.62,0.83,0.0
20191125:1330,2307.38,619.6,179.14,8.92,34.45,21.4,0.62,0.0
20191125:1430,2432.04,653.67,200.78,11.45,47.31,23.11,0.69,0.0
20191125:1530,2342.84,596.36,218.62,12.42,58.57,24.11,1.1,0.0
20191125:1630,2567.95,726.8,173.58,14.6,65.81,24.61,1.38,0.0
20191125:1730,2383.03,606.99,215.85,13.35,65.21,24.64,1.72,0.0
20191125:1830,2236.58,565.73,200.45,11.54,57.2,24.3,1.66,0.0
20191125:1930,1031.53,178.44,166.86,5.19,45.63,23.93,1.66,0.0
20191125:2030,512.2,50.16,129.71,2.89,32.64,22.55,1.17,0.0
20191125:2130,590.13,131.55,71.32,2.05,19.03,22.23,1.17,0.0
20191125:2230,354.82,108.49,21.44,0.51,5.12,22.04,0.9,0.0
20191125:2330,0.0,0.0,0.0,0.0,0.0,21.66,0.9,0.0
20191126:0030,0.0,0.0,0.0,0.0,0.0,21.19,0.83,0.0
20191126:0130,0.0,0.0,0.0,0.0,0.0,20.76,0.62,0.0
20191126:0230,0.0,0.0,0.0,0.0,0.0,20.55,0.55,0.0
20191126:0330,0.0,0.0,0.0,0.0,0.0,20.73,0.41,0.0
20191126:0430,0.0,0.0,0.0,0.0,0.0,20.52,0.34,0.0
20191126:0530,0.0,0.0,0.0,0.0,0.0,20.49,0.34,0.0
20191126:0630,0.0,0.0,0.0,0.0,0.0,20.38,0.28,0.0
20191126:0730,0.0,0.0,0.0,0.0,0.0,20.5,0.34,0.0
20191126:0830,0.0,0.0,0.0,0.0,0.0,20.09,0.48,0.0
20191126:0930,0.0,0.0,0.0,0.0,0.0,19.68,0.62,0.0
20191126:1030,0.0,0.0,0.0,0.0,0.0,19.78,0.28,0.0
20191126:1130,44.28,0.0,26.27,0.53,6.93,19.77,0.14,0.0
20191126:1230,246.98,0.0,95.26,1.93,20.78,19.86,0.41,0.0
20191126:1330,1946.52,486.01,175.92,7.61,34.32,21.57,0.55,0.0
20191126:1430,2269.65,562.0,224.86,10.7,47.15,22.67,0.76,0.0
20191126:1530,2129.59,472.51,265.44,11.45,58.38,23.89,0.76,0.0
20191126:1630,1431.7,241.73,240.86,8.23,65.6,24.45,1.1,0.0
20191126:1730,1848.31,353.36,274.16,10.47,65.06,23.73,1.17,0.0
20191126:1830,1460.3,229.37,261.11,7.99,57.12,23.7,1.31,0.0
20191126:1930,869.1,88.25,205.49,4.88,45.61,22.85,1.31,0.0
20191126:2030,338.53,11.43,113.89,2.27,32.65,22.13,1.03,0.0
20191126:2130,190.84,8.11,69.39,1.36,19.06,21.93,1.38,0.0
20191126:2230,37.5,8.1,15.6,0.3,5.18,21.45,1.24,0.0
20191126:2330,0.0,0.0,0.0,0.0,0.0,20.88,0.69,0.0
20191127:0030,0.0,0.0,0.0,0.0,0.0,20.77,0.69,0.0
20191127:0130,0.0,0.0,0.0,0.0,0.0,20.51,0.69,0.0
20191127:0230,0.0,0.0,0.0,0.0,0.0,20.35,0.62,0.0
20191127:0330,0.0,0.0,0.0,0.0,0.0,20.31,0.48,0.0
20191127:0430,0.0,0.0,0.0,0.0,0.0,20.33,0.48,0.0
20191127:0530,0.0,0.0,0.0,0.0,0.0,20.22,0.55,0.0
20191127:0630,0.0,0.0,0.0,0.0,0.0,20.2,0.48,0.0
20191127:0730,0.0,0.0,0.0,0.0,0.0,20.46,0.48,0.0
20191127:0830,0.0,0.0,0.0,0.0,0.0,20.48,0.48,0.0
20191127:0930,0.0,0.0,0.0,0.0,0.0,19.99,0.48,0.0
20191127:1030,0.0,0.0,0.0,0.0,0.0,19.86,0.41,0.0
20191127:1130,48.28,0.0,27.82,0.56,6.83,19.81,0.48,0.0
20191127:1230,261.03,0.0,99.61,2.01,20.67,19.68,0.9,0.0
20191127:1330,2004.5,486.65,195.81,7.88,34.18,21.32,0.62,0.0
20191127:1430,2378.45,604.24,219.94,11.1,47.0,22.54,1.03,0.0
20191127:1530,2053.51,427.51,277.97,11.02,58.19,23.61,0.97,0.0
20191127:1630,1994.15,366.17,318.67,11.47,65.4,24.4,1.17,0.0
20191127:1730,1634.98,272.2,279.85,9.35,64.91,24.7,1.59,0.0
20191127:1830,1511.74,199.07,309.86,8.46,57.05,23.53,1.38,0.0
20191127:1930,1638.56,276.81,276.2,8.15,45.59,23.36,1.17,0.0
20191127:2030,1085.55,198.57,164.26,4.74,32.67,22.69,1.03,0.0
20191127:2130,418.42,69.69,80.16,1.87,19.11,22.56,1.03,0.0
20191127:2230,168.78,43.22,26.91,0.52,5.24,22.08,0.97,0.0
20191127:2330,0.0,0.0,0.0,0.0,0.0,21.38,0.62,0.0
20191128:0030,0.0,0.0,0.0,0.0,0.0,20.93,0.69,0.0
20191128:0130,0.0,0.0,0.0,0.0,0.0,20.61,0.76,0.0
20191128:0230,0.0,0.0,0.0,0.0,0.0,20.47,0.48,0.0
20191128:0330,0.0,0.0,0.0,0.0,0.0,20.6,0.48,0.0
20191128:0430,0.0,0.0,0.0,0.0,0.0,20.64,0.34,0.0
20191128:0530,0.0,0.0,0.0,0.0,0.0,20.6,0.21,0.0
20191128:0630,0.0,0.0,0.0,0.0,0.0,20.27,0.48,0.0
20191128:0730,0.0,0.0,0.0,0.0,0.0,20.47,0.55,0.0
20191128:0830,0.0,0.0,0.0,0.0,0.0,20.21,0.48,0.0
20191128:0930,0.0,0.0,0.0,0.0,0.0,19.68,0.62,0.0
20191128:1030,0.0,0.0,0.0,0.0,0.0,19.59,0.69,0.0
20191128:1130,50.86,0.0,28.81,0.58,6.74,19.81,0.55,0.0
20191128:1230,268.5,0.0,102.15,2.07,20.56,19.76,0.34,0.0
20191128:1330,1508.12,277.43,226.14,6.49,34.05,20.71,0.62,0.0
20191128:1430,1552.13,302.9,213.67,7.48,46.84,21.76,1.17,0.0
20191128:1530,1501.5,220.66,284.23,8.33,58.01,22.62,0.9,0.0
20191128:1630,1609.88,203.9,340.21,9.45,65.21,23.3,1.17,0.0
20191128:1730,1358.51,154.41,303.41,8.04,64.77,23.65,1.17,0.0
20191128:1830,1128.59,95.32,286.55,6.7,56.98,23.79,1.03,0.0
20191128:1930,928.5,106.97,205.02,5.07,45.58,22.78,1.59,0.0
