Latitude (decimal degrees):	5.692
Longitude (decimal degrees):	-72.775
Elevation (m):	3492
Radiation database:	PVGIS-ERA5


Slope: 42 deg. (optimum)
Azimuth: - deg. 
Nominal power of the PV system (c-Si) (kWp):	3.9
System losses (%):	16.0
time,P,Gb(i),Gd(i),Gr(i),H_sun,T2m,WS10m,Int
20201016:0730,0.0,0.0,0.0,0.0,0.0,9.88,0.48,0.0
20201016:0830,0.0,0.0,0.0,0.0,0.0,9.64,0.28,0.0
20201016:0930,0.0,0.0,0.0,0.0,0.0,9.87,0.07,0.0
20201016:1030,0.0,0.0,0.0,0.0,-2.36,9.84,0.14,0.0
20201016:1130,1078.15,250.45,89.97,3.21,12.36,9.73,0.14,0.0
20201016:1230,2048.39,538.33,123.3,9.04,26.98,11.91,0.48,0.0
20201016:1330,2325.55,598.33,154.37,13.69,41.41,12.25,1.03,0.0
20201016:1430,2689.65,742.83,140.09,19.32,55.39,13.42,1.45,0.0
20201016:1530,2306.54,542.84,200.73,19.25,68.06,14.13,1.59,0.0
20201016:1630,2352.7,589.23,168.81,21.36,75.42,14.57,1.72,0.0
20201016:1730,1939.98,368.55,254.56,16.74,70.23,16.42,1.93,0.0
20201016:1830,2459.84,642.78,165.15,18.46,58.12,16.14,1.59,0.0
20201016:1930,1904.25,428.07,179.68,12.07,44.29,14.05,1.45,0.0
20201016:2030,1697.35,381.92,159.51,8.61,29.93,13.88,1.17,0.0
20201016:2130,826.06,166.8,99.07,3.46,15.33,13.44,1.1,0.0
20201016:2230,5.51,0.0,8.86,0.29,0.62,12.74,0.83,0.0
20201016:2330,0.0,0.0,0.0,0.0,0.0,11.67,0.34,0.0
20201017:0030,0.0,0.0,0.0,0.0,0.0,11.04,0.14,0.0
20201017:0130,0.0,0.0,0.0,0.0,0.0,10.68,0.21,0.0
20201017:0230,0.0,0.0,0.0,0.0,0.0,10.62,0.0,0.0
20201017:0330,0.0,0.0,0.0,0.0,0.0,10.4,0.07,0.0
20201017:0430,0.0,0.0,0.0,0.0,0.0,10.21,0.0,0.0
20201017:0530,0.0,0.0,0.0,0.0,0.0,10.02,0.14,0.0
20201017:0630,0.0,0.0,0.0,0.0,0.0,9.87,0.14,0.0
20201017:0730,0.0,0.0,0.0,0.0,0.0,9.2,0.21,0.0
20201017:0830,0.0,0.0,0.0,0.0,0.0,9.07,0.28,0.0
20201017:0930,0.0,0.0,0.0,0.0,0.0,8.57,0.34,0.0
20201017:1030,0.0,0.0,0.0,0.0,-2.35,8.34,0.34,0.0
20201017:1130,932.28,217.16,75.45,2.82,12.36,8.23,0.41,0.0
20201017:1230,1743.86,398.2,158.88,8.23,26.96,10.57,0.07,0.0
20201017:1330,2357.32,583.36,186.86,14.14,41.36,12.68,0.83,0.0
20201017:1430,2763.18,737.59,178.22,20.07,55.29,14.09,1.45,0.0
20201017:1530,2639.1,649.2,215.67,22.23,67.85,15.15,1.93,0.0
20201017:1630,2409.52,571.07,207.6,21.81,75.06,14.89,1.93,0.0
20201017:1730,2215.14,557.72,153.09,18.78,69.93,15.25,1.86,0.0
20201017:1830,2026.33,450.43,200.56,15.21,57.91,15.41,1.66,0.0
20201017:1930,2174.6,524.56,180.08,13.63,44.14,14.99,1.45,0.0
20201017:2030,1619.7,346.79,170.37,8.44,29.8,14.62,1.31,0.0
20201017:2130,966.81,202.87,106.84,3.77,15.23,14.02,1.17,0.0
20201017:2230,7.55,0.0,9.94,0.32,0.54,12.71,1.1,0.0
20201017:2330,0.0,0.0,0.0,0.0,0.0,11.46,0.21,0.0
20201018:0030,0.0,0.0,0.0,0.0,0.0,11.24,0.41,0.0
20201018:0130,0.0,0.0,0.0,0.0,0.0,10.89,0.34,0.0
20201018:0230,0.0,0.0,0.0,0.0,0.0,10.5,0.21,0.0
20201018:0330,0.0,0.0,0.0,0.0,0.0,10.19,0.34,0.0
20201018:0430,0.0,0.0,0.0,0.0,0.0,10.15,0.34,0.0
20201018:0530,0.0,0.0,0.0,0.0,0.0,9.98,0.21,0.0
20201018:0630,0.0,0.0,0.0,0.0,0.0,9.49,0.48,0.0
20201018:0730,0.0,0.0,0.0,0.0,0.0,9.99,0.34,0.0
20201018:0830,0.0,0.0,0.0,0.0,0.0,9.73,0.34,0.0
20201018:0930,0.0,0.0,0.0,0.0,0.0,10.12,0.07,0.0
20201018:1030,0.0,0.0,0.0,0.0,-2.34,10.02,0.07,0.0
20201018:1130,834.33,193.43,72.22,2.66,12.35,9.8,0.07,0.0
20201018:1230,1737.43,397.28,157.13,8.18,26.93,11.09,0.28,0.0
20201018:1330,1892.43,393.64,212.97,11.84,41.3,12.85,0.83,0.0
20201018:1430,2387.5,557.19,223.61,17.45,55.18,13.86,1.1,0.0
20201018:1530,2318.47,477.57,280.62,19.66,67.64,15.58,1.45,0.0
20201018:1630,1941.44,309.43,317.53,17.64,74.7,16.28,1.66,0.0
20201018:1730,1497.03,205.19,271.5,13.1,69.63,15.3,1.59,0.0
20201018:1830,1427.46,174.44,281.78,11.78,57.71,15.15,1.31,0.0
20201018:1930,1104.06,121.06,231.91,8.65,43.99,14.8,1.38,0.0
20201018:2030,946.79,138.96,164.23,6.16,29.68,14.06,1.17,0.0
20201018:2130,774.47,140.47,110.22,3.57,15.13,13.38,0.9,0.0
20201018:2230,5.74,0.0,8.98,0.29,0.46,12.75,0.62,0.0
20201018:2330,0.0,0.0,0.0,0.0,0.0,11.69,0.48,0.0
20201019:0030,0.0,0.0,0.0,0.0,0.0,11.14,0.14,0.0
20201019:0130,0.0,0.0,0.0,0.0,0.0,10.66,0.14,0.0
20201019:0230,0.0,0.0,0.0,0.0,0.0,10.33,0.55,0.0
20201019:0330,0.0,0.0,0.0,0.0,0.0,9.89,0.69,0.0
20201019:0430,0.0,0.0,0.0,0.0,0.0,9.99,0.69,0.0
20201019:0530,0.0,0.0,0.0,0.0,0.0,9.73,0.69,0.0
20201019:0630,0.0,0.0,0.0,0.0,0.0,9.43,0.9,0.0
20201019:0730,0.0,0.0,0.0,0.0,0.0,9.87,0.76,0.0
20201019:0830,0.0,0.0,0.0,0.0,0.0,9.81,0.69,0.0
20201019:0930,0.0,0.0,0.0,0.0,0.0,9.72,0.69,0.0
20201019:1030,0.0,0.0,0.0,0.0,-2.34,9.46,0.69,0.0
20201019:1130,290.98,28.63,74.65,2.25,12.34,9.41,0.83,0.0
20201019:1230,954.07,124.01,178.22,6.2,26.9,10.51,0.55,0.0
20201019:1330,1866.36,315.62,288.85,12.56,41.23,12.36,0.21,0.0
20201019:1430,2042.69,310.06,353.88,16.01,55.06,14.53,1.1,0.0
20201019:1530,2066.22,325.82,343.83,17.73,67.42,15.42,1.52,0.0
