Latitude (decimal degrees):	10.677
Longitude (decimal degrees):	-74.982
Elevation (m):	37
Radiation database:	PVGIS-ERA5


Slope: 45 deg. (optimum)
Azimuth: - deg. 
Nominal power of the PV system (c-Si) (kWp):	3.9
System losses (%):	16.0
time,P,Gb(i),Gd(i),Gr(i),H_sun,T2m,WS10m,Int
20231027:0030,0.0,0.0,0.0,0.0,0.0,25.58,0.97,0.0
20231027:0130,0.0,0.0,0.0,0.0,0.0,25.43,1.38,0.0
20231027:0230,0.0,0.0,0.0,0.0,0.0,24.99,1.45,0.0
20231027:0330,0.0,0.0,0.0,0.0,0.0,24.26,1.31,0.0
20231027:0430,0.0,0.0,0.0,0.0,0.0,24.14,1.17,0.0
20231027:0530,0.0,0.0,0.0,0.0,0.0,24.12,1.59,0.0
20231027:0630,0.0,0.0,0.0,0.0,0.0,24.09,1.59,0.0
20231027:0730,0.0,0.0,0.0,0.0,0.0,23.97,1.52,0.0
20231027:0830,0.0,0.0,0.0,0.0,0.0,23.96,1.93,0.0
20231027:0930,0.0,0.0,0.0,0.0,0.0,23.94,1.72,0.0
20231027:1030,0.0,0.0,0.0,0.0,-5.58,23.78,1.52,0.0
20231027:1130,170.9,29.65,40.76,1.39,8.77,23.78,1.52,0.0
20231027:1230,497.19,54.21,120.02,4.47,22.88,24.16,1.38,0.0
20231027:1330,1175.64,193.05,198.71,9.26,36.58,24.85,1.52,0.0
20231027:1430,1218.06,166.91,240.6,11.29,49.44,25.99,1.66,0.0
20231027:1530,874.07,66.08,229.67,9.44,60.34,26.97,2.41,0.0
20231027:1630,1014.4,100.61,237.91,10.81,66.37,26.2,2.83,0.0
20231027:1730,804.65,79.19,191.86,8.62,63.91,25.52,2.28,0.0
20231027:1830,1175.06,208.08,180.48,10.69,54.7,25.36,2.28,0.0
20231027:1930,670.21,84.57,144.89,6.38,42.51,26.28,2.14,0.0
20231027:2030,752.94,132.28,123.22,5.63,29.11,25.29,1.31,0.0
20231027:2130,134.75,26.06,32.56,1.28,15.15,25.51,0.76,0.0
20231027:2230,0.0,0.0,2.09,0.08,0.89,25.18,0.97,0.0
20231027:2330,0.0,0.0,0.0,0.0,0.0,24.72,1.17,0.0
20231028:0030,0.0,0.0,0.0,0.0,0.0,24.6,0.83,0.0
20231028:0130,0.0,0.0,0.0,0.0,0.0,24.64,0.83,0.0
20231028:0230,0.0,0.0,0.0,0.0,0.0,24.66,1.03,0.0
20231028:0330,0.0,0.0,0.0,0.0,0.0,24.7,1.66,0.0
20231028:0430,0.0,0.0,0.0,0.0,0.0,24.51,2.21,0.0
20231028:0530,0.0,0.0,0.0,0.0,0.0,24.36,2.07,0.0
20231028:0630,0.0,0.0,0.0,0.0,0.0,24.28,2.21,0.0
20231028:0730,0.0,0.0,0.0,0.0,0.0,24.01,2.48,0.0
20231028:0830,0.0,0.0,0.0,0.0,0.0,24.02,2.34,0.0
20231028:0930,0.0,0.0,0.0,0.0,0.0,23.96,2.76,0.0
20231028:1030,0.0,0.0,0.0,0.0,-5.62,23.85,2.28,0.0
20231028:1130,105.49,28.24,20.06,0.76,8.7,23.88,2.21,0.0
20231028:1230,424.27,74.34,76.06,3.25,22.79,24.05,2.28,0.0
20231028:1330,827.4,116.5,159.95,7.04,36.46,24.42,2.83,0.0
20231028:1430,1124.85,161.35,211.35,10.25,49.26,24.97,2.34,0.0
20231028:1530,787.79,72.35,193.97,8.38,60.08,25.88,2.34,0.0
20231028:1630,463.54,0.0,164.84,5.67,66.04,25.68,2.55,0.0
20231028:1730,780.24,48.55,214.19,8.58,63.6,25.04,3.1,0.0
20231028:1830,969.16,82.84,241.02,9.97,54.47,25.19,2.34,0.0
20231028:1930,1002.62,156.02,176.94,8.56,42.34,25.33,2.83,0.0
20231028:2030,518.94,90.47,90.31,4.14,28.98,25.55,2.48,0.0
20231028:2130,310.7,52.07,63.67,2.38,15.05,25.38,2.55,0.0
20231028:2230,0.0,0.0,3.41,0.13,0.82,24.9,2.14,0.0
20231028:2330,0.0,0.0,0.0,0.0,0.0,24.64,1.24,0.0
20231029:0030,0.0,0.0,0.0,0.0,0.0,24.53,1.66,0.0
20231029:0130,0.0,0.0,0.0,0.0,0.0,24.25,1.86,0.0
20231029:0230,0.0,0.0,0.0,0.0,0.0,24.15,1.93,0.0
20231029:0330,0.0,0.0,0.0,0.0,0.0,23.95,1.79,0.0
20231029:0430,0.0,0.0,0.0,0.0,0.0,23.89,2.0,0.0
20231029:0530,0.0,0.0,0.0,0.0,0.0,23.82,2.14,0.0
20231029:0630,0.0,0.0,0.0,0.0,0.0,23.68,1.79,0.0
20231029:0730,0.0,0.0,0.0,0.0,0.0,23.92,2.0,0.0
20231029:0830,0.0,0.0,0.0,0.0,0.0,23.74,1.79,0.0
20231029:0930,0.0,0.0,0.0,0.0,0.0,23.75,1.72,0.0
20231029:1030,0.0,0.0,0.0,0.0,-5.67,23.73,1.66,0.0
20231029:1130,229.5,57.41,31.94,1.17,8.64,23.88,1.79,0.0
20231029:1230,698.62,147.12,89.37,4.29,22.7,24.23,1.79,0.0
20231029:1330,1417.49,331.93,136.84,9.48,36.33,24.79,2.0,0.0
20231029:1430,2278.62,545.33,231.58,18.24,49.08,25.7,2.14,0.0
20231029:1530,2093.86,497.05,213.08,19.16,59.82,27.01,2.21,0.0
20231029:1630,1567.26,283.24,241.41,15.66,65.71,27.72,2.41,0.0
20231029:1730,1607.34,266.0,272.82,15.88,63.3,28.0,2.76,0.0
20231029:1830,1374.6,157.49,304.41,13.51,54.24,27.98,2.69,0.0
20231029:1930,1186.45,173.83,224.15,10.28,42.18,27.6,2.55,0.0
20231029:2030,829.41,99.93,182.27,7.07,28.86,26.95,2.0,0.0
20231029:2130,362.82,53.02,80.55,2.89,14.95,26.9,1.45,0.0
20231029:2230,0.15,0.0,5.74,0.22,0.74,26.61,0.83,0.0
20231029:2330,0.0,0.0,0.0,0.0,0.0,26.09,0.76,0.0
20231030:0030,0.0,0.0,0.0,0.0,0.0,25.68,0.76,0.0
20231030:0130,0.0,0.0,0.0,0.0,0.0,25.19,0.62,0.0
20231030:0230,0.0,0.0,0.0,0.0,0.0,25.08,0.69,0.0
20231030:0330,0.0,0.0,0.0,0.0,0.0,24.98,0.62,0.0
20231030:0430,0.0,0.0,0.0,0.0,0.0,24.95,0.48,0.0
20231030:0530,0.0,0.0,0.0,0.0,0.0,24.91,0.41,0.0
20231030:0630,0.0,0.0,0.0,0.0,0.0,24.64,0.48,0.0
20231030:0730,0.0,0.0,0.0,0.0,0.0,24.84,0.48,0.0
20231030:0830,0.0,0.0,0.0,0.0,0.0,24.82,0.21,0.0
20231030:0930,0.0,0.0,0.0,0.0,0.0,24.29,0.97,0.0
20231030:1030,0.0,0.0,0.0,0.0,-5.72,24.24,1.17,0.0
20231030:1130,1094.63,289.1,78.56,2.68,8.57,24.23,1.03,0.0
20231030:1230,1694.23,435.26,139.67,8.14,22.6,25.17,0.9,0.0
20231030:1330,2191.8,607.38,150.98,14.07,36.2,26.37,1.24,0.0
20231030:1430,2584.7,767.0,145.28,20.55,48.9,27.64,1.59,0.0
20231030:1530,2499.65,735.1,141.46,23.04,59.56,28.9,1.86,0.0
20231030:1630,2481.06,714.08,157.35,24.78,65.38,29.51,1.86,0.0
20231030:1730,2413.68,633.74,215.75,23.53,63.0,30.02,1.86,0.0
20231030:1830,1838.72,410.64,223.32,16.28,54.02,30.22,1.66,0.0
20231030:1930,1544.58,352.73,169.5,11.59,42.01,29.49,2.41,0.0
20231030:2030,1054.48,200.11,155.96,7.27,28.74,27.78,1.93,0.0
20231030:2130,635.4,136.44,84.78,3.32,14.86,27.74,1.45,0.0
20231030:2230,3.5,0.0,8.03,0.3,0.67,27.36,0.83,0.0
20231030:2330,0.0,0.0,0.0,0.0,0.0,26.86,0.76,0.0
20231031:0030,0.0,0.0,0.0,0.0,0.0,26.25,0.83,0.0
20231031:0130,0.0,0.0,0.0,0.0,0.0,25.81,0.69,0.0
20231031:0230,0.0,0.0,0.0,0.0,0.0,25.94,0.28,0.0
20231031:0330,0.0,0.0,0.0,0.0,0.0,25.65,0.21,0.0
20231031:0430,0.0,0.0,0.0,0.0,0.0,25.44,0.34,0.0
20231031:0530,0.0,0.0,0.0,0.0,0.0,25.31,0.07,0.0
20231031:0630,0.0,0.0,0.0,0.0,0.0,24.56,0.9,0.0
20231031:0730,0.0,0.0,0.0,0.0,0.0,25.55,0.28,0.0
20231031:0830,0.0,0.0,0.0,0.0,0.0,25.38,0.14,0.0
20231031:0930,0.0,0.0,0.0,0.0,0.0,24.73,0.69,0.0
20231031:1030,0.0,0.0,0.0,0.0,-5.77,25.04,0.41,0.0
20231031:1130,1040.5,267.86,84.68,2.68,8.49,24.81,0.48,0.0
20231031:1230,1825.28,483.83,142.45,8.64,22.51,25.57,0.69,0.0
20231031:1330,2086.66,511.01,209.75,13.93,36.07,26.84,1.31,0.0
20231031:1430,2433.7,638.93,214.69,19.59,48.72,27.71,1.59,0.0
20231031:1530,2153.3,534.21,215.19,20.01,59.31,28.67,1.31,0.0
20231031:1630,2104.18,485.57,249.95,21.15,65.05,29.2,1.1,0.0
20231031:1730,2174.79,521.21,246.4,21.41,62.7,29.67,0.97,0.0
20231031:1830,2330.44,583.47,248.68,20.69,53.8,30.15,1.1,0.0
20231031:1930,1837.49,402.04,240.04,14.3,41.85,30.53,1.1,0.0
20231031:2030,1184.57,218.88,182.12,8.17,28.62,28.9,2.28,0.0
20231031:2130,876.8,218.47,79.5,3.61,14.77,27.28,1.79,0.0
20231031:2230,2.35,0.0,7.29,0.28,0.61,27.14,1.86,0.0
20231031:2330,0.0,0.0,0.0,0.0,0.0,26.58,1.52,0.0
20231101:0030,0.0,0.0,0.0,0.0,0.0,26.06,1.17,0.0
20231101:0130,0.0,0.0,0.0,0.0,0.0,25.71,1.24,0.0
20231101:0230,0.0,0.0,0.0,0.0,0.0,25.47,1.03,0.0
20231101:0330,0.0,0.0,0.0,0.0,0.0,25.33,0.83,0.0
20231101:0430,0.0,0.0,0.0,0.0,0.0,25.2,0.83,0.0
20231101:0530,0.0,0.0,0.0,0.0,0.0,25.12,0.62,0.0
20231101:0630,0.0,0.0,0.0,0.0,0.0,25.07,0.69,0.0
20231101:0730,0.0,0.0,0.0,0.0,0.0,25.41,0.21,0.0
20231101:0830,0.0,0.0,0.0,0.0,0.0,25.06,0.48,0.0
20231101:0930,0.0,0.0,0.0,0.0,0.0,24.75,0.48,0.0
20231101:1030,0.0,0.0,0.0,0.0,-5.82,24.58,0.55,0.0
20231101:1130,146.95,24.42,38.3,1.3,8.42,24.53,0.69,0.0
20231101:1230,611.5,99.58,111.98,4.52,22.4,24.94,0.41,0.0
20231101:1330,1225.07,218.38,192.75,9.36,35.93,25.57,1.03,0.0
20231101:1430,1163.05,129.94,261.77,11.23,48.53,26.37,1.31,0.0
20231101:1530,1912.64,346.2,307.17,18.21,59.05,27.11,1.52,0.0
20231101:1630,1684.72,239.24,333.7,17.32,64.73,28.17,1.79,0.0
20231101:1730,1420.07,192.94,284.61,14.37,62.41,28.42,2.55,0.0
20231101:1830,1006.27,115.36,224.07,10.04,53.59,28.05,2.55,0.0
20231101:1930,511.86,46.45,133.39,5.35,41.7,26.63,2.69,0.0
20231101:2030,196.97,0.2,79.69,2.74,28.5,26.38,1.45,0.0
20231101:2130,150.77,24.35,39.94,1.5,14.69,26.32,0.69,0.0
20231101:2230,1.0,0.0,6.36,0.24,0.54,26.23,0.9,0.0
20231101:2330,0.0,0.0,0.0,0.0,0.0,25.79,0.83,0.0
20231102:0030,0.0,0.0,0.0,0.0,0.0,25.55,0.9,0.0
20231102:0130,0.0,0.0,0.0,0.0,0.0,25.38,1.03,0.0
20231102:0230,0.0,0.0,0.0,0.0,0.0,25.25,1.17,0.0
20231102:0330,0.0,0.0,0.0,0.0,0.0,24.89,1.45,0.0
20231102:0430,0.0,0.0,0.0,0.0,0.0,24.37,1.31,0.0
20231102:0530,0.0,0.0,0.0,0.0,0.0,24.23,1.31,0.0
20231102:0630,0.0,0.0,0.0,0.0,0.0,24.32,1.66,0.0
20231102:0730,0.0,0.0,0.0,0.0,0.0,24.27,1.17,0.0
20231102:0830,0.0,0.0,0.0,0.0,0.0,24.23,1.31,0.0
20231102:0930,0.0,0.0,0.0,0.0,0.0,24.15,1.24,0.0
20231102:1030,0.0,0.0,0.0,0.0,-5.88,24.12,1.17,0.0
20231102:1130,497.65,131.39,43.31,1.59,8.34,24.08,1.03,0.0
20231102:1230,727.69,169.13,77.39,4.12,22.3,24.51,1.1,0.0
20231102:1330,750.44,126.35,127.9,6.15,35.79,25.04,1.17,0.0
20231102:1430,564.6,75.29,120.42,5.62,48.34,25.69,1.38,0.0
20231102:1530,1065.95,143.34,213.13,10.61,58.79,25.87,1.59,0.0
20231102:1630,1332.79,182.58,265.57,13.69,64.42,26.92,1.45,0.0
20231102:1730,1012.4,118.68,223.05,10.55,62.13,27.63,1.79,0.0
20231102:1830,1828.13,411.82,203.75,15.63,53.37,26.49,1.86,0.0
20231102:1930,1071.03,173.46,184.34,9.01,41.55,26.84,2.69,0.0
20231102:2030,699.74,111.16,126.54,5.45,28.39,25.75,3.1,0.0
20231102:2130,38.62,0.51,23.69,0.82,14.61,25.78,1.93,0.0
20231102:2230,0.0,0.0,3.8,0.14,0.48,25.3,0.76,0.0
20231102:2330,0.0,0.0,0.0,0.0,0.0,25.15,0.83,0.0
20231103:0030,0.0,0.0,0.0,0.0,0.0,24.92,0.41,0.0
20231103:0130,0.0,0.0,0.0,0.0,0.0,24.87,0.55,0.0
20231103:0230,0.0,0.0,0.0,0.0,0.0,24.75,0.69,0.0
20231103:0330,0.0,0.0,0.0,0.0,0.0,24.71,1.24,0.0
20231103:0430,0.0,0.0,0.0,0.0,0.0,24.58,1.45,0.0
20231103:0530,0.0,0.0,0.0,0.0,0.0,24.51,1.45,0.0
20231103:0630,0.0,0.0,0.0,0.0,0.0,24.45,1.59,0.0
20231103:0730,0.0,0.0,0.0,0.0,0.0,24.49,1.31,0.0
20231103:0830,0.0,0.0,0.0,0.0,0.0,24.36,1.31,0.0
20231103:0930,0.0,0.0,0.0,0.0,0.0,24.35,1.38,0.0
20231103:1030,0.0,0.0,0.0,0.0,-5.94,24.27,1.45,0.0
20231103:1130,21.41,0.28,16.61,0.57,8.26,24.09,1.38,0.0
20231103:1230,55.63,0.0,30.65,1.05,22.2,24.24,1.52,0.0
20231103:1330,361.63,8.72,123.22,4.36,35.65,24.42,1.45,0.0
20231103:1430,303.8,1.21,112.57,3.9,48.15,24.89,2.0,0.0
20231103:1530,346.27,3.42,123.89,4.34,58.53,25.25,2.55,0.0
20231103:1630,356.82,0.0,130.95,4.51,64.1,25.48,2.28,0.0
20231103:1730,405.71,0.0,146.55,5.04,61.84,25.47,2.0,0.0
20231103:1830,2439.17,687.76,151.68,20.26,53.17,25.67,1.79,0.0
20231103:1930,2195.77,612.85,157.14,15.69,41.4,28.94,1.24,0.0
20231103:2030,1657.08,444.34,128.51,9.33,28.28,29.08,0.76,0.0
20231103:2130,818.59,209.31,72.42,3.37,14.53,28.45,1.03,0.0
20231103:2230,1.92,0.0,7.02,0.27,0.43,27.18,1.24,0.0
20231103:2330,0.0,0.0,0.0,0.0,0.0,26.29,1.45,0.0
20231104:0030,0.0,0.0,0.0,0.0,0.0,25.72,1.24,0.0
20231104:0130,0.0,0.0,0.0,0.0,0.0,25.34,1.31,0.0
20231104:0230,0.0,0.0,0.0,0.0,0.0,25.1,1.03,0.0
20231104:0330,0.0,0.0,0.0,0.0,0.0,24.81,0.83,0.0
20231104:0430,0.0,0.0,0.0,0.0,0.0,25.03,0.41,0.0
20231104:0530,0.0,0.0,0.0,0.0,0.0,24.81,0.07,0.0
20231104:0630,0.0,0.0,0.0,0.0,0.0,24.62,0.28,0.0
20231104:0730,0.0,0.0,0.0,0.0,0.0,24.81,0.48,0.0
20231104:0830,0.0,0.0,0.0,0.0,0.0,24.75,0.41,0.0
20231104:0930,0.0,0.0,0.0,0.0,0.0,23.91,1.17,0.0
20231104:1030,0.0,0.0,0.0,0.0,-6.0,24.04,1.1,0.0
20231104:1130,475.67,125.26,42.64,1.54,8.18,24.17,0.97,0.0
20231104:1230,800.42,170.42,101.49,4.76,22.09,25.38,0.69,0.0
20231104:1330,1601.56,336.62,207.88,11.3,35.51,26.26,0.83,0.0
20231104:1430,1742.9,396.41,199.75,14.23,47.96,27.56,0.97,0.0
20231104:1530,2371.72,643.2,187.66,21.63,58.28,28.29,1.45,0.0
20231104:1630,2192.34,531.05,228.5,21.42,63.79,29.24,1.86,0.0
20231104:1730,2488.79,713.78,166.19,23.8,61.56,29.65,1.66,0.0
20231104:1830,1904.71,462.31,197.82,16.47,52.96,29.95,1.31,0.0
20231104:1930,2201.28,614.21,157.46,15.68,41.25,29.7,1.52,0.0
20231104:2030,1696.39,438.3,146.43,9.64,28.18,29.71,1.38,0.0
20231104:2130,942.06,245.92,76.53,3.66,14.45,29.13,1.59,0.0
20231104:2230,0.54,0.0,6.05,0.23,0.38,28.02,1.31,0.0
20231104:2330,0.0,0.0,0.0,0.0,0.0,27.03,1.24,0.0
20231105:0030,0.0,0.0,0.0,0.0,0.0,26.64,1.03,0.0
20231105:0130,0.0,0.0,0.0,0.0,0.0,26.3,1.03,0.0
20231105:0230,0.0,0.0,0.0,0.0,0.0,25.86,1.17,0.0
20231105:0330,0.0,0.0,0.0,0.0,0.0,25.51,1.17,0.0
20231105:0430,0.0,0.0,0.0,0.0,0.0,25.28,0.83,0.0
20231105:0530,0.0,0.0,0.0,0.0,0.0,25.3,0.55,0.0
20231105:0630,0.0,0.0,0.0,0.0,0.0,25.07,0.55,0.0
20231105:0730,0.0,0.0,0.0,0.0,0.0,25.22,0.9,0.0
20231105:0830,0.0,0.0,0.0,0.0,0.0,25.14,0.76,0.0
20231105:0930,0.0,0.0,0.0,0.0,0.0,25.41,0.28,0.0
20231105:1030,0.0,0.0,0.0,0.0,-6.06,25.26,0.41,0.0
20231105:1130,969.31,257.1,69.75,2.34,8.09,24.74,1.17,0.0
20231105:1230,1776.12,491.39,116.09,8.07,21.98,26.18,0.9,0.0
20231105:1330,2179.6,617.76,139.35,13.75,35.36,27.66,1.38,0.0
20231105:1430,2508.7,729.94,165.59,19.93,47.77,28.64,1.17,0.0
20231105:1530,2435.47,733.01,138.01,22.42,58.02,29.62,0.97,0.0
20231105:1630,2298.84,651.89,164.27,22.7,63.49,30.26,1.03,0.0
20231105:1730,2382.57,660.14,190.0,22.99,61.29,30.69,1.24,0.0
20231105:1830,2221.49,620.56,162.13,18.92,52.76,30.93,1.52,0.0
20231105:1930,1937.82,482.62,181.75,13.96,41.11,30.5,2.69,0.0
20231105:2030,1503.0,366.12,145.45,8.74,28.08,29.83,2.14,0.0
20231105:2130,842.69,193.72,96.39,3.8,14.38,29.09,1.59,0.0
20231105:2230,0.58,0.0,6.09,0.23,0.33,28.2,1.17,0.0
20231105:2330,0.0,0.0,0.0,0.0,0.0,27.55,1.66,0.0
20231106:0030,0.0,0.0,0.0,0.0,0.0,27.07,1.79,0.0
20231106:0130,0.0,0.0,0.0,0.0,0.0,26.84,0.9,0.0
20231106:0230,0.0,0.0,0.0,0.0,0.0,26.02,1.1,0.0
20231106:0330,0.0,0.0,0.0,0.0,0.0,25.8,0.76,0.0
20231106:0430,0.0,0.0,0.0,0.0,0.0,25.5,1.24,0.0
20231106:0530,0.0,0.0,0.0,0.0,0.0,25.29,1.24,0.0
20231106:0630,0.0,0.0,0.0,0.0,0.0,25.21,1.17,0.0
20231106:0730,0.0,0.0,0.0,0.0,0.0,25.39,1.03,0.0
20231106:0830,0.0,0.0,0.0,0.0,0.0,25.27,1.45,0.0
20231106:0930,0.0,0.0,0.0,0.0,0.0,25.12,1.31,0.0
20231106:1030,0.0,0.0,0.0,0.0,-6.13,25.07,1.52,0.0
20231106:1130,284.36,74.0,33.44,1.2,8.01,24.82,1.38,0.0
20231106:1230,544.47,94.73,94.78,3.94,21.86,25.2,1.45,0.0
20231106:1330,983.44,131.52,198.6,8.35,35.21,25.87,1.93,0.0
20231106:1430,1441.06,233.93,249.9,12.61,47.57,26.74,1.79,0.0
20231106:1530,1491.18,243.08,261.88,14.32,57.76,27.75,1.38,0.0
